Composition = 65% Dunite, 35% Water
log temp, log pressure (dyne/cm^2), logdensity (g/cc)
3.94,8.8,-1.8895174694231878
3.94,9.0,-1.6935644075832808
3.94,9.2,-1.5032587921854312
3.94,9.4,-1.319250469797922
3.94,9.6,-1.1408368081917626
3.94,9.8,-0.9647338879633643
3.94,10.0,-0.7242977562128309
3.94,10.2,-0.45331169533473936
3.94,10.4,-0.2429927217115911
3.94,10.6,-0.005743986024789128
3.94,10.8,0.15968602827392173
3.94,11.0,0.24053186673761826
3.94,11.2,0.30506853825675256
3.94,11.4,0.36332187557654055
3.94,11.6,0.4217265942421705
3.94,11.8,0.4803751015598603
3.94,12.0,0.5409148485537221
3.94,12.2,0.6037077295986712
3.94,12.4,0.6691865542094841
3.94,12.6,0.737359752884172
3.94,12.8,0.8088393577748041
3.94,13.0,0.8827029220710736
3.94,13.2,0.9588414879443348
3.94,13.4,1.0379579190478636
3.94,13.6,1.1197905907337848
3.94,13.8,1.2039195904302815
3.94,14.0,1.2904218402030125
3.94,14.2,1.379186147147456
3.94,14.4,1.4701022783562185
3.94,14.6,1.5631654523659841
3.94,14.8,1.6581732532201066
3.94,15.0,1.7550188815958503
4.02,-1.0,-12.154697704108317
4.02,-0.8,-11.951485366906079
4.02,-0.6,-11.748205568278586
4.02,-0.4,-11.544855050151542
4.02,-0.2,-11.341430815055336
4.02,0.0,-11.13792915213801
4.02,0.2,-10.934346347704306
4.02,0.4,-10.73067809852896
4.02,0.6,-10.526920093352963
4.02,0.8,-10.323067440609
4.02,1.0,-10.11911494281078
4.02,1.2,-9.915056890586529
4.02,1.4,-9.71088679260734
4.02,1.6,-9.50659787141626
4.02,1.8,-9.302182670002427
4.02,2.0,-9.097632980038535
4.02,2.2,-8.892939647102006
4.02,2.4,-8.68809271765103
4.02,2.6,-8.48308093069118
4.02,2.8,-8.277892036165904
4.02,3.0,-8.07251221958014
4.02,3.2,-7.866926188583031
4.02,3.4,-7.66111595170489
4.02,3.6,-7.455063030915506
4.02,3.8,-7.248745554514276
4.02,4.0,-7.04214028937328
4.02,4.2,-6.835220729968622
4.02,4.4,-6.627956616808647
4.02,4.6,-6.420317136543972
4.02,4.8,-6.212268636450798
4.02,5.0,-6.00377439361024
4.02,5.2,-5.7947988762456575
4.02,5.4,-5.585308958014057
4.02,5.6,-5.375271681085551
4.02,5.8,-5.164668950214548
4.02,6.0,-4.953491370814082
4.02,6.2,-4.741745218489518
4.02,6.4,-4.529462697257635
4.02,6.6,-4.316704561464068
4.02,6.8,-4.103559380224772
4.02,7.0,-3.8901468579417147
4.02,7.2,-3.676624368750934
4.02,7.4,-3.4631875516033106
4.02,7.6,-3.250060345647964
4.02,7.8,-3.0374989542436786
4.02,8.0,-2.825805554202726
4.02,8.2,-2.6153255833063938
4.02,8.4,-2.4064729787801276
4.02,8.6,-2.199753939488218
4.02,8.8,-1.9958369336402453
4.02,9.0,-1.7956021778226279
4.02,9.2,-1.6001152154247233
4.02,9.4,-1.4103728671225586
4.02,9.6,-1.226715576941509
4.02,9.8,-1.0476559103839753
4.02,10.0,-0.8680614401503377
4.02,10.2,-0.5952932178078958
4.02,10.4,-0.4032891541606596
4.02,10.6,-0.14572207363283626
4.02,10.8,0.06458577637450813
4.02,11.0,0.19706109714143066
4.02,11.2,0.2777323480508879
4.02,11.4,0.34544216710880654
4.02,11.6,0.4086202624623106
4.02,11.8,0.47103223082009793
4.02,12.0,0.5340083448753764
4.02,12.2,0.5986023214385505
4.02,12.4,0.6653185663511981
4.02,12.6,0.7342310814687076
4.02,12.8,0.806370496448583
4.02,13.0,0.8807826938672636
4.02,13.2,0.9574182255145867
4.02,13.4,1.0369225726893287
4.02,13.6,1.1189991170404612
4.02,13.8,1.203316881647143
4.02,14.0,1.2899633470622465
4.02,14.2,1.3788351754927533
4.02,14.4,1.4698334620944036
4.02,14.6,1.5629606045454032
4.02,14.8,1.65801655811026
4.02,15.0,1.754899001388399
4.1,-1.0,-12.27186062362192
4.1,-0.8,-12.06587149056776
4.1,-0.6,-11.862681923651124
4.1,-0.4,-11.659424301797246
4.1,-0.2,-11.45609589200109
4.1,0.0,-11.252693254581619
4.1,0.2,-11.049212860411927
4.1,0.4,-10.845650700351577
4.1,0.6,-10.642002637658628
4.1,0.8,-10.43826417818631
4.1,1.0,-10.234430451029572
4.1,1.2,-10.030496136909779
4.1,1.4,-9.826455276222866
4.1,1.6,-9.622301697237848
4.1,1.8,-9.41802823850024
4.1,2.0,-9.213627133478218
4.1,2.2,-9.009090092675653
4.1,2.4,-8.804407878546531
4.1,2.6,-8.599570030573195
4.1,2.8,-8.394565235716076
4.1,3.0,-8.189380864773483
4.1,3.2,-7.984002814685321
4.1,3.4,-7.778414305967793
4.1,3.6,-7.57259881123583
4.1,3.8,-7.3665365140212735
4.1,4.0,-7.160205491102861
4.1,4.2,-6.953580977435394
4.1,4.4,-6.7466359448492925
4.1,4.6,-6.539340262445497
4.1,4.8,-6.331660147231599
4.1,5.0,-6.123558834788184
4.1,5.2,-5.914999478535198
4.1,5.4,-5.705945320171025
4.1,5.6,-5.496355589547551
4.1,5.8,-5.286201951320324
4.1,6.0,-5.075459847093108
4.1,6.2,-4.864115298028993
4.1,6.4,-4.652175349748218
4.1,6.6,-4.43966609934836
4.1,6.8,-4.22664594056349
4.1,7.0,-4.013200356643625
4.1,7.2,-3.799453977135051
4.1,7.4,-3.5855692752163764
4.1,7.6,-3.3717410529615117
4.1,7.8,-3.158202884719375
4.1,8.0,-2.9452260261227665
4.1,8.2,-2.7331285629800375
4.1,8.4,-2.5222813444582264
4.1,8.6,-2.313119442981221
4.1,8.8,-2.1062006720326907
4.1,9.0,-1.9022486835370684
4.1,9.2,-1.7021841096069805
4.1,9.4,-1.5070827120514307
4.1,9.6,-1.317873554973004
4.1,9.8,-1.1342916522232098
4.1,10.0,-0.9537233618330113
4.1,10.2,-0.7701674406543587
4.1,10.4,-0.5660825008924195
4.1,10.6,-0.28894637235815357
4.1,10.8,-0.06171422597877268
4.1,11.0,0.12572523579923078
4.1,11.2,0.2388839261371282
4.1,11.4,0.32072896146171864
4.1,11.6,0.3915700490999386
4.1,11.8,0.4590931269285622
4.1,12.0,0.525370984142479
4.1,12.2,0.5923169928118468
4.1,12.4,0.6606426822143281
4.1,12.6,0.7306301442011278
4.1,12.8,0.8034928713652696
4.1,13.0,0.878475022896895
4.1,13.2,0.9556659391440316
4.1,13.4,1.0356462799964687
4.1,13.6,1.1180263133107793
4.1,13.8,1.202577331197357
4.1,14.0,1.2894010376475362
4.1,14.2,1.378404655399194
4.1,14.4,1.469503265775051
4.1,14.6,1.5627082447505818
4.1,14.8,1.6578225959196018
4.1,15.0,1.754749586717016
4.18,-0.8,-12.180102066159918
4.18,-0.6,-11.976816388165563
4.18,-0.4,-11.773655374348921
4.18,-0.2,-11.570426449521106
4.18,0.0,-11.367126515908044
4.18,0.2,-11.163752198669128
4.18,0.4,-10.960299994370068
4.18,0.6,-10.756765833135649
4.18,0.8,-10.55314565493805
4.18,1.0,-10.349434835639526
4.18,1.2,-10.145628374724032
4.18,1.4,-9.941720935375873
4.18,1.6,-9.737706584293987
4.18,1.8,-9.533578787007475
4.18,2.0,-9.329330091782834
4.18,2.2,-9.124953139109515
4.18,2.4,-8.920439356488753
4.18,2.6,-8.715778995197638
4.18,2.8,-8.51096165749556
4.18,3.0,-8.305975951204887
4.18,3.2,-8.100808933787423
4.18,3.4,-7.895446360778066
4.18,3.6,-7.6898721315458305
4.18,3.8,-7.484068143471896
4.18,4.0,-7.278014389704782
4.18,4.2,-7.071688380204995
4.18,4.4,-6.865064608376933
4.18,4.6,-6.658115400193764
4.18,4.8,-6.450807494389721
4.18,5.0,-6.243107202566077
4.18,5.2,-6.034978536401487
4.18,5.4,-5.826382433547576
4.18,5.6,-5.617278784266443
4.18,5.8,-5.407628866500051
4.18,6.0,-5.1973959213902905
4.18,6.2,-4.986547403472411
4.18,6.4,-4.77507197365816
4.18,6.6,-4.562966071164054
4.18,6.8,-4.350261238961801
4.18,7.0,-4.137009912828691
4.18,7.2,-3.9232979969035386
4.18,7.4,-3.7092474476596875
4.18,7.6,-3.4950187759594287
4.18,7.8,-3.2808167787314924
4.18,8.0,-3.0668847918112063
4.18,8.2,-2.8535056875662015
4.18,8.4,-2.641008465787108
4.18,8.6,-2.429785641216086
4.18,8.8,-2.2203087208726013
4.18,9.0,-2.013172595409029
4.18,9.2,-1.8091549374879536
4.18,9.4,-1.6092518781200043
4.18,9.6,-1.4145352670458595
4.18,9.8,-1.2255803853035696
4.18,10.0,-1.0415333137818201
4.18,10.2,-0.8592519537923468
4.18,10.4,-0.6716736595102044
4.18,10.6,-0.4581014571429748
4.18,10.8,-0.1885768316192919
4.18,11.0,0.01582596343467263
4.18,11.2,0.18161287012073188
4.18,11.4,0.28660209456043084
4.18,11.6,0.3692757583934477
4.18,11.8,0.4438169857029709
4.18,12.0,0.5145383906323784
4.18,12.2,0.5844926273899378
4.18,12.4,0.6548603449200302
4.18,12.6,0.7263732821192616
4.18,12.8,0.8001452554650093
4.18,13.0,0.8757712685431394
4.18,13.2,0.9535344026675058
4.18,13.4,1.0340783074914177
4.18,13.6,1.116832781030238
4.18,13.8,1.2016720775911893
4.18,14.0,1.2887136021837244
4.18,14.2,1.3778787394907412
4.18,14.4,1.4690998367713404
4.18,14.6,1.562399485159597
4.18,14.8,1.6575846043097262
4.18,15.0,1.754565405623866
4.26,-0.8,-12.29472399660616
4.26,-0.6,-12.090504857592384
4.26,-0.4,-11.887443897596341
4.26,-0.2,-11.684318036979887
4.26,0.0,-11.481124036984284
4.26,0.2,-11.277859055683528
4.26,0.4,-11.0745196659404
4.26,0.6,-10.87110208337519
4.26,0.8,-10.667602725494053
4.26,1.0,-10.464017123460673
4.26,1.2,-10.260340761592445
4.26,1.4,-10.056568682601434
4.26,1.6,-9.852695317892053
4.26,1.8,-9.648714884194344
4.26,2.0,-9.444620761042756
4.26,2.2,-9.240405865140676
4.26,2.4,-9.036062448154736
4.26,2.6,-8.83158163205128
4.26,2.8,-8.626954129883993
4.26,3.0,-8.422169407618215
4.26,3.2,-8.217215603170505
4.26,3.4,-8.012079900291646
4.26,3.6,-7.806747618486951
4.26,3.8,-7.601201237268426
4.26,4.0,-7.395423319817694
4.26,4.2,-7.189393745285459
4.26,4.4,-6.98308772323431
4.26,4.6,-6.776480907063507
4.26,4.8,-6.569544573927606
4.26,5.0,-6.362246737495239
4.26,5.2,-6.1545523107814954
4.26,5.4,-5.946423064353747
4.26,5.6,-5.737818518418694
4.26,5.8,-5.528696762071611
4.26,6.0,-5.319011438976376
4.26,6.2,-5.108726296921178
4.26,6.4,-4.897812397551452
4.26,6.6,-4.686249439640496
4.26,6.8,-4.474036223687782
4.26,7.0,-4.261188432072576
4.26,7.2,-4.047755746049849
4.26,7.4,-3.833821657174672
4.26,7.6,-3.6195134157708333
4.26,7.8,-3.4049932937607075
4.26,8.0,-3.1904638446163522
4.26,8.2,-2.9761708987150257
4.26,8.4,-2.7624048865680653
4.26,8.6,-2.549533694361637
4.26,8.8,-2.337966038405969
4.26,9.0,-2.1282006111093072
4.26,9.2,-1.9208765037581716
4.26,9.4,-1.716822848629225
4.26,9.6,-1.5170577597971209
4.26,9.8,-1.3225479813469454
4.26,10.0,-1.1335554615535692
4.26,10.2,-0.9487801644612188
4.26,10.4,-0.7643146215744806
4.26,10.6,-0.5716855073505944
4.26,10.8,-0.350492515335902
4.26,11.0,-0.10057109180018062
4.26,11.2,0.09033406197994402
4.26,11.4,0.23948221753243776
4.26,11.6,0.33957263950878225
4.26,11.8,0.42380988566611616
4.26,12.0,0.5006528815167235
4.26,12.2,0.5744337102101931
4.26,12.4,0.6475069037143613
4.26,12.6,0.7210275838765174
4.26,12.8,0.7961027505059244
4.26,13.0,0.872645469594872
4.26,13.2,0.9509592698931217
4.26,13.4,1.0321270771309106
4.26,13.6,1.1153437194136466
4.26,13.8,1.2005461975728173
4.26,14.0,1.2878604103337132
4.26,14.2,1.377227124748792
4.26,14.4,1.4686004156479153
4.26,14.6,1.5620171703339838
4.26,14.8,1.6572894946278687
4.26,15.0,1.7543363551848958
4.34,-0.6,-12.203532593656202
4.34,-0.4,-12.000576392712244
4.34,-0.2,-11.797557755925833
4.34,0.0,-11.594474306639132
4.34,0.2,-11.391322997576859
4.34,0.4,-11.188100640301064
4.34,0.6,-10.984803838451292
4.34,0.8,-10.781429010580368
4.34,1.0,-10.577972326350913
4.34,1.2,-10.374429485316112
4.34,1.4,-10.170795905851943
4.34,1.6,-9.967066513273894
4.34,1.8,-9.763235887577137
4.34,2.0,-9.559298139041033
4.34,2.2,-9.355246424146326
4.34,2.4,-9.15107351282526
4.34,2.6,-8.94677175716731
4.34,2.8,-8.742332376009752
4.34,3.0,-8.537745939386896
4.34,3.2,-8.333001719512229
4.34,3.4,-8.128087940547955
4.34,3.6,-7.922991437103048
4.34,3.8,-7.717697135541547
4.34,4.0,-7.512188874054567
4.34,4.2,-7.306448251221152
4.34,4.4,-7.100454209602584
4.34,4.6,-6.894183681314515
4.34,4.8,-6.687610818765277
4.34,5.0,-6.480706420333658
4.34,5.2,-6.273436997117604
4.34,5.4,-6.065765482196627
4.34,5.6,-5.857654221932805
4.34,5.8,-5.649058952077465
4.34,6.0,-5.439937527357085
4.34,6.2,-5.230247515642573
4.34,6.4,-5.019949661790169
4.34,6.6,-4.809010397619481
4.34,6.8,-4.597407980332763
4.34,7.0,-4.385130166350047
4.34,7.2,-4.172199308219558
4.34,7.4,-3.9586632055498305
4.34,7.6,-3.744603914889215
4.34,7.8,-3.5301369489281993
4.34,8.0,-3.3154230778227354
4.34,8.2,-3.100672319699809
4.34,8.4,-2.886136815696559
4.34,8.6,-2.6721227742199236
4.34,8.8,-2.45898800866591
4.34,9.0,-2.2471662244001402
4.34,9.2,-2.0371933579220847
4.34,9.4,-1.8297688517549746
4.34,9.6,-1.625780992864228
4.34,9.8,-1.4262234981122426
4.34,10.0,-1.2318923842182994
4.34,10.2,-1.0426294633330717
4.34,10.4,-0.8564701746899975
4.34,10.6,-0.668574019313017
4.34,10.8,-0.46849054262162004
4.34,11.0,-0.24356391784538356
4.34,11.2,-0.02146756146480671
4.34,11.4,0.1589981701267281
4.34,11.6,0.2924819565389313
4.34,11.8,0.3939055125776062
4.34,12.0,0.4804248803180779
4.34,12.2,0.5603436205926435
4.34,12.4,0.6374844795345433
4.34,12.6,0.7138260901945954
4.34,12.8,0.7907540994383504
4.34,13.0,0.8686377714223172
4.34,13.2,0.9479484687869698
4.34,13.4,1.0296738984461509
4.34,13.6,1.1134050755969263
4.34,13.8,1.1990698224524867
4.34,14.0,1.2867456353141464
4.34,14.2,1.376378651797478
4.34,14.4,1.467951821549051
4.34,14.6,1.561521403933739
4.34,14.8,1.6569070088433655
4.34,15.0,1.7540392594993954
4.42,-0.4,-12.113118380926794
4.42,-0.2,-11.910212252263287
4.42,0.0,-11.707243706791033
4.42,0.2,-11.50421035430209
4.42,0.4,-11.301109259434233
4.42,0.6,-11.097937184732325
4.42,0.8,-10.894690840880298
4.42,1.0,-10.691366540144294
4.42,1.2,-10.48796049741684
4.42,1.4,-10.284468365458983
4.42,1.6,-10.080885516541631
4.42,1.8,-9.87720697586727
4.42,2.0,-9.67342730653952
4.42,2.2,-9.469540404608715
4.42,2.4,-9.265539608097967
4.42,2.6,-9.061417927158928
4.42,2.8,-8.857167346803132
4.42,3.0,-8.65277907368629
4.42,3.2,-8.448243633065637
4.42,3.4,-8.243550333844562
4.42,3.6,-8.038687352813884
4.42,3.8,-7.833641365870183
4.42,4.0,-7.628397740247186
4.42,4.2,-7.422939058429599
4.42,4.4,-7.217247253297775
4.42,4.6,-7.011301440244079
4.42,4.8,-6.8050782394814355
4.42,5.0,-6.598551363486351
4.42,5.2,-6.391690594937415
4.42,5.4,-6.1844623176833675
4.42,5.6,-5.976830831474833
4.42,5.8,-5.768754790465898
4.42,6.0,-5.56019302098198
4.42,6.2,-5.351101072304014
4.42,6.4,-5.141432850779413
4.42,6.6,-4.9311451328077665
4.42,6.8,-4.720201595334219
4.42,7.0,-4.508575035586507
4.42,7.2,-4.296261438268406
4.42,7.4,-4.083276122054008
4.42,7.6,-3.869662032218084
4.42,7.8,-3.6554921329019168
4.42,8.0,-3.44088465598994
4.42,8.2,-3.2260043661707822
4.42,8.4,-3.0110570058171064
4.42,8.6,-2.7962947051687923
4.42,8.8,-2.5820278255879052
4.42,9.0,-2.3686389205184977
4.42,9.2,-2.156579147304521
4.42,9.4,-1.9464264860002147
4.42,9.6,-1.7389218149537635
4.42,9.8,-1.5349769066968246
4.42,10.0,-1.335572646297854
4.42,10.2,-1.1412737388572785
4.42,10.4,-0.95149621437076
4.42,10.6,-0.7636581530260608
4.42,10.8,-0.5724745459800691
4.42,11.0,-0.3683281010029727
4.42,11.2,-0.1467793309904732
4.42,11.4,0.05821708173555882
4.42,11.6,0.22508565067032568
4.42,11.8,0.35228926713803027
4.42,12.0,0.4529537634316497
4.42,12.2,0.5416198536489671
4.42,12.4,0.6244083414986861
4.42,12.6,0.7044822819006977
4.42,12.8,0.7839112297770454
4.42,13.0,0.8635875960324688
4.42,13.2,0.9442358816521552
4.42,13.4,1.0267949943515517
4.42,13.6,1.1110870456005413
4.42,13.8,1.1972377395984486
4.42,14.0,1.2853511098629464
4.42,14.2,1.3753212183198362
4.42,14.4,1.4671488610475567
4.42,14.6,1.5609068974577627
4.42,14.8,1.6564337100773312
4.42,15.0,1.753671973870631
4.5,-0.4,-12.231412243982076
4.5,-0.2,-12.02219330234479
4.5,0.0,-11.81934584399218
4.5,0.2,-11.61643633816603
4.5,0.4,-11.413462233703097
4.5,0.6,-11.210420393372058
4.5,0.8,-11.00730787324804
4.5,1.0,-10.804121053782156
4.5,1.2,-10.600856623985663
4.5,1.4,-10.397510492694161
4.5,1.6,-10.194078406155437
4.5,1.8,-9.990555820705223
4.5,2.0,-9.786937663588535
4.5,2.2,-9.583218615663084
4.5,2.4,-9.379392478849885
4.5,2.6,-9.175452711531173
4.5,2.8,-8.971392208356875
4.5,3.0,-8.767202859200383
4.5,3.2,-8.562876116240881
4.5,3.4,-8.358402434139988
4.5,3.6,-8.153771091458527
4.5,3.8,-7.948970181371686
4.5,4.0,-7.743986515763881
4.5,4.2,-7.5388043612492925
4.5,4.4,-7.333407607331564
4.5,4.6,-7.127777677257011
4.5,4.8,-6.921893259484137
4.5,5.0,-6.715731096745374
4.5,5.2,-6.509264633207986
4.5,5.4,-6.302464104533333
4.5,5.6,-6.095295802640346
4.5,5.8,-5.887721973069849
4.5,6.0,-5.6797028884597704
4.5,6.2,-5.471195065498118
4.5,6.4,-5.262150866856562
4.5,6.6,-5.052522592883271
4.5,6.8,-4.8422655801835575
4.5,7.0,-4.631342827054446
4.5,7.2,-4.419728177758831
4.5,7.4,-4.207408153343907
4.5,7.6,-3.9943926803655008
4.5,7.8,-3.780717062818755
4.5,8.0,-3.5664604884992763
4.5,8.2,-3.3517390405072325
4.5,8.4,-3.136709418275133
4.5,8.6,-2.921574571780208
4.5,8.8,-2.7065955963042527
4.5,9.0,-2.492098620646612
4.5,9.2,-2.278464230531109
4.5,9.4,-2.066171672060103
4.5,9.6,-1.855825146943245
4.5,9.8,-1.6482072365892317
4.5,10.0,-1.444272650763783
4.5,10.2,-1.244927544419408
4.5,10.4,-1.0504973409001421
4.5,10.6,-0.8599931409560556
4.5,10.8,-0.6705166909495647
4.5,11.0,-0.4766583046479488
4.5,11.2,-0.2705323054484584
4.5,11.4,-0.05567182071892455
4.5,11.6,0.13712488607542309
4.5,11.8,0.2945410427350822
4.5,12.0,0.4155698001696454
4.5,12.2,0.5168967234789182
4.5,12.4,0.6072306961419897
4.5,12.6,0.6922794803490961
4.5,12.8,0.7751027068513545
4.5,13.0,0.8571547084417066
4.5,13.2,0.9395493780225874
4.5,13.4,1.0232532432076773
4.5,13.6,1.1083162199088346
4.5,13.8,1.1950422059336892
4.5,14.0,1.283626255222326
4.5,14.2,1.3740026191484418
4.5,14.4,1.4661539839111961
4.5,14.6,1.5601455618124187
4.5,14.8,1.6558487764902297
4.5,15.0,1.753218964915817
4.58,-0.2,-12.133651742223575
4.58,0.0,-11.93068292277682
4.58,0.2,-11.727904600446596
4.58,0.4,-11.525064630314903
4.58,0.6,-11.32216003947933
4.58,0.8,-11.119188105190402
4.58,1.0,-10.916145435082532
4.58,1.2,-10.713028955779452
4.58,1.4,-10.509834937565431
4.58,1.6,-10.306559467814353
4.58,1.8,-10.103198330713456
4.58,2.0,-9.899746843848854
4.58,2.2,-9.696200180321995
4.58,2.4,-9.492552574383799
4.58,2.6,-9.288797966032122
4.58,2.8,-9.084930093421832
4.58,3.0,-8.880941767380252
4.58,3.2,-8.67682497266947
4.58,3.4,-8.472571276748326
4.58,3.6,-8.26817087187639
4.58,3.8,-8.063613216952048
4.58,4.0,-7.858886320017399
4.58,4.2,-7.653977123875897
4.58,4.4,-7.44887063155265
4.58,4.6,-7.243550141183526
4.58,4.8,-7.037996403800086
4.58,5.0,-6.832188972247187
4.58,5.2,-6.626104381168548
4.58,5.4,-6.419715891882126
4.58,5.6,-6.212992776281852
4.58,5.8,-6.005899547583706
4.58,6.0,-5.798400447841274
4.58,6.2,-5.5904541477853495
4.58,6.4,-5.382016656699129
4.58,6.6,-5.173040926892724
4.58,6.8,-4.963478992726408
4.58,7.0,-4.753283816936086
4.58,7.2,-4.542415072058805
4.58,7.4,-4.33083706290506
4.58,7.6,-4.118532766586168
4.58,7.8,-3.9055061319244944
4.58,8.0,-3.691800429220509
4.58,8.2,-3.477485067383596
4.58,8.4,-3.2626687160143226
4.58,8.6,-3.047505885266672
4.58,8.8,-2.832206156470299
4.58,9.0,-2.617027868359062
4.58,9.2,-2.402290228728356
4.58,9.4,-2.188399146230402
4.58,9.6,-1.9758487060345444
4.58,9.8,-1.7652829784179938
4.58,10.0,-1.5575328674697575
4.58,10.2,-1.3535467640094694
4.58,10.4,-1.1541481512015748
4.58,10.6,-0.9594490132782474
4.58,10.8,-0.7681676444170826
4.58,11.0,-0.5771379373467832
4.58,11.2,-0.3813211522631751
4.58,11.4,-0.17530211245588878
4.58,11.6,0.03259885806641541
4.58,11.8,0.21748801013128852
4.58,12.0,0.3648614975520471
4.58,12.2,0.4836744113364241
4.58,12.4,0.5843572159605158
4.58,12.6,0.6762435157142574
4.58,12.8,0.7636787743794577
4.58,13.0,0.848904818340129
4.58,13.2,0.933565633092089
4.58,13.4,1.0187832573260884
4.58,13.6,1.1049489910879668
4.58,13.8,1.1924266422553966
4.58,14.0,1.281534433290418
4.58,14.2,1.3723725164886589
4.58,14.4,1.4649206170892717
4.58,14.6,1.5592034836604374
4.58,14.8,1.6551271447269358
4.58,15.0,1.7526615862756365
4.66,-0.2,-12.245262373592631
4.66,0.0,-12.041053575475665
4.66,0.2,-11.838415500546958
4.66,0.4,-11.635718644704932
4.66,0.6,-11.432960209090268
4.66,0.8,-11.230137665084166
4.66,1.0,-11.02724766891994
4.66,1.2,-10.824287349669751
4.66,1.4,-10.621253353700258
4.66,1.6,-10.418142202653456
4.66,1.8,-10.214949908801549
4.66,2.0,-10.011672133345993
4.66,2.2,-9.808304260410338
4.66,2.4,-9.604841627553238
4.66,2.6,-9.401278447435388
4.66,2.8,-9.197608961069363
4.66,3.0,-8.993826564027623
4.66,3.2,-8.789924068476425
4.66,3.4,-8.58589385094141
4.66,3.6,-8.381727086184428
4.66,3.8,-8.177414143807239
4.66,4.0,-7.972944495694786
4.66,4.2,-7.768306254044904
4.66,4.4,-7.563485543838798
4.66,4.6,-7.358467418828915
4.66,4.8,-7.153236007813818
4.66,5.0,-6.947772363436111
4.66,5.2,-6.742055711228962
4.66,5.4,-6.536062388877522
4.66,5.6,-6.329765770994067
4.66,5.8,-6.123135753210355
4.66,6.0,-5.91613873730734
4.66,6.2,-5.708735032048078
4.66,6.4,-5.500884580106317
4.66,6.6,-5.292542428327844
4.66,6.8,-5.083659310621706
4.66,7.0,-4.874180619124251
4.66,7.2,-4.664062380788668
4.66,7.4,-4.453261761293747
4.66,7.6,-4.241744395829391
4.66,7.8,-4.029491007875559
4.66,8.0,-3.8165039417243833
4.66,8.2,-3.6028114940019114
4.66,8.4,-3.388473193022542
4.66,8.6,-3.1735968602678346
4.66,8.8,-2.958344806204167
4.66,9.0,-2.742918944880076
4.66,9.2,-2.527576721082161
4.66,9.4,-2.3126518019959876
4.66,9.6,-2.098550925663107
4.66,9.8,-1.8857847856150554
4.66,10.0,-1.6750280022107844
4.66,10.2,-1.4671529400674688
4.66,10.4,-1.2630970903185315
4.66,10.6,-1.0635733839129953
4.66,10.8,-0.8684431761666778
4.66,11.0,-0.676167236464934
4.66,11.2,-0.4835102757566375
4.66,11.4,-0.28593658720058057
4.66,11.6,-0.08130945938437766
4.66,11.8,0.11966968806411962
4.66,12.0,0.2946484334745913
4.66,12.2,0.4361887352676816
4.66,12.4,0.5524540596731322
4.66,12.6,0.6544673065837449
4.66,12.8,0.7483471853768006
4.66,13.0,0.8380177424540919
4.66,13.2,0.9257014380382035
4.66,13.4,1.012995187292959
4.66,13.6,1.1006457574199673
4.66,13.8,1.1891842153213545
4.66,14.0,1.2790298011438443
4.66,14.2,1.3703536794726758
4.66,14.4,1.4633599199357354
4.66,14.6,1.558016588119573
4.66,14.8,1.6542213083681907
4.66,15.0,1.751964341340383
4.74,0.0,-12.150031639322448
4.74,0.2,-11.947546468894329
4.74,0.4,-11.745004877637319
4.74,0.6,-11.542404843526953
4.74,0.8,-11.339743500931798
4.74,1.0,-11.137018352052992
4.74,1.2,-10.934226409764623
4.74,1.4,-10.731364577069177
4.74,1.6,-10.528429654467255
4.74,1.8,-10.325417896417825
4.74,2.0,-10.122325456383665
4.74,2.2,-9.919147994056662
4.74,2.4,-9.715880583615228
4.74,2.6,-9.512518616332747
4.74,2.8,-9.309056677265058
4.74,3.0,-9.105488799671765
4.74,3.2,-8.901808445360174
4.74,3.4,-8.698008522653991
4.74,3.6,-8.49408108104341
4.74,3.8,-8.29001745484254
4.74,4.0,-8.085808160382756
4.74,4.2,-7.881442503814012
4.74,4.4,-7.676908356762008
4.74,4.6,-7.472192686553962
4.74,4.8,-7.267280793676456
4.74,5.0,-7.062156076176433
4.74,5.2,-6.856799921085081
4.74,5.4,-6.651191367472646
4.74,5.6,-6.445306901427925
4.74,5.8,-6.239119737339272
4.74,6.0,-6.032598281161672
4.74,6.2,-5.825708507679132
4.74,6.4,-5.618413438374827
4.74,6.6,-5.410671506225968
4.74,6.8,-5.202437017013374
4.74,7.0,-4.993660191267791
4.74,7.2,-4.784291750561451
4.74,7.4,-4.574279565588281
4.74,7.6,-4.363581324318165
4.74,7.8,-4.152158803163971
4.74,8.0,-3.9399844431239184
4.74,8.2,-3.727063234395052
4.74,8.4,-3.5134226079689177
4.74,8.6,-3.2991252354215375
4.74,8.8,-3.084276383200529
4.74,9.0,-2.869023519811549
4.74,9.2,-2.6535672663387246
4.74,9.4,-2.4381757431235545
4.74,9.6,-2.223181502049013
4.74,9.8,-2.0090001271003657
4.74,10.0,-1.7961703325325997
4.74,10.2,-1.5854072135334931
4.74,10.4,-1.3775787463254117
4.74,10.6,-1.1735637749456127
4.74,10.8,-0.9738814826638509
4.74,11.0,-0.7781146214209322
4.74,11.2,-0.5844454136686037
4.74,11.4,-0.38965562664657893
4.74,11.6,-0.19041547298664754
4.74,11.8,0.011471100561803607
4.74,12.0,0.20322101664905193
4.74,12.2,0.36948898150840653
4.74,12.4,0.5077644041310584
4.74,12.6,0.6234188701502958
4.74,12.8,0.7266373803622966
4.74,13.0,0.8224372705438513
4.74,13.2,0.9145247464719161
4.74,13.4,1.0049004062830214
