Composition = 24% Fe, 76% SiO2
log temp, log pressure (dyne/cm^2), logdensity (g/cc)
3.06,4.2,0.4955746701340837
3.06,4.4,0.4978962523787247
3.06,4.6,0.500217826683051
3.06,4.8,0.502539393050061
3.06,5.0,0.5048609514827519
3.06,5.2,0.5071825019841204
3.06,5.4,0.5095040445571623
3.06,5.6,0.5118255792048725
3.06,5.8,0.514147105930245
3.06,6.0,0.5164686247362732
3.06,6.2,0.5187901356259492
3.06,6.4,0.5211116386022651
3.06,6.6,0.523433133668211
3.06,6.8,0.525754620826777
3.06,7.0,0.5280761000809522
3.06,7.2,0.5303975714337248
3.06,7.4,0.532719034888082
3.06,7.6,0.5350404904470104
3.06,7.8,0.5373619381134955
3.06,8.0,0.5396833778905223
3.06,8.2,0.5420048097810748
3.06,8.4,0.5443262337881359
3.06,8.6,0.5466476499146881
3.06,8.8,0.5489690581637128
3.06,9.0,0.5512904585381906
3.06,9.2,0.5536118510411009
3.06,9.4,0.5559332356754232
3.06,9.6,0.5582546124441354
3.06,9.8,0.5605759813502145
3.06,10.0,0.562897342396637
3.06,10.2,0.5652186955863785
3.06,10.4,0.5675400409224138
3.06,10.6,0.5698613784077167
3.06,10.8,0.5721827080452601
3.06,11.0,0.574504029838016
3.06,11.2,0.5768253437889563
3.06,11.4,0.6042343435021882
3.06,11.6,0.6363200261713396
3.06,11.8,0.668415228650872
3.06,12.0,0.7153095042145863
3.06,12.2,0.7621636941513331
3.06,12.4,0.816563722242209
3.06,12.6,0.8736769148932062
3.06,12.8,0.9355589661364044
3.06,13.0,1.001404981965445
3.06,13.2,1.0699809781167697
3.06,13.4,1.1424098231524462
3.06,13.6,1.218233272620102
3.06,13.8,1.2966707862276121
3.06,14.0,1.3778942551252389
3.06,14.2,1.461748077335182
3.06,14.4,1.5480566334772288
3.06,14.6,1.636873245584433
3.06,14.8,1.727915229329019
3.06,15.0,1.821061357873699
3.14,-2.6,-12.3453425317004
3.14,-2.4,-12.094917767242894
3.14,-2.2,-11.88862465145144
3.14,-2.0,-11.685121501665162
3.14,-1.8,-11.48155604016227
3.14,-1.6,-11.27792557103319
3.14,-1.4,-11.074227052634818
3.14,-1.2,-10.870457167823943
3.14,-1.0,-10.666612333084997
3.14,-0.8,-10.462688895295729
3.14,-0.6,-10.258682812542443
3.14,-0.4,-10.054589454687813
3.14,-0.2,-9.850403973397896
3.14,0.0,-9.646121015823661
3.14,0.2,-9.441734805942254
3.14,0.4,-9.237238908455247
3.14,0.6,-9.03262625091573
3.14,0.8,-8.82788860662914
3.14,1.0,-8.623017239058857
3.14,1.2,-8.418003341991229
3.14,1.4,-8.212836771231618
3.14,1.6,-8.007506176130835
3.14,1.8,-7.801999522685819
3.14,2.0,-7.596303798067015
3.14,2.2,-7.390405370496665
3.14,2.4,-7.18429025372391
3.14,2.6,-6.977944542611923
3.14,2.8,-6.074674945657378
3.14,3.0,-5.874238026307581
3.14,3.2,-5.674046943111622
3.14,3.4,-5.47413397919205
3.14,3.6,-5.27453696715504
3.14,3.8,-5.07530043573809
3.14,4.0,-4.064891878165063
3.14,4.2,-3.9071839846450795
3.14,4.4,-2.9672681459341614
3.14,4.6,-2.812361085618793
3.14,4.8,-2.6574924293701554
3.14,5.0,-2.502706011471693
3.14,5.2,-2.3480528356443715
3.14,5.4,-2.1935918286748044
3.14,5.6,-2.0232045826376304
3.14,5.8,0.5015105863820634
3.14,6.0,0.5042866939493252
3.14,6.2,0.5070627831234573
3.14,6.4,0.5098388539149894
3.14,6.6,0.5126149063344471
3.14,6.8,0.5153909403923518
3.14,7.0,0.5181669560992201
3.14,7.2,0.5209429534655642
3.14,7.4,0.5237189325018918
3.14,7.6,0.5264948932187064
3.14,7.8,0.5292708356265066
3.14,8.0,0.5320467597357867
3.14,8.2,0.5348226655570367
3.14,8.4,0.5375985531007421
3.14,8.6,0.5403744223773833
3.14,8.8,0.5431502733974374
3.14,9.0,0.5459261061713757
3.14,9.2,0.5487019207096662
3.14,9.4,0.5514777170227717
3.14,9.6,0.5542534951211506
3.14,9.8,0.5570292550152574
3.14,10.0,0.5598049967155412
3.14,10.2,0.5625807202324473
3.14,10.4,0.5653564255764163
3.14,10.6,0.5681321127578846
3.14,10.8,0.5709077817872834
3.14,11.0,0.5736834326750404
3.14,11.2,0.5764590654315782
3.14,11.4,0.6027511090692305
3.14,11.6,0.6353047883848838
3.14,11.8,0.6676823271899673
3.14,12.0,0.7146433620656616
3.14,12.2,0.7617338298065769
3.14,12.4,0.8162061254544076
3.14,12.6,0.8734147532378658
3.14,12.8,0.9353731240753497
3.14,13.0,1.0012676542278545
3.14,13.2,1.0698821815644912
3.14,13.4,1.1423424310698826
3.14,13.6,1.2181863433286857
3.14,13.8,1.2966388571349876
3.14,14.0,1.3778728708764454
3.14,14.2,1.461734664151561
3.14,14.4,1.5480484853405803
3.14,14.6,1.6368686483184727
3.14,14.8,1.7279127122103795
3.14,15.0,1.8210600097010663
3.22,-2.4,-12.22921707543992
3.22,-2.2,-12.003978204959616
3.22,-2.0,-11.800386025480309
3.22,-1.8,-11.596736437522328
3.22,-1.6,-11.393019839812926
3.22,-1.4,-11.189233003071768
3.22,-1.2,-10.985372935340953
3.22,-1.0,-10.781436017248973
3.22,-0.8,-10.577418454821803
3.22,-0.6,-10.373316164799201
3.22,-0.4,-10.16912453003971
3.22,-0.2,-9.964838667770636
3.22,0.0,-9.760453182082852
3.22,0.2,-9.555962239283488
3.22,0.4,-9.351359441195118
3.22,0.6,-9.146637682571413
3.22,0.8,-8.941788926273901
3.22,1.0,-8.736804474453239
3.22,1.2,-8.531675272802763
3.22,1.4,-8.326391129143738
3.22,1.6,-8.12094046580263
3.22,1.8,-7.915311016301166
3.22,2.0,-7.70948925318307
3.22,2.2,-7.503460769334367
3.22,2.4,-7.297209010262826
3.22,2.6,-7.09071854527781
3.22,2.8,-6.883974494594155
3.22,3.0,-6.676962422756367
3.22,3.2,-6.469670423913961
3.22,3.4,-6.262090663583792
3.22,3.6,-6.054221573503184
3.22,3.8,-5.846069126131259
3.22,4.0,-5.637652603607637
3.22,4.2,-5.429005272133249
3.22,4.4,-4.510840845615981
3.22,4.6,-4.307008292350259
3.22,4.8,-4.103449894812613
3.22,5.0,-3.900271099319529
3.22,5.2,-3.697594944044382
3.22,5.4,-3.4955632232815597
3.22,5.6,-3.285147319577688
3.22,5.8,-1.060251881870495
3.22,6.0,-0.9488449623191267
3.22,6.2,-0.8385457024329368
3.22,6.4,-0.7296278425616374
3.22,6.6,-0.6224210788964273
3.22,6.8,-0.5173202893528333
3.22,7.0,0.500330774339709
3.22,7.2,0.5038020409825191
3.22,7.4,0.5072727059358096
3.22,7.6,0.5107427710133318
3.22,7.8,0.514212238025022
3.22,8.0,0.5176811087769979
3.22,8.2,0.5211493850715552
3.22,8.4,0.5246170687071635
3.22,8.6,0.5280841614784653
3.22,8.8,0.5315506651762703
3.22,9.0,0.5350165815875547
3.22,9.2,0.5384819124954571
3.22,9.4,0.5419466596792756
3.22,9.6,0.545410824914466
3.22,9.8,0.5488744099726389
3.22,10.0,0.5523374166215562
3.22,10.2,0.5558815735011962
3.22,10.4,0.5596518479818071
3.22,10.6,0.5634174546421358
3.22,10.8,0.5671784343566765
3.22,11.0,0.5709348277397275
3.22,11.2,0.5746866751451005
3.22,11.4,0.6000432607317605
3.22,11.6,0.6335554693768216
3.22,11.8,0.6668931584709594
3.22,12.0,0.7138309920042135
3.22,12.2,0.761206331618341
3.22,12.4,0.8157679122593633
3.22,12.6,0.873091889624973
3.22,12.8,0.9351427684399618
3.22,13.0,1.0010960022887883
3.22,13.2,1.0697571850685619
3.22,13.4,1.1422557929715176
3.22,13.6,1.2181231221127224
3.22,13.8,1.2965949504805825
3.22,14.0,1.3778434429385547
3.22,14.2,1.4617143794887701
3.22,14.4,1.5480358860611754
3.22,14.6,1.6368609794648832
3.22,14.8,1.7279083149686516
3.22,15.0,1.8210575210343765
3.3,-2.2,-12.127241677040251
3.3,-2.0,-11.916970726082454
3.3,-1.8,-11.713252226357433
3.3,-1.6,-11.509465112624875
3.3,-1.4,-11.30560618352348
3.3,-1.2,-11.101672435622088
3.3,-1.0,-10.897660271264527
3.3,-0.8,-10.693565835914296
3.3,-0.6,-10.48938499824805
3.3,-0.4,-10.285113236042617
3.3,-0.2,-10.080745640157373
3.3,0.0,-9.87627682033578
3.3,0.2,-9.671700878807036
3.3,0.4,-9.467011513063383
3.3,0.6,-9.262201395701595
3.3,0.8,-9.05726273401279
3.3,1.0,-8.852187277733476
3.3,1.2,-8.64696563231749
3.3,1.4,-8.441587655338557
3.3,1.6,-8.236041777281109
3.3,1.8,-8.030315610002486
3.3,2.0,-7.824395382178909
3.3,2.2,-7.618266241527912
3.3,2.4,-7.41191065650756
3.3,2.6,-7.205312003192856
3.3,2.8,-6.998453431991027
3.3,3.0,-6.791317380690385
3.3,3.2,-6.583887546042722
3.3,3.4,-6.376150078190734
3.3,3.6,-6.168094543775504
3.3,3.8,-5.959717710372869
3.3,4.0,-5.75102792849715
3.3,4.2,-5.542044547221455
3.3,4.4,-5.33280165739022
3.3,4.6,-5.1233501283744065
3.3,4.8,-4.913757840460819
3.3,5.0,-4.704113508209204
3.3,5.2,-4.4945187838889975
3.3,5.4,-4.2850883855357305
3.3,5.6,-4.075949565221824
3.3,5.8,-3.1693265468490135
3.3,6.0,-2.9655358296348435
3.3,6.2,-2.7624604550013188
3.3,6.4,-2.560292640387029
3.3,6.6,-2.359270303417845
3.3,6.8,-2.159694073099281
3.3,7.0,0.026154321058861996
3.3,7.2,0.07667081808017606
3.3,7.4,0.1242888818823252
3.3,7.6,0.16890093834749145
3.3,7.8,0.21042123665012402
3.3,8.0,0.24877949420676926
3.3,8.2,0.4792752261847274
3.3,8.4,0.48441176954169196
3.3,8.6,0.4895474101850467
3.3,8.8,0.49468215141001415
3.3,9.0,0.4998159965034992
3.3,9.2,0.5049489487440803
3.3,9.4,0.5100810114019986
3.3,9.6,0.5152121877391475
3.3,9.8,0.5213161285693938
3.3,10.0,0.528094204308525
3.3,10.2,0.5349715583531334
3.3,10.4,0.5421255110609612
3.3,10.6,0.5493220071405982
3.3,10.8,0.5567467346696786
3.3,11.0,0.5641625250343474
3.3,11.2,0.5715694849755046
3.3,11.4,0.5968732562595556
3.3,11.6,0.6314746536182062
3.3,11.8,0.6659522699380604
3.3,12.0,0.7128445774599583
3.3,12.2,0.7605622047350509
3.3,12.4,0.8152344796995259
3.3,12.6,0.8726976130259368
3.3,12.8,0.9348601366264307
3.3,13.0,1.0008840938115335
3.3,13.2,1.069601493689193
3.3,13.4,1.1421466858794609
3.3,13.6,1.2180417079539485
3.3,13.8,1.2965367229230715
3.3,14.0,1.3778034126943095
3.3,14.2,1.4616866985346837
3.3,14.4,1.5480170448729165
3.3,14.6,1.636849280112784
3.3,14.8,1.7279011475417552
3.3,15.0,1.8210533030775746
3.38,-2.0,-12.035515951381697
3.38,-1.8,-11.83099721012065
3.38,-1.6,-11.62715543398672
3.38,-1.4,-11.42324093310578
3.38,-1.2,-11.219250370731327
3.38,-1.0,-11.015180230590692
3.38,-0.8,-10.811026647209173
3.38,-0.6,-10.606785497015304
3.38,-0.4,-10.402452303877386
3.38,-0.2,-10.198022215604125
3.38,0.0,-9.993489849291127
3.38,0.2,-9.788849353304423
3.38,0.4,-9.58409447333969
3.38,0.6,-9.379217670154544
3.38,0.8,-9.17421108023728
3.38,1.0,-8.969066993487608
3.38,1.2,-8.76377602564912
3.38,1.4,-8.558328104231817
3.38,1.6,-8.352711910103553
3.38,1.8,-8.146915014566503
3.38,2.0,-7.940923645116719
3.38,2.2,-7.734722695975511
3.38,2.4,-7.528295470045994
3.38,2.6,-7.321624425724565
3.38,2.8,-7.114690783187592
3.38,3.0,-6.907474886478666
3.38,3.2,-6.699957072436337
3.38,3.4,-6.492118722431413
3.38,3.6,-6.283941319230379
3.38,3.8,-6.075412347525564
3.38,4.0,-5.8665307273752045
3.38,4.2,-5.657302799962167
3.38,4.4,-5.4477482960542725
3.38,4.6,-5.237902731634673
3.38,4.8,-5.027820169821624
3.38,5.0,-4.817575701953532
3.38,5.2,-4.607262568252114
3.38,5.4,-4.396991376841158
3.38,5.6,-4.186892573072311
3.38,5.8,-3.977104963043607
3.38,6.0,-3.7677758994175923
3.38,6.2,-3.559062983131901
3.38,6.4,-3.3511370372890417
3.38,6.6,-3.1441842489900305
3.38,6.8,-2.938418676201516
3.38,7.0,-2.0412457167194273
3.38,7.2,-1.8409701845750441
3.38,7.4,-1.6426301420011429
3.38,7.6,-1.446894333044548
3.38,7.8,-1.2547218788908854
3.38,8.0,-1.0520018018087112
3.38,8.2,0.36345901052809915
3.38,8.4,0.37659497140372267
3.38,8.6,0.38928034060456296
3.38,8.8,0.4014886655769936
3.38,9.0,0.4456302281921649
3.38,9.2,0.4532758762627554
3.38,9.4,0.4609213935392333
3.38,9.6,0.46856678021514275
3.38,9.8,0.47855969744365584
3.38,10.0,0.49017639838315796
3.38,10.2,0.5024196399267985
3.38,10.4,0.5150056255465447
3.38,10.6,0.5276954079405876
3.38,10.8,0.5409405240310798
3.38,11.0,0.5543092022973677
3.38,11.2,0.567689662686764
3.38,11.4,0.5937159289005061
3.38,11.6,0.6292966590384274
3.38,11.8,0.6647751573521706
3.38,12.0,0.7116516763971559
3.38,12.2,0.7597791234053416
3.38,12.4,0.8145888463747101
3.38,12.6,0.8722194850983971
3.38,12.8,0.9345162567823654
3.38,13.0,1.0006251431310305
3.38,13.2,1.0694100150512136
3.38,13.4,1.1420113182138085
3.38,13.6,1.2179397301642887
3.38,13.8,1.2964619431727278
3.38,14.0,1.3777503913931377
3.38,14.2,1.4616501327297868
3.38,14.4,1.5479908914606024
3.38,14.6,1.6368322553585513
3.38,14.8,1.7278902727640197
3.38,15.0,1.8210466227256281
3.46,-2.0,-12.158390694308064
3.46,-1.8,-11.949931416452873
3.46,-1.6,-11.746052507829425
3.46,-1.4,-11.542099656563423
3.46,-1.2,-11.338070008451885
3.46,-1.0,-11.133959912316968
3.46,-0.8,-10.929765637348053
3.46,-0.6,-10.725483107569799
3.46,-0.4,-10.521107768087843
3.46,-0.2,-10.316634869736218
3.46,0.0,-10.11205917597542
3.46,0.2,-9.90737492343137
3.46,0.4,-9.702575757740396
3.46,0.6,-9.497654999277929
3.46,0.8,-9.29260507540821
3.46,1.0,-9.087417797535936
3.46,1.2,-8.882084112252203
3.46,1.4,-8.676593910473832
3.46,1.6,-8.470936283085624
3.46,1.8,-8.265099037030547
3.46,2.0,-8.05906869978881
3.46,2.2,-7.852830104053167
3.46,2.4,-7.646364281181695
3.46,2.6,-7.439655015085104
3.46,2.8,-7.232683312139938
3.46,3.0,-7.025428270405087
3.46,3.2,-6.8178681791511515
3.46,3.4,-6.609981086901147
3.46,3.6,-6.401745786741878
3.46,3.8,-6.193143809908822
3.46,4.0,-5.984161604300884
3.46,4.2,-5.774793045307217
3.46,4.4,-5.565042922433752
3.46,4.6,-5.3549277287219095
3.46,4.8,-5.144482969991348
3.46,5.0,-4.933771911731451
3.46,5.2,-4.72287395227157
3.46,5.4,-4.511889756884109
3.46,5.6,-4.300940057063048
3.46,5.8,-4.090162398763105
3.46,6.0,-3.8797077807902594
3.46,6.2,-3.669739247755289
3.46,6.4,-3.460442263826721
3.46,6.6,-3.2520036870094975
3.46,6.8,-3.0446269056691335
3.46,7.0,-2.7290052329599663
3.46,7.2,-2.5313776652221405
3.46,7.4,-2.3355910989794655
3.46,7.6,-2.1421280761581274
3.46,7.8,-1.9516661026612574
3.46,8.0,-1.1387134985818974
3.46,8.2,-0.8500480565331228
3.46,8.4,-0.6782457158451857
3.46,8.6,-0.5162940935459861
3.46,8.8,-0.36728983335085374
3.46,9.0,0.42584163552254795
3.46,9.2,0.43499767349963825
3.46,9.4,0.44415342670145364
3.46,9.6,0.4533088957449286
3.46,9.8,0.4625928297762868
3.46,10.0,0.4719657314897587
3.46,10.2,0.48525086926146743
3.46,10.4,0.5006877284548507
3.46,10.6,0.5161235215096047
3.46,10.8,0.5315832750373547
3.46,11.0,0.5478261063772774
3.46,11.2,0.564154836912656
3.46,11.4,0.5901145467687459
3.46,11.6,0.6267401677363731
3.46,11.8,0.663280781217124
3.46,12.0,0.7101900051409877
3.46,12.2,0.7588142108283875
3.46,12.4,0.8137981399718623
3.46,12.6,0.871633308400271
3.46,12.8,0.9340936899529226
3.46,13.0,1.000306008692045
3.46,13.2,1.069172970555809
3.46,13.4,1.1418425219139021
3.46,13.6,1.2178115272258694
3.46,13.8,1.2963668548008886
3.46,14.0,1.3776812258959958
3.46,14.2,1.461600040273452
3.46,14.4,1.5479571573000905
3.46,14.6,1.6368073012080573
3.46,14.8,1.7278742598985395
3.46,15.0,1.8210361785620925
3.54,-2.0,-12.340044027665694
3.54,-1.8,-12.070380267056208
3.54,-1.6,-11.866118839177574
3.54,-1.4,-11.662148302140608
3.54,-1.2,-11.45810058326768
3.54,-1.0,-11.253972244934907
3.54,-0.8,-11.049759503781534
3.54,-0.6,-10.845458358073165
3.54,-0.4,-10.64106438970977
3.54,-0.2,-10.436572883286958
3.54,0.0,-10.231978754417964
3.54,0.2,-10.02727633882944
3.54,0.4,-9.82245949575229
3.54,0.6,-9.617521614928638
3.54,0.8,-9.412454320932007
3.54,1.0,-9.207250470723338
3.54,1.2,-9.001901257097241
3.54,1.4,-8.79639700757397
3.54,1.6,-8.590726866787254
3.54,1.8,-8.384879084613424
3.54,2.0,-8.178840532254682
3.54,2.2,-7.972596545585849
3.54,2.4,-7.766130352837089
3.54,2.6,-7.559424740445255
3.54,2.8,-7.352460364824128
3.54,3.0,-7.145216070736753
3.54,3.2,-6.937669228959814
3.54,3.4,-6.729796149380841
3.54,3.6,-6.521572251435499
3.54,3.8,-6.312969164943797
3.54,4.0,-6.103970859548536
3.54,4.2,-5.894561581282858
3.54,4.4,-5.684733602745651
3.54,4.6,-5.474489901379361
3.54,4.8,-5.263849124190923
3.54,5.0,-5.0528505738314395
3.54,5.2,-4.841553747332569
3.54,5.4,-4.6300411367718395
3.54,5.6,-4.41841784236793
3.54,5.8,-4.2068172388762655
3.54,6.0,-3.9953873907189035
3.54,6.2,-3.7842922619113915
3.54,6.4,-3.5737130382034477
3.54,6.6,-3.3638415171826965
3.54,6.8,-3.1548840740559725
3.54,7.0,-2.947072179175368
3.54,7.2,-2.7406745298195827
3.54,7.4,-2.536036648111274
3.54,7.6,-2.333570161703846
3.54,7.8,-2.1338456256504315
3.54,8.0,-1.566789736820691
3.54,8.2,-1.3981582639970611
3.54,8.4,-1.2352267038086133
3.54,8.6,-0.6736910315743538
3.54,8.8,-0.507577849200502
3.54,9.0,-0.04526262810748579
3.54,9.2,0.040661986889653036
3.54,9.4,0.11499114214740475
3.54,9.6,0.43705291530648405
3.54,9.8,0.44813479536709017
3.54,10.0,0.45921643408002283
3.54,10.2,0.47130828158704785
3.54,10.4,0.4863578257279426
3.54,10.6,0.5044782903942511
3.54,10.8,0.5225891807074303
3.54,11.0,0.5408967587672447
3.54,11.2,0.5599790382102128
3.54,11.4,0.5861882242068835
3.54,11.6,0.6237875364924333
3.54,11.8,0.6613194475444713
3.54,12.0,0.7083162357512808
3.54,12.2,0.7575677347396446
3.54,12.4,0.8127873562507213
3.54,12.6,0.8708842440941573
3.54,12.8,0.933552961365348
3.54,13.0,0.9998969875006076
3.54,13.2,1.0688682766327435
3.54,13.4,1.1416242838266715
3.54,13.6,1.2176447055742692
3.54,13.8,1.2962418963400453
3.54,14.0,1.3775891041949666
3.54,14.2,1.4615317844235778
3.54,14.4,1.5479074117146236
3.54,14.6,1.636773782434393
3.54,14.8,1.727849015188417
3.54,15.0,1.8210192851876228
3.62,-1.8,-12.213549363092156
3.62,-1.6,-11.986950855254657
3.62,-1.4,-11.782978397380042
3.62,-1.2,-11.578928474393647
3.62,-1.0,-11.374798019455687
3.62,-0.8,-11.170583373437607
3.62,-0.6,-10.966280559940916
3.62,-0.4,-10.761885217124668
3.62,-0.2,-10.557392804572853
3.62,0.0,-10.352798319345458
3.62,0.2,-10.148096240407472
3.62,0.4,-9.94328066664759
3.62,0.6,-9.738345098676788
3.62,0.8,-9.533281781284812
3.62,1.0,-9.328083519696065
3.62,1.2,-9.122741715423007
3.62,1.4,-8.917247055061571
3.62,1.6,-8.711589148029164
3.62,1.8,-8.505756566522535
3.62,2.0,-8.29973664435606
3.62,2.2,-8.0935153682461
3.62,2.4,-7.887077133012624
3.62,2.6,-7.680402876288357
3.62,2.8,-7.473474845166439
3.62,3.0,-7.266272227929625
3.62,3.2,-7.05877222958388
3.62,3.4,-6.850950205874297
3.62,3.6,-6.642780099484857
3.62,3.8,-6.4342324817733205
3.62,4.0,-6.2252844172889015
3.62,4.2,-6.015912764165766
3.62,4.4,-5.806099341667028
3.62,4.6,-5.595834121619623
3.62,4.8,-5.385115279394938
3.62,5.0,-5.173961929806058
3.62,5.2,-4.962415266655292
3.62,5.4,-4.750536777964667
3.62,5.6,-4.53841258595652
3.62,5.8,-4.3261580152499794
3.62,6.0,-4.113909756558798
3.62,6.2,-3.901825660813434
3.62,6.4,-3.690087122405437
3.62,6.6,-3.478888991197419
3.62,6.8,-3.2684397629200315
3.62,7.0,-3.0589682934240208
3.62,7.2,-2.850730628973023
3.62,7.4,-2.644036368338225
3.62,7.6,-2.439242776524979
3.62,7.8,-2.236820539049776
3.62,8.0,-2.0374048489095427
3.62,8.2,-1.8418864567118443
3.62,8.4,-1.6515324490435692
3.62,8.6,-0.9690759386356304
3.62,8.8,-0.8199864145067126
3.62,9.0,-0.6810869434500665
3.62,9.2,-0.28036158041250203
3.62,9.4,-0.1533033248719714
3.62,9.6,0.2613836996278713
3.62,9.8,0.3067303736781892
3.62,10.0,0.4452656913326781
3.62,10.2,0.4584379120541392
3.62,10.4,0.47303167907332455
3.62,10.6,0.4916776550692279
3.62,10.8,0.512562076614762
3.62,11.0,0.5334332336733112
3.62,11.2,0.5548261892668267
3.62,11.4,0.5815499214319187
3.62,11.6,0.6202821946560118
3.62,11.8,0.6589634019298668
3.62,12.0,0.7061080601024353
3.62,12.2,0.7560390926606694
3.62,12.4,0.811563363302708
3.62,12.6,0.8699684565009648
3.62,12.8,0.9329017578540089
3.62,13.0,0.999396686208452
3.62,13.2,1.0684953700215798
3.62,13.4,1.141356339899668
3.62,13.6,1.2174392786046648
3.62,13.8,1.2960872238535477
3.62,14.0,1.3774741969147701
3.62,14.2,1.4614457413230286
3.62,14.4,1.5478436527943484
3.62,14.6,1.6367282702786847
3.62,14.8,1.7278170265235593
3.62,15.0,1.8209968192161898
3.7,-1.6,-12.11372536903745
3.7,-1.4,-11.90445498774047
3.7,-1.2,-11.70041851010136
3.7,-1.0,-11.496301908496521
3.7,-0.8,-11.292101666581383
3.7,-0.6,-11.08781392489504
3.7,-0.4,-10.883434413705425
3.7,-0.2,-10.678958662145563
3.7,0.0,-10.474381861931665
3.7,0.2,-10.269698617209357
3.7,0.4,-10.064903316191602
3.7,0.6,-9.859989580091215
3.7,0.8,-9.654950550273606
3.7,1.0,-9.449778614295385
3.7,1.2,-9.24446529395408
3.7,1.4,-9.039001884293038
3.7,1.6,-8.833378566199842
3.7,1.8,-8.62758424050153
3.7,2.0,-8.421606853983226
3.7,2.2,-8.215432937220518
3.7,2.4,-8.009047609534969
3.7,2.6,-7.802432067374729
3.7,2.8,-7.59556939425012
3.7,3.0,-7.388439356862601
3.7,3.2,-7.181019594766682
3.7,3.4,-6.973285432900792
3.7,3.6,-6.765210467046418
3.7,3.8,-6.556766635042327
3.7,4.0,-6.347923062858501
3.7,4.2,-6.138652348746774
3.7,4.4,-5.928929140572249
3.7,4.6,-5.718732306272869
3.7,4.8,-5.50804467444748
3.7,5.0,-5.296867329346099
3.7,5.2,-5.0852207156015865
3.7,5.4,-4.873143207786425
3.7,5.6,-4.660697809922802
3.7,5.8,-4.447971809237699
3.7,6.0,-4.235087405358227
3.7,6.2,-4.022189770011979
3.7,6.4,-3.809453148669639
3.7,6.6,-3.5970692990559527
3.7,6.8,-3.385246448456371
3.7,7.0,-3.174212617882301
3.7,7.2,-2.964224411021209
3.7,7.4,-2.7555641497599517
3.7,7.6,-2.5485572177308113
3.7,7.8,-2.343607837036344
3.7,8.0,-2.1412388678057854
3.7,8.2,-1.942155189996246
3.7,8.4,-1.7473204866811312
3.7,8.6,-1.5579873452547863
3.7,8.8,-1.3754890717035733
3.7,9.0,-1.2007101413775079
3.7,9.2,-0.4822470359366807
3.7,9.4,-0.3577901203495868
3.7,9.6,-0.08867966024531608
3.7,9.8,0.030592772598382164
3.7,10.0,0.37058433383056244
3.7,10.2,0.4447965292218191
3.7,10.4,0.46019925476179213
3.7,10.6,0.47820727205511443
3.7,10.8,0.5010540372508827
3.7,11.0,0.5248981802221981
3.7,11.2,0.5488172846678987
3.7,11.4,0.5761314131042992
3.7,11.6,0.6161941677086511
3.7,11.8,0.6562179167490265
3.7,12.0,0.7035613974504289
3.7,12.2,0.7541787480499642
3.7,12.4,0.8100858114502878
3.7,12.6,0.8688506366666543
3.7,12.8,0.9321125420253152
3.7,13.0,0.9987863521075081
3.7,13.2,1.068040616511731
3.7,13.4,1.1410289090800445
3.7,13.6,1.2171878761778494
3.7,13.8,1.2958973134360041
3.7,14.0,1.3773323454015136
3.7,14.2,1.4613387402296705
3.7,14.4,1.5477635480050977
3.7,14.6,1.6366695278088792
3.7,14.8,1.7277750041602005
3.7,15.0,1.8209661703986775
3.78,-1.4,-12.026914550273672
3.78,-1.2,-11.82243598794284
3.78,-1.0,-11.618348839931535
3.78,-0.8,-11.41417881501214
3.78,-0.6,-11.209922361611474
3.78,-0.4,-11.005575371968048
3.78,-0.2,-10.801133335379237
3.78,0.0,-10.596591719369975
3.78,0.2,-10.391945296920868
3.78,0.4,-10.187188706753302
3.78,0.6,-9.982315721201386
3.78,0.8,-9.777319853054788
3.78,1.0,-9.572193466633887
3.78,1.2,-9.366928265600512
3.78,1.4,-9.161516291534651
3.78,1.6,-8.955948183890825
3.78,1.8,-8.750213293878803
3.78,2.0,-8.544300253491876
3.78,2.2,-8.338196049480803
3.78,2.4,-8.131886660522119
3.78,2.6,-7.925356173254789
3.78,2.8,-7.718586798625636
3.78,3.0,-7.511558547426827
3.78,3.2,-7.304250331669206
3.78,3.4,-7.09663824787526
3.78,3.6,-6.888696053540301
3.78,3.8,-6.68039520328942
3.78,4.0,-6.47170052523567
3.78,4.2,-6.262582814625861
3.78,4.4,-6.053012516844422
3.78,4.6,-5.842960540134973
3.78,4.8,-5.632402729840366
3.78,5.0,-5.421323450658527
3.78,5.2,-5.209717692008231
3.78,5.4,-4.997602041860589
3.78,5.6,-4.785013290926015
3.78,5.8,-4.572008105611034
3.78,6.0,-4.358690047863934
3.78,6.2,-4.145184643612971
3.78,6.4,-3.9316452161191657
3.78,6.6,-3.718252094033726
3.78,6.8,-3.5052104157324333
3.78,7.0,-3.292745855225503
3.78,7.2,-3.0811209532981523
3.78,7.4,-2.8706071857728035
3.78,7.6,-2.6615053663677863
3.78,7.8,-2.4541744759713784
3.78,8.0,-2.249055202914698
3.78,8.2,-2.046719221365159
3.78,8.4,-1.8479240076540666
3.78,8.6,-1.6536826046042534
3.78,8.8,-1.465249779532929
3.78,9.0,-1.2838926048758141
3.78,9.2,-1.1103307994577227
3.78,9.4,-0.9422409520841416
3.78,9.6,-0.1978997437032334
3.78,9.8,-0.08740699182213793
3.78,10.0,0.07350982362515358
3.78,10.2,0.41061018468238647
3.78,10.4,0.4324098105493098
3.78,10.6,0.4645848556695069
3.78,10.8,0.48768078913180435
3.78,11.0,0.5147118124625432
3.78,11.2,0.5418120720591341
3.78,11.4,0.5700597486585245
3.78,11.6,0.6114086350609279
