Composition = 95% Water, 5% env
log temp, log pressure (dyne/cm^2), logdensity (g/cc)
4.82,3.6,-8.813817717182603
4.82,3.8,-8.611458471069584
4.82,4.0,-8.408997855273615
4.82,4.2,-8.206447505814978
4.82,4.4,-8.003802623857839
4.82,4.6,-7.801051800064016
4.82,4.8,-7.598171105287295
4.82,5.0,-7.39518529865567
4.82,5.2,-7.192050223246894
4.82,5.4,-6.988770195203583
4.82,5.6,-6.785330145976653
4.82,5.8,-6.581694371245478
4.82,6.0,-6.377860204236751
4.82,6.2,-6.173785250967478
4.82,6.4,-5.969443261276484
4.82,6.6,-5.764810779805141
4.82,6.8,-5.559830471826773
4.82,7.0,-5.354554765173283
4.82,7.2,-5.148800296373827
4.82,7.4,-4.942564885008001
4.82,7.6,-4.735846596774074
4.82,7.8,-4.528648988742071
4.82,8.0,-4.320941775169261
4.82,8.2,-4.11279347741206
4.82,8.4,-3.903801485352965
4.82,8.6,-3.6941863308625074
4.82,8.8,-3.484323031980656
4.82,9.0,-3.273834035583466
4.82,9.2,-3.062867534678231
4.82,9.4,-2.8514631438368774
4.82,9.6,-2.639668209708636
4.82,9.8,-2.427683904616704
4.82,10.0,-2.2158127863323407
4.82,10.2,-2.0044176121859065
4.82,10.4,-1.7939888498915162
4.82,10.6,-1.5850540951482528
4.82,10.8,-1.3784683888471712
4.82,11.0,-1.1745214184623507
4.82,11.2,-0.9731612098008106
4.82,11.4,-0.7732266638168583
4.82,11.6,-0.572572534483953
4.82,11.8,-0.37215749103845824
4.82,12.0,-0.17370689738169842
4.82,12.2,0.015719653256062727
4.82,12.4,0.1877202382518242
4.82,12.6,0.3369454185424002
4.82,12.8,0.46913822461739385
4.82,13.0,0.5880725575775346
4.82,13.2,0.6991172844130905
4.82,13.4,0.805176766575417
4.82,13.6,0.9083583582079163
4.82,13.8,1.0101713725981125
4.82,14.0,1.1115426814656035
4.82,14.2,1.2129718805041538
4.82,14.4,1.3148042191603133
4.82,14.6,1.417393486886394
4.82,14.8,1.5209321859971647
4.82,15.0,1.625440609027653
4.82,15.2,1.7309043152959644
4.82,15.4,1.8372978746848665
4.82,15.6,1.9446239068135978
4.9,0.0,-12.542507592569928
4.9,0.2,-12.341186242110165
4.9,0.4,-12.139832663172564
4.9,0.6,-11.938445941157353
4.9,0.8,-11.73702462736926
4.9,1.0,-11.535567407605411
4.9,1.2,-11.334072517349169
4.9,1.4,-11.132538293059204
4.9,1.6,-10.930963024056668
4.9,1.8,-10.729344880257623
4.9,2.0,-10.527681687283206
4.9,2.2,-10.325971228135362
4.9,2.4,-10.124211210059174
4.9,2.6,-9.922398756874111
4.9,2.8,-9.72053137481595
4.9,3.0,-9.5186057391725
4.9,3.2,-9.316618682832305
4.9,3.4,-9.114566400680022
4.9,3.6,-8.912444956511651
4.9,3.8,-8.710250025593215
4.9,4.0,-8.507961923589713
4.9,4.2,-8.305590076502163
4.9,4.4,-8.103128155250023
4.9,4.6,-7.900567550644043
4.9,4.8,-7.6979054672915606
4.9,5.0,-7.49513165795231
4.9,5.2,-7.2922349394694175
4.9,5.4,-7.089191883140137
4.9,5.6,-6.8860041365339635
4.9,5.8,-6.682661080506375
4.9,6.0,-6.479130206946964
4.9,6.2,-6.275407792277538
4.9,6.4,-6.071477933751097
4.9,6.6,-5.867299118183892
4.9,6.8,-5.662826491396306
4.9,7.0,-5.458110140327499
4.9,7.2,-5.253051457488037
4.9,7.4,-5.047582262166046
4.9,7.6,-4.841675429582361
4.9,7.8,-4.635274084265992
4.9,8.0,-4.428349640056155
4.9,8.2,-4.220883139310737
4.9,8.4,-4.012696791129717
4.9,8.6,-3.803703151150368
4.9,8.8,-3.5943052741789066
4.9,9.0,-3.3843807629122598
4.9,9.2,-3.1739118702940408
4.9,9.4,-2.962984710198749
4.9,9.6,-2.7516544668461287
4.9,9.8,-2.540028807804725
4.9,10.0,-2.32829206792066
4.9,10.2,-2.116731910412909
4.9,10.4,-1.9057103804067126
4.9,10.6,-1.6956391579532988
4.9,10.8,-1.4871707663457023
4.9,11.0,-1.2810676959469702
4.9,11.2,-1.077236397193847
4.9,11.4,-0.8761662632863613
4.9,11.6,-0.6756644858692532
4.9,11.8,-0.4745958226245214
4.9,12.0,-0.2742444776221405
4.9,12.2,-0.07781528197279323
4.9,12.4,0.10826864831947705
4.9,12.6,0.275296673185359
4.9,12.8,0.42297449149757405
4.9,13.0,0.553921821663587
4.9,13.2,0.6740700259730901
4.9,13.4,0.786599475316099
4.9,13.6,0.8945572186618445
4.9,13.8,0.9998614783376987
4.9,14.0,1.1037628656922516
4.9,14.2,1.2070612165594998
4.9,14.4,1.3102903372051076
4.9,14.6,1.4138808458689442
4.9,14.8,1.5181133229031891
4.9,15.0,1.6231747060125628
4.9,15.2,1.7291059975933742
4.9,15.4,1.8358893449866494
4.9,15.6,1.9435060249940552
4.98,0.2,-12.436434538806555
4.98,0.4,-12.235206109716401
4.98,0.6,-12.03394635736582
4.98,0.8,-11.832653901952945
4.98,1.0,-11.63132760888296
4.98,1.2,-11.429965826505583
4.98,1.4,-11.228566956516746
4.98,1.6,-11.027129272267889
4.98,1.8,-10.825651129273076
4.98,2.0,-10.624130603456086
4.98,2.2,-10.422565512512419
4.98,2.4,-10.22095377828909
4.98,2.6,-10.019292702830041
4.98,2.8,-9.81757996856947
4.98,3.0,-9.615812511919644
4.98,3.2,-9.413987470806306
4.98,3.4,-9.212101283862674
4.98,3.6,-9.010150248144075
4.98,3.8,-8.808130550340566
4.98,4.0,-8.606049783407906
4.98,4.2,-8.40387688698101
4.98,4.4,-8.201608436696125
4.98,4.6,-7.9992648935453925
4.98,4.8,-7.796811160744177
4.98,5.0,-7.594254182112485
4.98,5.2,-7.391583901250124
4.98,5.4,-7.1887806133935355
4.98,5.6,-6.9858593190672815
4.98,5.8,-6.782781399517917
4.98,6.0,-6.579548594840812
4.98,6.2,-6.376142894631257
4.98,6.4,-6.172535961774719
4.98,6.6,-5.968722001931571
4.98,6.8,-5.764664815286676
4.98,7.0,-5.560353721701283
4.98,7.2,-5.3557781955008155
4.98,7.4,-5.150857030894516
4.98,7.6,-4.945570446696063
4.98,7.8,-4.739863383318813
4.98,8.0,-4.533729639305782
4.98,8.2,-4.3270842078454415
4.98,8.4,-4.11990061627768
4.98,8.6,-3.911916316251855
4.98,8.8,-3.7033564189730304
4.98,9.0,-3.494252531488263
4.98,9.2,-3.284460827630248
4.98,9.4,-3.0740821788581747
4.98,9.6,-2.8631871886786744
4.98,9.8,-2.6518794785870288
4.98,10.0,-2.440307897795914
4.98,10.2,-2.228664749174892
4.98,10.4,-2.0172456789860598
4.98,10.6,-1.8064094962962074
4.98,10.8,-1.5966003320370954
4.98,11.0,-1.3885938665544524
4.98,11.2,-1.1826816277570498
4.98,11.4,-0.9792492631055145
4.98,11.6,-0.7780965939026125
4.98,11.8,-0.5772121576078513
4.98,12.0,-0.37576788798291394
4.98,12.2,-0.17590896385617807
4.98,12.4,0.01879641228972739
4.98,12.6,0.20112337448551748
4.98,12.8,0.36480972339640955
4.98,13.0,0.5104929208012883
4.98,13.2,0.6419192314499311
4.98,13.4,0.7627471214220933
4.98,13.6,0.8768307460890328
4.98,13.8,0.9866340032900391
4.98,14.0,1.0938419378002533
4.98,14.2,1.1995749182745323
4.98,14.4,1.3046145418799915
4.98,14.6,1.4095402216328057
4.98,14.8,1.5147335820477672
4.98,15.0,1.6204545166867244
4.98,15.2,1.7269110814387187
4.98,15.4,1.8341483605065683
4.98,15.6,1.9421395828958927
5.06,0.2,-12.53040911684383
5.06,0.4,-12.329314256526542
5.06,0.6,-12.128189714147494
5.06,0.8,-11.927035094880697
5.06,1.0,-11.725848675208743
5.06,1.2,-11.524629338450943
5.06,1.4,-11.323375331131166
5.06,1.6,-11.1220854622067
5.06,1.8,-10.9207575327838
5.06,2.0,-10.719390085816645
5.06,2.2,-10.517981210248296
5.06,2.4,-10.31652873946734
5.06,2.6,-10.115030537193643
5.06,2.8,-9.913483929605524
5.06,3.0,-9.711886505282205
5.06,3.2,-9.51023536221165
5.06,3.4,-9.308527397388207
5.06,3.6,-9.106759233643569
5.06,3.8,-8.904927148509174
5.06,4.0,-8.703040866327274
5.06,4.2,-8.501068604453623
5.06,4.4,-8.29900555830254
5.06,4.6,-8.096871572439762
5.06,4.8,-7.894637226545891
5.06,5.0,-7.69230779073296
5.06,5.2,-7.489875935976193
5.06,5.4,-7.287331535607928
5.06,5.6,-7.084669438579666
5.06,5.8,-6.881875600334718
5.06,6.0,-6.678928365467614
5.06,6.2,-6.475824817658202
5.06,6.4,-6.272552699380386
5.06,6.6,-6.069093399624683
5.06,6.8,-5.865415925588629
5.06,7.0,-5.6614968976927535
5.06,7.2,-5.45735952156626
5.06,7.4,-5.25291250315769
5.06,7.6,-5.04813802001398
5.06,7.8,-4.8430082194501995
5.06,8.0,-4.6374943573587775
5.06,8.2,-4.43151215835835
5.06,8.4,-4.225103744524507
5.06,8.6,-4.018066119352068
5.06,8.8,-3.8103677181624
5.06,9.0,-3.6021744719790654
5.06,9.2,-3.393340831577746
5.06,9.4,-3.1838491839185776
5.06,9.6,-2.97372743512646
5.06,9.8,-2.76304055975897
5.06,10.0,-2.5518867228751176
5.06,10.2,-2.3404194727351504
5.06,10.4,-2.1288879435154273
5.06,10.6,-1.9175706982909164
5.06,10.8,-1.7069063263017619
5.06,11.0,-1.4973785966787343
5.06,11.2,-1.289619158245296
5.06,11.4,-1.0839544440376543
5.06,11.6,-0.8807393973884503
5.06,11.8,-0.6792901943874806
5.06,12.0,-0.47778753989524003
5.06,12.2,-0.27609319073271843
5.06,12.4,-0.07727761719988438
5.06,12.6,0.11498932475164296
5.06,12.8,0.29395459404195456
5.06,13.0,0.45572661335447306
5.06,13.2,0.5997389608177135
5.06,13.4,0.7314680731421163
5.06,13.6,0.8539310875359869
5.06,13.8,0.9694548536865222
5.06,14.0,1.080990221540337
5.06,14.2,1.189906437762241
5.06,14.4,1.2973300313772573
5.06,14.6,1.4040203924713759
5.06,14.8,1.5105056773456165
5.06,15.0,1.617168766319026
5.06,15.2,1.7242615084749107
5.06,15.4,1.8319918792879033
5.06,15.6,1.9404478747778806
5.14,0.4,-12.421744738762166
5.14,0.6,-12.220760018922888
5.14,0.8,-12.019747942138368
5.14,1.0,-11.818707013878331
5.14,1.2,-11.61763561048806
5.14,1.4,-11.416532521372638
5.14,1.6,-11.215396589442351
5.14,1.8,-11.01422583119631
5.14,2.0,-10.813018689470114
5.14,2.2,-10.611773580914218
5.14,2.4,-10.410488452331785
5.14,2.6,-10.209161229854073
5.14,2.8,-10.007789717250406
5.14,3.0,-9.806371414713748
5.14,3.2,-9.60490382587326
5.14,3.4,-9.403384039180951
5.14,3.6,-9.2018089664011
5.14,3.8,-9.000175157140124
5.14,4.0,-8.798465966217162
5.14,4.2,-8.596690284969068
5.14,4.4,-8.394856957288315
5.14,4.6,-8.192934652623402
5.14,4.8,-7.9909445246796045
5.14,5.0,-7.788852200743435
5.14,5.2,-7.586681606042691
5.14,5.4,-7.384396624905797
5.14,5.6,-7.182002613220663
5.14,5.8,-6.979488359636109
5.14,6.0,-6.77683404780834
5.14,6.2,-6.5740516508912075
5.14,6.4,-6.3711026403857485
5.14,6.6,-6.167986293390131
5.14,6.8,-5.96468610457198
5.14,7.0,-5.761169415866058
5.14,7.2,-5.55744150802468
5.14,7.4,-5.353449745545461
5.14,7.6,-5.149166574481363
5.14,7.8,-4.944579272665778
5.14,8.0,-4.739636199582947
5.14,8.2,-4.534286209516448
5.14,8.4,-4.328535017337344
5.14,8.6,-4.122275925184161
5.14,8.8,-3.9153942265891075
5.14,9.0,-3.708011061098014
5.14,9.2,-3.5000618587953314
5.14,9.4,-3.291468475169127
5.14,9.6,-3.0822602097115084
5.14,9.8,-2.8724269431665133
5.14,10.0,-2.6620216023275725
5.14,10.2,-2.4511493700406115
5.14,10.4,-2.239945045186586
5.14,10.6,-2.0286457065214027
5.14,10.8,-1.817579813616185
5.14,11.0,-1.6072195308334192
5.14,11.2,-1.3980417436563854
5.14,11.4,-1.1906534986130708
5.14,11.6,-0.985315589871857
5.14,11.8,-0.7820666743989114
5.14,12.0,-0.5800479681723034
5.14,12.2,-0.3772971091591424
5.14,12.4,-0.17617154914642058
5.14,12.6,0.020941338878902524
5.14,12.8,0.21013078019698103
5.14,13.0,0.3863214646829174
5.14,13.2,0.5457120665484866
5.14,13.4,0.6897062462745835
5.14,13.6,0.8220794926224657
5.14,13.8,0.9458803712481366
5.14,14.0,1.063554327356105
5.14,14.2,1.1767889387079962
5.14,14.4,1.2874793728738543
5.14,14.6,1.3966077224646654
5.14,14.8,1.5048856487872704
5.14,15.0,1.6128671218778456
5.14,15.2,1.7209319271185508
5.14,15.4,1.8293385908368138
5.14,15.6,1.9382826664929838
5.22,0.4,-12.512700966916059
5.22,0.6,-12.311855249568836
5.22,0.8,-12.110984627976048
5.22,1.0,-11.910088139909512
5.22,1.2,-11.709164193801804
5.22,1.4,-11.508212028433437
5.22,1.6,-11.307230081740654
5.22,1.8,-11.106216955810462
5.22,2.0,-10.905170957599676
5.22,2.2,-10.704090736981483
5.22,2.4,-10.502974383927217
5.22,2.6,-10.301820081004374
5.22,2.8,-10.100625851983235
5.22,3.0,-9.899389151415651
5.22,3.2,-9.698107972916905
5.22,3.4,-9.496779609753288
5.22,3.6,-9.295401207878287
5.22,3.8,-9.093969709769588
5.22,4.0,-8.892494491718343
5.22,4.2,-8.6909464972181
5.22,4.4,-8.489321531039826
5.22,4.6,-8.287640889883855
5.22,4.8,-8.085886960807086
5.22,5.0,-7.884041369740452
5.22,5.2,-7.68212231678712
5.22,5.4,-7.4801009612595815
5.22,5.6,-7.277981194442286
5.22,5.8,-7.075754744006069
5.22,6.0,-6.873412647951959
5.22,6.2,-6.670942832243105
5.22,6.4,-6.468337682990039
5.22,6.6,-6.265567062170494
5.22,6.8,-6.062631553726071
5.22,7.0,-5.859514819679448
5.22,7.2,-5.656198285785498
5.22,7.4,-5.4526588197007255
5.22,7.6,-5.248860752521908
5.22,7.8,-5.044788848791721
5.22,8.0,-4.840401027581639
5.22,8.2,-4.635659614909141
5.22,8.4,-4.430530172315854
5.22,8.6,-4.22498345570126
5.22,8.8,-4.018905662538875
5.22,9.0,-3.8122869330085143
5.22,9.2,-3.605165981047475
5.22,9.4,-3.3974480018528475
5.22,9.6,-3.189113524776754
5.22,9.8,-2.9801338788163787
5.22,10.0,-2.7705628950482195
5.22,10.2,-2.560424852151675
5.22,10.4,-2.3498127297155027
5.22,10.6,-2.1388790777641016
5.22,10.8,-1.927865707064108
5.22,11.0,-1.7171053395421616
5.22,11.2,-1.5070294210350448
5.22,11.4,-1.2982133530423625
5.22,11.6,-1.0912464073193795
5.22,11.8,-0.8859770093644835
5.22,12.0,-0.6827907160891126
5.22,12.2,-0.4799427529775951
5.22,12.4,-0.2766075233297863
5.22,12.6,-0.07595180412771173
5.22,12.8,0.11957963644152854
5.22,13.0,0.3064495186989736
5.22,13.2,0.48020368571289596
5.22,13.4,0.6377470940425395
5.22,13.6,0.7820186184363375
5.22,13.8,0.9152340538185607
5.22,14.0,1.04049177273162
5.22,14.2,1.1596633289846987
5.22,14.4,1.2746570283602159
5.22,14.6,1.3869860607048201
5.22,14.8,1.4976541366065896
5.22,15.0,1.6073743739183197
5.22,15.2,1.71672342019424
5.22,15.4,1.826079232112272
5.22,15.6,1.9356813213392021
5.3,0.6,-12.401566784869832
5.3,0.8,-12.2008330204403
5.3,1.0,-12.000076720423465
5.3,1.2,-11.799296187990805
5.3,1.4,-11.598490997574965
5.3,1.6,-11.397659467609914
5.3,1.8,-11.196800503166198
5.3,2.0,-10.99591252234741
5.3,2.2,-10.794994228196519
5.3,2.4,-10.594044084596353
5.3,2.6,-10.393060323385624
5.3,2.8,-10.192041185379646
5.3,3.0,-9.99098437170802
5.3,3.2,-9.789888080761045
5.3,3.4,-9.588749938937967
5.3,3.6,-9.387567310311972
5.3,3.8,-9.186337541709277
5.3,4.0,-8.985057483832723
5.3,4.2,-8.783723941490337
5.3,4.4,-8.582333270617502
5.3,4.6,-8.380881660805844
5.3,4.8,-8.179352295453734
5.3,5.0,-7.9777652092034606
5.3,5.2,-7.776090246805392
5.3,5.4,-7.574346777212046
5.3,5.6,-7.372501143272204
5.3,5.8,-7.170575213253931
5.3,6.0,-6.968533554257117
5.3,6.2,-6.766379840290015
5.3,6.4,-6.5641022691049935
5.3,6.6,-6.361693236746218
5.3,6.8,-6.159123079947869
5.3,7.0,-5.9563940030140925
5.3,7.2,-5.753486003857336
5.3,7.4,-5.550395668020539
5.3,7.6,-5.347073532751994
5.3,7.8,-5.143497260805241
5.3,8.0,-4.939653215295081
5.3,8.2,-4.735495588258389
5.3,8.4,-4.530990097683813
5.3,8.6,-4.326127787436571
5.3,8.8,-4.12081270329934
5.3,9.0,-3.914971871068258
5.3,9.2,-3.7086744429040324
5.3,9.4,-3.5018126242350944
5.3,9.6,-3.2943498069665003
5.3,9.8,-3.086264515428795
5.3,10.0,-2.8775611261529783
5.3,10.2,-2.6682389881152893
5.3,10.4,-2.4583374303429864
5.3,10.6,-2.2479889105598105
5.3,10.8,-2.037303812419129
5.3,11.0,-1.8265409729279454
5.3,11.2,-1.6160827083782008
5.3,11.4,-1.406326687242007
5.3,11.6,-1.1979632863204386
5.3,11.8,-0.9911388736003287
5.3,12.0,-0.7861073345345156
5.3,12.2,-0.5827116449408754
5.3,12.4,-0.37894139140399447
5.3,12.6,-0.17554269378213477
5.3,12.8,0.024610703817568975
5.3,13.0,0.21881855382950846
5.3,13.2,0.403927366684963
5.3,13.4,0.5751228897811402
5.3,13.6,0.7322981777522354
5.3,13.8,0.8765784096057575
5.3,14.0,1.0108298880994173
5.3,14.2,1.1373229171137822
5.3,14.4,1.257919698180609
5.3,14.6,1.3744775577921955
5.3,14.8,1.4882930864383808
5.3,15.0,1.6003082857670559
5.3,15.2,1.711367744858661
5.3,15.4,1.821970111733023
5.3,15.6,1.9324943279192162
5.38,0.6,-12.489867150095252
5.38,0.8,-12.289262157989421
5.38,1.0,-12.088638310786504
5.38,1.2,-11.887993370028536
5.38,1.4,-11.687327206560388
5.38,1.6,-11.486638525630264
5.38,1.8,-11.285926095643635
5.38,2.0,-11.085188754788888
5.38,2.2,-10.884425082846318
5.38,2.4,-10.683634102106348
5.38,2.6,-10.48281387352278
5.38,2.8,-10.281962942176598
5.38,3.0,-10.081079523030288
5.38,3.2,-9.880161709906194
5.38,3.4,-9.67920755404493
5.38,3.6,-9.478214685690455
5.38,3.8,-9.277180795111867
5.38,4.0,-9.076103106193253
5.38,4.2,-8.874978814173826
5.38,4.4,-8.673804730517057
5.38,4.6,-8.472577438536398
5.38,4.8,-8.27129311029158
5.38,5.0,-8.069935260743387
5.38,5.2,-7.868523687749952
5.38,5.4,-7.667041226751517
5.38,5.6,-7.4654696048546185
5.38,5.8,-7.263815002914073
5.38,6.0,-7.062080863225408
5.38,6.2,-6.860237662630385
5.38,6.4,-6.65828761505503
5.38,6.6,-6.456220762944822
5.38,6.8,-6.25402417345573
5.38,7.0,-6.051688793464095
5.38,7.2,-5.849184061910568
5.38,7.4,-5.646521028255629
5.38,7.6,-5.443655758944596
5.38,7.8,-5.240579934198158
5.38,8.0,-5.037269853305012
5.38,8.2,-4.8336836402857095
5.38,8.4,-4.629790408928237
5.38,8.6,-4.425571209688678
5.38,8.8,-4.220986468659746
5.38,9.0,-4.01592479883768
5.38,9.2,-3.8104264108109365
5.38,9.4,-3.6044323863487477
5.38,9.6,-3.3978739135230156
5.38,9.8,-3.1907096346095636
5.38,10.0,-2.9829331192131634
5.38,10.2,-2.7745034805794755
5.38,10.4,-2.5654470090236057
5.38,10.6,-2.355810592960804
5.38,10.8,-2.1456987361630357
5.38,11.0,-1.935259081681071
5.38,11.2,-1.7247828832943426
5.38,11.4,-1.514583260883307
5.38,11.6,-1.305180165984388
5.38,11.8,-1.09710362037177
5.38,12.0,-0.8904703919239679
5.38,12.2,-0.6856821896995864
5.38,12.4,-0.48166195155602876
5.38,12.6,-0.2772814395885665
5.38,12.8,-0.07364748708541285
5.38,13.0,0.1259173765660532
5.38,13.2,0.3190579417753502
5.38,13.4,0.5020939111021827
5.38,13.6,0.6720831436011234
5.38,13.8,0.8289364261176608
5.38,14.0,0.97354025203919
5.38,14.2,1.1086333312283048
5.38,14.4,1.2362668348503478
5.38,14.6,1.3582439394324008
5.38,14.8,1.476181990416895
5.38,15.0,1.5912370846191315
5.38,15.2,1.7045151163914203
5.38,15.4,1.8167716507221416
5.38,15.6,1.9285108700888778
5.46,0.6,-12.57674047426521
5.46,0.8,-12.376252210788799
5.46,1.0,-12.175748368150462
5.46,1.2,-11.975226515555857
5.46,1.4,-11.774686936372548
5.46,1.6,-11.57412834826023
5.46,1.8,-11.373549820980605
5.46,2.0,-11.172950592412816
5.46,2.2,-10.972329105520677
5.46,2.4,-10.771684524434562
5.46,2.6,-10.571015467091579
5.46,2.8,-10.370320422512869
5.46,3.0,-10.169597895186584
5.46,3.2,-9.968846238780397
5.46,3.4,-9.768063702259376
5.46,3.6,-9.567248347715969
5.46,3.8,-9.366398157666259
5.46,4.0,-9.16551074503088
5.46,4.2,-8.964583549415545
5.46,4.4,-8.763613931151587
5.46,4.6,-8.562587051015548
5.46,4.8,-8.361523241536132
5.46,5.0,-8.160407005133257
5.46,5.2,-7.959234279388425
5.46,5.4,-7.7579887629318005
5.46,5.6,-7.556689359115167
5.46,5.8,-7.355306641931998
5.46,6.0,-7.153858642373162
5.46,6.2,-6.95231242785299
5.46,6.4,-6.750688388675955
5.46,6.6,-6.548951732024674
5.46,6.8,-6.347105050536799
5.46,7.0,-6.145135756628465
5.46,7.2,-5.94303504832996
5.46,7.4,-5.740774763225524
5.46,7.6,-5.538361988894772
5.46,7.8,-5.3357547156145975
5.46,8.0,-5.132945570150806
5.46,8.2,-4.929910909857334
5.46,8.4,-4.726609639723579
5.46,8.6,-4.523025701553327
5.46,8.8,-4.3191230892639
5.46,9.0,-4.114824210093662
5.46,9.2,-3.910114567670769
5.46,9.4,-3.704959075299088
5.46,9.6,-3.49931340862348
5.46,9.8,-3.2931019600424323
5.46,10.0,-3.086284572680139
5.46,10.2,-2.8788460185585176
5.46,10.4,-2.670757383340338
5.46,10.6,-2.4620287940583645
5.46,10.8,-2.2526995572656565
5.46,11.0,-2.042860058653544
5.46,11.2,-1.8327140580129124
5.46,11.4,-1.622510612575117
5.46,11.6,-1.4126386916143427
5.46,11.8,-1.2036184482801784
5.46,12.0,-0.9958069193862293
5.46,12.2,-0.7894632925772033
5.46,12.4,-0.5844823946951235
5.46,12.6,-0.3798645379847633
5.46,12.8,-0.17475333141698476
5.46,13.0,0.02853666575924604
5.46,13.2,0.22726067406968709
5.46,13.4,0.4191203652925242
5.46,13.6,0.6008938670619168
5.46,13.8,0.7702305533588834
5.46,14.0,0.9267290609577
5.46,14.2,1.0722407879571967
5.46,14.4,1.2080949440615225
5.46,14.6,1.3369624117506764
5.46,14.8,1.4602602637666784
5.46,15.0,1.5793320889077407
5.46,15.2,1.6955872974756383
5.46,15.4,1.810039931539707
5.46,15.6,1.9234070646561714
5.54,0.8,-12.461731967543127
5.54,1.0,-12.261328191279897
5.54,1.2,-12.060910896748283
5.54,1.4,-11.860479160836634
5.54,1.6,-11.660031991487317
5.54,1.8,-11.459568420752166
5.54,2.0,-11.259087692316019
5.54,2.2,-11.058588844985044
5.54,2.4,-10.858070626779382
5.54,2.6,-10.657532414219276
5.54,2.8,-10.456972672360859
5.54,3.0,-10.256390188653864
5.54,3.2,-10.05578371215497
5.54,3.4,-9.855151479682771
5.54,3.6,-9.654492072764839
5.54,3.8,-9.4538036542206
5.54,4.0,-9.253084328466942
5.54,4.2,-9.052331842185515
5.54,4.4,-8.8515439386643
5.54,4.6,-8.650718081232505
5.54,4.8,-8.449839799296399
5.54,5.0,-8.248929315733493
5.54,5.2,-8.047971412912553
5.54,5.4,-7.846962445853189
5.54,5.6,-7.645886444246844
5.54,5.8,-7.444762214488728
5.54,6.0,-7.243572879859481
5.54,6.2,-7.042300652192377
5.54,6.4,-6.840949128145524
5.54,6.6,-6.639526502498208
5.54,6.8,-6.437998901162588
5.54,7.0,-6.236368999423188
5.54,7.2,-6.0346263627301555
5.54,7.4,-5.832757368253416
5.54,7.6,-5.630751911583977
5.54,7.8,-5.428591015419428
5.54,8.0,-5.226248539766118
5.54,8.2,-5.023725375018667
5.54,8.4,-4.820961480814893
5.54,8.6,-4.617971432103695
5.54,8.8,-4.4146965051002764
5.54,9.0,-4.211115360251697
5.54,9.2,-4.0071510396559304
5.54,9.4,-3.8027994559331253
5.54,9.6,-3.598027997014684
5.54,9.8,-3.392748303698174
5.54,10.0,-3.1869145184638548
5.54,10.2,-2.980508163640499
5.54,10.4,-2.773465179683451
5.54,10.6,-2.5657690681955545
5.54,10.8,-2.3574282831865165
5.54,11.0,-2.1484854953337877
5.54,11.2,-1.9390494127112967
5.54,11.4,-1.7292924150241151
5.54,11.6,-1.5195020301359417
5.54,11.8,-1.3100913178662987
5.54,12.0,-1.1014996230134304
5.54,12.2,-0.8941164982123575
5.54,12.4,-0.6878792708541441
5.54,12.6,-0.4826645947445958
5.54,12.8,-0.2772041989199166
5.54,13.0,-0.07176509592057098
5.54,13.2,0.13062474156074164
5.54,13.4,0.32804611365289016
5.54,13.6,0.518332027913952
5.54,13.8,0.6989533683090486
5.54,14.0,0.8680768952316288
5.54,14.2,1.024557700636276
5.54,14.4,1.1709980866008742
5.54,14.6,1.3080731021593155
5.54,14.8,1.4382842038823023
5.54,15.0,1.5630024025633225
5.54,15.2,1.683301456938929
5.54,15.4,1.8008019099845054
5.54,15.6,1.916449479934035
5.62,0.8,-12.546195194614185
5.62,1.0,-12.34587617429932
5.62,1.2,-12.145550014221243
5.62,1.4,-11.945210271044472
5.62,1.6,-11.744858166110024
5.62,1.8,-11.544493258850387
5.62,2.0,-11.34411436829987
5.62,2.2,-11.143720997841292
5.62,2.4,-10.943312072257227
5.62,2.6,-10.742886805711654
5.62,2.8,-10.542444304841
5.62,3.0,-10.34198335316631
5.62,3.2,-10.141503015470443
5.62,3.4,-9.941001782454192
5.62,3.6,-9.740478431107526
5.62,3.8,-9.53993158864683
5.62,4.0,-9.33935956372975
5.62,4.2,-9.13876060550647
5.62,4.4,-8.938132674028296
5.62,4.6,-8.737473765497224
5.62,4.8,-8.536781566856245
5.62,5.0,-8.336053438172286
5.62,5.2,-8.135274995291386
5.62,5.4,-7.934466033629939
5.62,5.6,-7.733611685496665
5.62,5.8,-7.532696438598709
5.62,6.0,-7.33173909555908
5.62,6.2,-7.130723152333427
5.62,6.4,-6.929631498351153
5.62,6.6,-6.728481502815535
5.62,6.8,-6.527241087720437
5.62,7.0,-6.3259175570864805
5.62,7.2,-6.12451235668387
5.62,7.4,-5.922991769304858
5.62,7.6,-5.721356457423799
5.62,7.8,-5.519591771096931
5.62,8.0,-5.317686372267913
5.62,8.2,-5.1156080246779565
5.62,8.4,-4.913363010471647
5.62,8.6,-4.710905154621504
5.62,8.8,-4.508208660971927
5.62,9.0,-4.305265941978545
5.62,9.2,-4.102009366604473
5.62,9.4,-3.898413270861347
5.62,9.6,-3.6944571127200043
5.62,9.8,-3.4900604667479045
5.62,10.0,-3.2851952977597016
5.62,10.2,-3.079799351995203
5.62,10.4,-2.8738126352558933
5.62,10.6,-2.667207814200111
5.62,10.8,-2.459949249055123
5.62,11.0,-2.25205138363452
5.62,11.2,-2.043545612138786
5.62,11.4,-1.8345373791127457
5.62,11.6,-1.6252050427146714
5.62,11.8,-1.4158576877971216
5.62,12.0,-1.206890792567423
5.62,12.2,-0.9987816018656992
5.62,12.4,-0.7916310869733578
