Composition = 0
log temp (K), log pressure (dyne/cm^2), logdensity (g/cc)
1.06,-6.0,-14.3794
1.06,-5.8,-14.1794
1.06,-5.6,-13.9794
1.06,-5.4,-13.7794
1.06,-5.2,-13.5794
1.06,-5.0,-13.3794
1.06,-4.8,-13.1794
1.06,-4.6,-12.9794
1.06,-4.4,-12.7794
1.06,-4.2,-12.5794
1.06,-4.0,-12.3794
1.06,-3.8,-12.1794
1.06,-3.6,-11.9794
1.06,-3.4,-11.7794
1.06,-3.2,-11.5794
1.06,-3.0,-11.3794
1.06,-2.8,-11.1794
1.06,-2.6,-10.9794
1.06,-2.4,-10.7794
1.06,-2.2,-10.5794
1.06,-2.0,-10.3794
1.06,-1.8,-10.1794
1.06,-1.6,-9.9794
1.06,-1.4,-9.7794
1.06,-1.2,-9.5794
1.06,-1.0,-9.3794
1.06,-0.8,-9.1794
1.06,-0.6,-8.9794
1.06,-0.4,-8.7794
1.06,-0.2,-8.5794
1.06,0.0,-8.3794
1.06,0.2,-8.1794
1.06,0.4,-7.9794
1.06,0.6,-7.7794
1.06,0.8,-7.5794
1.06,1.0,-7.3794
1.06,1.2,-7.1794
1.06,1.4,-6.9794
1.06,1.6,-6.7794
1.06,1.8,-6.5794
1.06,2.0,-6.3794
1.06,2.2,-6.1794
1.06,2.4,-5.9794
1.06,2.6,-5.7794
1.06,2.8,-5.5794
1.06,3.0,-5.3794
1.06,3.2,-5.1794
1.06,3.4,-4.9794
1.06,3.6,-4.7794
1.06,3.8,-4.5795
1.06,4.0,-4.378
1.06,4.2,-4.1793
1.06,4.4,-3.9861
1.06,4.6,-3.8104
1.06,4.8,-3.6648
1.06,5.0,-3.5481
1.06,5.2,-3.451
1.06,5.4,-3.3656
1.06,5.6,-3.2871
1.06,5.8,-3.2124
1.14,-6.0,-14.4587
1.14,-5.8,-14.2587
1.14,-5.6,-14.0587
1.14,-5.4,-13.8587
1.14,-5.2,-13.6587
1.14,-5.0,-13.4587
1.14,-4.8,-13.2587
1.14,-4.6,-13.0587
1.14,-4.4,-12.8587
1.14,-4.2,-12.6587
1.14,-4.0,-12.4587
1.14,-3.8,-12.2587
1.14,-3.6,-12.0587
1.14,-3.4,-11.8587
1.14,-3.2,-11.6587
1.14,-3.0,-11.4587
1.14,-2.8,-11.2587
1.14,-2.6,-11.0587
1.14,-2.4,-10.8587
1.14,-2.2,-10.6587
1.14,-2.0,-10.4587
1.14,-1.8,-10.2587
1.14,-1.6,-10.0587
1.14,-1.4,-9.8587
1.14,-1.2,-9.6587
1.14,-1.0,-9.4587
1.14,-0.8,-9.2587
1.14,-0.6,-9.0587
1.14,-0.4,-8.8587
1.14,-0.2,-8.6587
1.14,0.0,-8.4587
1.14,0.2,-8.2587
1.14,0.4,-8.0587
1.14,0.6,-7.8587
1.14,0.8,-7.6587
1.14,1.0,-7.4587
1.14,1.2,-7.2587
1.14,1.4,-7.0587
1.14,1.6,-6.8587
1.14,1.8,-6.6587
1.14,2.0,-6.4587
1.14,2.2,-6.2587
1.14,2.4,-6.0587
1.14,2.6,-5.8587
1.14,2.8,-5.6587
1.14,3.0,-5.4587
1.14,3.2,-5.2587
1.14,3.4,-5.0587
1.14,3.6,-4.8587
1.14,3.8,-4.6587
1.14,4.0,-4.4579
1.14,4.2,-4.2584
1.14,4.4,-4.0615
1.14,4.6,-3.8747
1.14,4.8,-3.712
1.14,5.0,-3.58
1.14,5.2,-3.4725
1.14,5.4,-3.3805
1.14,5.6,-3.2976
1.14,5.8,-3.22
1.22,-6.0,-14.5384
1.22,-5.8,-14.3384
1.22,-5.6,-14.1384
1.22,-5.4,-13.9384
1.22,-5.2,-13.7384
1.22,-5.0,-13.5384
1.22,-4.8,-13.3384
1.22,-4.6,-13.1384
1.22,-4.4,-12.9384
1.22,-4.2,-12.7384
1.22,-4.0,-12.5384
1.22,-3.8,-12.3384
1.22,-3.6,-12.1384
1.22,-3.4,-11.9384
1.22,-3.2,-11.7384
1.22,-3.0,-11.5384
1.22,-2.8,-11.3384
1.22,-2.6,-11.1384
1.22,-2.4,-10.9384
1.22,-2.2,-10.7384
1.22,-2.0,-10.5384
1.22,-1.8,-10.3384
1.22,-1.6,-10.1384
1.22,-1.4,-9.9384
1.22,-1.2,-9.7384
1.22,-1.0,-9.5384
1.22,-0.8,-9.3384
1.22,-0.6,-9.1384
1.22,-0.4,-8.9384
1.22,-0.2,-8.7384
1.22,0.0,-8.5384
1.22,0.2,-8.3384
1.22,0.4,-8.1384
1.22,0.6,-7.9384
1.22,0.8,-7.7384
1.22,1.0,-7.5384
1.22,1.2,-7.3384
1.22,1.4,-7.1384
1.22,1.6,-6.9384
1.22,1.8,-6.7384
1.22,2.0,-6.5384
1.22,2.2,-6.3384
1.22,2.4,-6.1384
1.22,2.6,-5.9384
1.22,2.8,-5.7384
1.22,3.0,-5.5384
1.22,3.2,-5.3384
1.22,3.4,-5.1384
1.22,3.6,-4.9384
1.22,3.8,-4.7384
1.22,4.0,-4.5379
1.22,4.2,-4.338
1.22,4.4,-4.1393
1.22,4.6,-3.9459
1.22,4.8,-3.7686
1.22,5.0,-3.6199
1.22,5.2,-3.4994
1.22,5.4,-3.3989
1.22,5.6,-3.3105
1.22,5.8,-3.2292
1.3,-6.0,-14.6179
1.3,-5.8,-14.4179
1.3,-5.6,-14.2179
1.3,-5.4,-14.0179
1.3,-5.2,-13.8179
1.3,-5.0,-13.6179
1.3,-4.8,-13.4179
1.3,-4.6,-13.2179
1.3,-4.4,-13.0179
1.3,-4.2,-12.8179
1.3,-4.0,-12.6179
1.3,-3.8,-12.4179
1.3,-3.6,-12.2179
1.3,-3.4,-12.0179
1.3,-3.2,-11.8179
1.3,-3.0,-11.6179
1.3,-2.8,-11.4179
1.3,-2.6,-11.2179
1.3,-2.4,-11.0179
1.3,-2.2,-10.8179
1.3,-2.0,-10.6179
1.3,-1.8,-10.4179
1.3,-1.6,-10.2179
1.3,-1.4,-10.0179
1.3,-1.2,-9.8179
1.3,-1.0,-9.6179
1.3,-0.8,-9.4179
1.3,-0.6,-9.2179
1.3,-0.4,-9.0179
1.3,-0.2,-8.8179
1.3,0.0,-8.6179
1.3,0.2,-8.4179
1.3,0.4,-8.2179
1.3,0.6,-8.0179
1.3,0.8,-7.8179
1.3,1.0,-7.6179
1.3,1.2,-7.4179
1.3,1.4,-7.2179
1.3,1.6,-7.0179
1.3,1.8,-6.8179
1.3,2.0,-6.6179
1.3,2.2,-6.4179
1.3,2.4,-6.2179
1.3,2.6,-6.0179
1.3,2.8,-5.8179
1.3,3.0,-5.6179
1.3,3.2,-5.4179
1.3,3.4,-5.2179
1.3,3.6,-5.0179
1.3,3.8,-4.8179
1.3,4.0,-4.6178
1.3,4.2,-4.4179
1.3,4.4,-4.2184
1.3,4.6,-4.0214
1.3,4.8,-3.8338
1.3,5.0,-3.6687
1.3,5.2,-3.5331
1.3,5.4,-3.4218
1.3,5.6,-3.3264
1.3,5.8,-3.2405
1.38,-6.0,-14.6978
1.38,-5.8,-14.4977
1.38,-5.6,-14.2978
1.38,-5.4,-14.0977
1.38,-5.2,-13.8978
1.38,-5.0,-13.6978
1.38,-4.8,-13.4977
1.38,-4.6,-13.2978
1.38,-4.4,-13.0977
1.38,-4.2,-12.8978
1.38,-4.0,-12.6978
1.38,-3.8,-12.4977
1.38,-3.6,-12.2978
1.38,-3.4,-12.0977
1.38,-3.2,-11.8978
1.38,-3.0,-11.6978
1.38,-2.8,-11.4977
1.38,-2.6,-11.2978
1.38,-2.4,-11.0977
1.38,-2.2,-10.8978
1.38,-2.0,-10.6978
1.38,-1.8,-10.4977
1.38,-1.6,-10.2978
1.38,-1.4,-10.0977
1.38,-1.2,-9.8978
1.38,-1.0,-9.6978
1.38,-0.8,-9.4977
1.38,-0.6,-9.2978
1.38,-0.4,-9.0977
1.38,-0.2,-8.8978
1.38,0.0,-8.6978
1.38,0.2,-8.4977
1.38,0.4,-8.2978
1.38,0.6,-8.0977
1.38,0.8,-7.8978
1.38,1.0,-7.6978
1.38,1.2,-7.4977
1.38,1.4,-7.2978
1.38,1.6,-7.0978
1.38,1.8,-6.8978
1.38,2.0,-6.6978
1.38,2.2,-6.4977
1.38,2.4,-6.2978
1.38,2.6,-6.0978
1.38,2.8,-5.8978
1.38,3.0,-5.6978
1.38,3.2,-5.4977
1.38,3.4,-5.2978
1.38,3.6,-5.0978
1.38,3.8,-4.8978
1.38,4.0,-4.6978
1.38,4.2,-4.4979
1.38,4.4,-4.2981
1.38,4.6,-4.0993
1.38,4.8,-3.9055
1.38,5.0,-3.7267
1.38,5.2,-3.5747
1.38,5.4,-3.4503
1.38,5.6,-3.3461
1.38,5.8,-3.2543
1.46,-6.0,-14.7778
1.46,-5.8,-14.5778
1.46,-5.6,-14.3779
1.46,-5.4,-14.1778
1.46,-5.2,-13.9779
1.46,-5.0,-13.7778
1.46,-4.8,-13.5778
1.46,-4.6,-13.3779
1.46,-4.4,-13.1778
1.46,-4.2,-12.9779
1.46,-4.0,-12.7778
1.46,-3.8,-12.5778
1.46,-3.6,-12.3779
1.46,-3.4,-12.1778
1.46,-3.2,-11.9779
1.46,-3.0,-11.7778
1.46,-2.8,-11.5778
1.46,-2.6,-11.3779
1.46,-2.4,-11.1778
1.46,-2.2,-10.9779
1.46,-2.0,-10.7778
1.46,-1.8,-10.5778
1.46,-1.6,-10.3779
1.46,-1.4,-10.1778
1.46,-1.2,-9.9779
1.46,-1.0,-9.7778
1.46,-0.8,-9.5778
1.46,-0.6,-9.3779
1.46,-0.4,-9.1778
1.46,-0.2,-8.9779
1.46,0.0,-8.7778
1.46,0.2,-8.5778
1.46,0.4,-8.3779
1.46,0.6,-8.1778
1.46,0.8,-7.9779
1.46,1.0,-7.7779
1.46,1.2,-7.5778
1.46,1.4,-7.3779
1.46,1.6,-7.1779
1.46,1.8,-6.9779
1.46,2.0,-6.7779
1.46,2.2,-6.5778
1.46,2.4,-6.3779
1.46,2.6,-6.1779
1.46,2.8,-5.9779
1.46,3.0,-5.7779
1.46,3.2,-5.5778
1.46,3.4,-5.3779
1.46,3.6,-5.1779
1.46,3.8,-4.9779
1.46,4.0,-4.7778
1.46,4.2,-4.5778
1.46,4.4,-4.3779
1.46,4.6,-4.1784
1.46,4.8,-3.9813
1.46,5.0,-3.7929
1.46,5.2,-3.6253
1.46,5.4,-3.4858
1.46,5.6,-3.3705
1.46,5.8,-3.2714
1.54,-6.0,-14.8578
1.54,-5.8,-14.6578
1.54,-5.6,-14.4579
1.54,-5.4,-14.2578
1.54,-5.2,-14.0579
1.54,-5.0,-13.8578
1.54,-4.8,-13.6578
1.54,-4.6,-13.4579
1.54,-4.4,-13.2578
1.54,-4.2,-13.0579
1.54,-4.0,-12.8578
1.54,-3.8,-12.6578
1.54,-3.6,-12.4579
1.54,-3.4,-12.2578
1.54,-3.2,-12.0579
1.54,-3.0,-11.8578
1.54,-2.8,-11.6578
1.54,-2.6,-11.4579
1.54,-2.4,-11.2578
1.54,-2.2,-11.0579
1.54,-2.0,-10.8578
1.54,-1.8,-10.6578
1.54,-1.6,-10.4579
1.54,-1.4,-10.2578
1.54,-1.2,-10.0579
1.54,-1.0,-9.8578
1.54,-0.8,-9.6578
1.54,-0.6,-9.4579
1.54,-0.4,-9.2578
1.54,-0.2,-9.0579
1.54,0.0,-8.8578
1.54,0.2,-8.6578
1.54,0.4,-8.4579
1.54,0.6,-8.2578
1.54,0.8,-8.0579
1.54,1.0,-7.8579
1.54,1.2,-7.6578
1.54,1.4,-7.4579
1.54,1.6,-7.2578
1.54,1.8,-7.0579
1.54,2.0,-6.8579
1.54,2.2,-6.6578
1.54,2.4,-6.4579
1.54,2.6,-6.2578
1.54,2.8,-6.0579
1.54,3.0,-5.8579
1.54,3.2,-5.6578
1.54,3.4,-5.4579
1.54,3.6,-5.2578
1.54,3.8,-5.0579
1.54,4.0,-4.8578
1.54,4.2,-4.6578
1.54,4.4,-4.4579
1.54,4.6,-4.2581
1.54,4.8,-4.0593
1.54,5.0,-3.8651
1.54,5.2,-3.6848
1.54,5.4,-3.5293
1.54,5.6,-3.4008
1.54,5.8,-3.2926
1.62,-6.0,-14.9378
1.62,-5.8,-14.7378
1.62,-5.6,-14.5378
1.62,-5.4,-14.3378
1.62,-5.2,-14.1378
1.62,-5.0,-13.9378
1.62,-4.8,-13.7378
1.62,-4.6,-13.5378
1.62,-4.4,-13.3378
1.62,-4.2,-13.1378
1.62,-4.0,-12.9378
1.62,-3.8,-12.7378
1.62,-3.6,-12.5378
1.62,-3.4,-12.3378
1.62,-3.2,-12.1378
1.62,-3.0,-11.9378
1.62,-2.8,-11.7378
1.62,-2.6,-11.5378
1.62,-2.4,-11.3378
1.62,-2.2,-11.1378
1.62,-2.0,-10.9378
1.62,-1.8,-10.7378
1.62,-1.6,-10.5378
1.62,-1.4,-10.3378
1.62,-1.2,-10.1378
1.62,-1.0,-9.9378
1.62,-0.8,-9.7378
1.62,-0.6,-9.5378
1.62,-0.4,-9.3378
1.62,-0.2,-9.1378
1.62,0.0,-8.9378
1.62,0.2,-8.7378
1.62,0.4,-8.5378
1.62,0.6,-8.3378
1.62,0.8,-8.1378
1.62,1.0,-7.9378
1.62,1.2,-7.7378
1.62,1.4,-7.5378
1.62,1.6,-7.3378
1.62,1.8,-7.1378
1.62,2.0,-6.9378
1.62,2.2,-6.7378
1.62,2.4,-6.5378
1.62,2.6,-6.3378
1.62,2.8,-6.1378
1.62,3.0,-5.9378
1.62,3.2,-5.7378
1.62,3.4,-5.5378
1.62,3.6,-5.3378
1.62,3.8,-5.1378
1.62,4.0,-4.9378
1.62,4.2,-4.7378
1.62,4.4,-4.5378
1.62,4.6,-4.3379
1.62,4.8,-4.1384
1.62,5.0,-3.9412
1.62,5.2,-3.7519
1.62,5.4,-3.5817
1.62,5.6,-3.4383
1.62,5.8,-3.3187
1.7,-6.0,-15.0178
1.7,-5.8,-14.8178
1.7,-5.6,-14.6178
1.7,-5.4,-14.4178
1.7,-5.2,-14.2178
1.7,-5.0,-14.0178
1.7,-4.8,-13.8178
1.7,-4.6,-13.6178
1.7,-4.4,-13.4178
1.7,-4.2,-13.2178
1.7,-4.0,-13.0178
1.7,-3.8,-12.8178
1.7,-3.6,-12.6178
1.7,-3.4,-12.4178
1.7,-3.2,-12.2178
1.7,-3.0,-12.0178
1.7,-2.8,-11.8178
1.7,-2.6,-11.6178
1.7,-2.4,-11.4178
1.7,-2.2,-11.2178
1.7,-2.0,-11.0178
1.7,-1.8,-10.8178
1.7,-1.6,-10.6178
1.7,-1.4,-10.4178
1.7,-1.2,-10.2178
1.7,-1.0,-10.0178
1.7,-0.8,-9.8178
1.7,-0.6,-9.6178
1.7,-0.4,-9.4178
1.7,-0.2,-9.2178
1.7,0.0,-9.0178
1.7,0.2,-8.8178
1.7,0.4,-8.6178
1.7,0.6,-8.4178
1.7,0.8,-8.2178
1.7,1.0,-8.0178
1.7,1.2,-7.8178
1.7,1.4,-7.6178
1.7,1.6,-7.4178
1.7,1.8,-7.2178
1.7,2.0,-7.0178
1.7,2.2,-6.8178
1.7,2.4,-6.6178
1.7,2.6,-6.4178
1.7,2.8,-6.2178
1.7,3.0,-6.0178
1.7,3.2,-5.8178
1.7,3.4,-5.6178
1.7,3.6,-5.4178
1.7,3.8,-5.2178
1.7,4.0,-5.0178
1.7,4.2,-4.8178
1.7,4.4,-4.6178
1.7,4.6,-4.4179
1.7,4.8,-4.2181
1.7,5.0,-4.0193
1.7,5.2,-3.8247
1.7,5.4,-3.6427
1.7,5.6,-3.4839
1.7,5.8,-3.351
1.78,-6.0,-15.0978
1.78,-5.8,-14.8978
1.78,-5.6,-14.6978
1.78,-5.4,-14.4978
1.78,-5.2,-14.2978
1.78,-5.0,-14.0978
1.78,-4.8,-13.8978
1.78,-4.6,-13.6978
1.78,-4.4,-13.4978
1.78,-4.2,-13.2978
1.78,-4.0,-13.0978
1.78,-3.8,-12.8978
1.78,-3.6,-12.6978
1.78,-3.4,-12.4978
1.78,-3.2,-12.2978
1.78,-3.0,-12.0978
1.78,-2.8,-11.8978
1.78,-2.6,-11.6978
1.78,-2.4,-11.4978
1.78,-2.2,-11.2978
1.78,-2.0,-11.0978
1.78,-1.8,-10.8978
1.78,-1.6,-10.6978
1.78,-1.4,-10.4978
1.78,-1.2,-10.2978
1.78,-1.0,-10.0978
1.78,-0.8,-9.8978
1.78,-0.6,-9.6978
1.78,-0.4,-9.4978
1.78,-0.2,-9.2978
1.78,0.0,-9.0978
1.78,0.2,-8.8978
1.78,0.4,-8.6978
1.78,0.6,-8.4978
1.78,0.8,-8.2978
1.78,1.0,-8.0978
1.78,1.2,-7.8978
1.78,1.4,-7.6978
1.78,1.6,-7.4978
1.78,1.8,-7.2978
1.78,2.0,-7.0978
1.78,2.2,-6.8978
1.78,2.4,-6.6978
1.78,2.6,-6.4978
1.78,2.8,-6.2978
1.78,3.0,-6.0978
1.78,3.2,-5.8978
1.78,3.4,-5.6978
1.78,3.6,-5.4978
1.78,3.8,-5.2978
1.78,4.0,-5.0978
1.78,4.2,-4.8978
1.78,4.4,-4.6978
1.78,4.6,-4.4978
1.78,4.8,-4.2979
1.78,5.0,-4.0984
1.78,5.2,-3.901
1.78,5.4,-3.7109
1.78,5.6,-3.5382
1.78,5.8,-3.3906
1.86,-6.0,-15.1778
1.86,-5.8,-14.9778
1.86,-5.6,-14.7778
1.86,-5.4,-14.5778
1.86,-5.2,-14.3778
1.86,-5.0,-14.1778
1.86,-4.8,-13.9778
1.86,-4.6,-13.7778
1.86,-4.4,-13.5778
1.86,-4.2,-13.3778
1.86,-4.0,-13.1778
1.86,-3.8,-12.9778
1.86,-3.6,-12.7778
1.86,-3.4,-12.5778
1.86,-3.2,-12.3778
1.86,-3.0,-12.1778
1.86,-2.8,-11.9778
1.86,-2.6,-11.7778
1.86,-2.4,-11.5778
1.86,-2.2,-11.3778
1.86,-2.0,-11.1778
1.86,-1.8,-10.9778
1.86,-1.6,-10.7778
1.86,-1.4,-10.5778
1.86,-1.2,-10.3778
1.86,-1.0,-10.1778
1.86,-0.8,-9.9778
1.86,-0.6,-9.7778
1.86,-0.4,-9.5778
1.86,-0.2,-9.3778
1.86,0.0,-9.1778
1.86,0.2,-8.9778
1.86,0.4,-8.7778
1.86,0.6,-8.5778
1.86,0.8,-8.3778
1.86,1.0,-8.1778
1.86,1.2,-7.9778
1.86,1.4,-7.7778
1.86,1.6,-7.5778
1.86,1.8,-7.3778
1.86,2.0,-7.1778
1.86,2.2,-6.9778
1.86,2.4,-6.7778
1.86,2.6,-6.5778
1.86,2.8,-6.3778
1.86,3.0,-6.1778
1.86,3.2,-5.9778
1.86,3.4,-5.7778
1.86,3.6,-5.5778
1.86,3.8,-5.3778
1.86,4.0,-5.1778
1.86,4.2,-4.9778
1.86,4.4,-4.7778
1.86,4.6,-4.5778
1.86,4.8,-4.3779
1.86,5.0,-4.1781
1.86,5.2,-3.9792
1.86,5.4,-3.7843
1.86,5.6,-3.6007
1.86,5.8,-3.4384
1.94,-6.0,-15.2578
1.94,-5.8,-15.0578
1.94,-5.6,-14.8578
1.94,-5.4,-14.6578
1.94,-5.2,-14.4578
1.94,-5.0,-14.2578
1.94,-4.8,-14.0578
1.94,-4.6,-13.8578
1.94,-4.4,-13.6578
1.94,-4.2,-13.4578
1.94,-4.0,-13.2578
1.94,-3.8,-13.0578
1.94,-3.6,-12.8578
1.94,-3.4,-12.6578
1.94,-3.2,-12.4578
1.94,-3.0,-12.2578
1.94,-2.8,-12.0578
1.94,-2.6,-11.8578
1.94,-2.4,-11.6578
1.94,-2.2,-11.4578
1.94,-2.0,-11.2578
1.94,-1.8,-11.0578
1.94,-1.6,-10.8578
1.94,-1.4,-10.6578
1.94,-1.2,-10.4578
1.94,-1.0,-10.2578
1.94,-0.8,-10.0578
1.94,-0.6,-9.8578
1.94,-0.4,-9.6578
1.94,-0.2,-9.4578
1.94,0.0,-9.2578
1.94,0.2,-9.0578
1.94,0.4,-8.8578
1.94,0.6,-8.6578
1.94,0.8,-8.4578
1.94,1.0,-8.2578
1.94,1.2,-8.0578
1.94,1.4,-7.8578
1.94,1.6,-7.6578
1.94,1.8,-7.4578
1.94,2.0,-7.2578
1.94,2.2,-7.0578
1.94,2.4,-6.8578
1.94,2.6,-6.6578
1.94,2.8,-6.4578
1.94,3.0,-6.2578
1.94,3.2,-6.0578
1.94,3.4,-5.8578
1.94,3.6,-5.6578
1.94,3.8,-5.4578
1.94,4.0,-5.2578
1.94,4.2,-5.0578
1.94,4.4,-4.8578
1.94,4.6,-4.6578
1.94,4.8,-4.4578
1.94,5.0,-4.2579
1.94,5.2,-4.0584
1.94,5.4,-3.8609
1.94,5.6,-3.6699
1.94,5.8,-3.4946
2.02,-6.0,-15.3378
2.02,-5.8,-15.1378
2.02,-5.6,-14.9378
2.02,-5.4,-14.7378
2.02,-5.2,-14.5378
2.02,-5.0,-14.3378
2.02,-4.8,-14.1378
2.02,-4.6,-13.9378
2.02,-4.4,-13.7378
2.02,-4.2,-13.5378
2.02,-4.0,-13.3378
2.02,-3.8,-13.1378
2.02,-3.6,-12.9378
2.02,-3.4,-12.7378
2.02,-3.2,-12.5378
2.02,-3.0,-12.3378
2.02,-2.8,-12.1378
2.02,-2.6,-11.9378
2.02,-2.4,-11.7378
2.02,-2.2,-11.5378
2.02,-2.0,-11.3378
2.02,-1.8,-11.1378
2.02,-1.6,-10.9378
2.02,-1.4,-10.7378
2.02,-1.2,-10.5378
2.02,-1.0,-10.3378
2.02,-0.8,-10.1378
2.02,-0.6,-9.9378
2.02,-0.4,-9.7378
2.02,-0.2,-9.5378
2.02,0.0,-9.3378
2.02,0.2,-9.1378
2.02,0.4,-8.9378
2.02,0.6,-8.7378
2.02,0.8,-8.5378
2.02,1.0,-8.3378
2.02,1.2,-8.1378
2.02,1.4,-7.9378
2.02,1.6,-7.7378
2.02,1.8,-7.5378
2.02,2.0,-7.3378
2.02,2.2,-7.1378
2.02,2.4,-6.9378
2.02,2.6,-6.7378
2.02,2.8,-6.5378
2.02,3.0,-6.3378
2.02,3.2,-6.1378
2.02,3.4,-5.9378
2.02,3.6,-5.7378
2.02,3.8,-5.5378
2.02,4.0,-5.3378
2.02,4.2,-5.1378
2.02,4.4,-4.9378
2.02,4.6,-4.7378
2.02,4.8,-4.5378
2.02,5.0,-4.3379
2.02,5.2,-4.1381
2.02,5.4,-3.9392
2.02,5.6,-3.7438
2.02,5.8,-3.5587
2.1,-6.0,-15.4175
2.1,-5.8,-15.2175
2.1,-5.6,-15.0175
2.1,-5.4,-14.8175
2.1,-5.2,-14.6175
2.1,-5.0,-14.4175
2.1,-4.8,-14.2175
2.1,-4.6,-14.0175
2.1,-4.4,-13.8175
2.1,-4.2,-13.6175
2.1,-4.0,-13.4175
2.1,-3.8,-13.2175
2.1,-3.6,-13.0175
2.1,-3.4,-12.8175
2.1,-3.2,-12.6175
2.1,-3.0,-12.4175
2.1,-2.8,-12.2175
2.1,-2.6,-12.0175
2.1,-2.4,-11.8175
2.1,-2.2,-11.6175
2.1,-2.0,-11.4175
2.1,-1.8,-11.2175
2.1,-1.6,-11.0175
2.1,-1.4,-10.8175
2.1,-1.2,-10.6175
2.1,-1.0,-10.4175
2.1,-0.8,-10.2175
2.1,-0.6,-10.0175
2.1,-0.4,-9.8175
2.1,-0.2,-9.6175
2.1,0.0,-9.4175
2.1,0.2,-9.2175
2.1,0.4,-9.0175
2.1,0.6,-8.8175
2.1,0.8,-8.6175
2.1,1.0,-8.4175
2.1,1.2,-8.2175
2.1,1.4,-8.0175
2.1,1.6,-7.8175
2.1,1.8,-7.6175
2.1,2.0,-7.4175
2.1,2.2,-7.2175
2.1,2.4,-7.0175
2.1,2.6,-6.8175
2.1,2.8,-6.6175
2.1,3.0,-6.4175
2.1,3.2,-6.2175
2.1,3.4,-6.0175
2.1,3.6,-5.8175
2.1,3.8,-5.6175
2.1,4.0,-5.4175
2.1,4.2,-5.2175
2.1,4.4,-5.0175
2.1,4.6,-4.8175
2.1,4.8,-4.6175
2.1,5.0,-4.4176
2.1,5.2,-4.2177
2.1,5.4,-4.0177
2.1,5.6,-3.8179
2.1,5.8,-3.6181
2.1,6.0,-3.4185
2.1,6.2,-3.2191
2.1,6.4,-3.0201
2.1,6.6,-2.8216
2.1,6.8,-2.624
2.1,7.0,-2.4277
2.1,7.2,-2.2334
2.1,7.4,-2.0423
2.1,7.6,-1.8557
2.1,7.8,-1.6755
2.1,8.0,-1.5041
2.1,8.2,-1.3436
2.1,8.4,-1.196
2.1,8.6,-1.0624
2.1,8.8,-0.9427
2.1,9.0,-0.8358
2.1,9.2,-0.7398
2.1,9.4,-0.653
2.1,9.6,-0.5739
2.1,9.8,-0.5009
2.18,-6.0,-15.4975
2.18,-5.8,-15.2975
2.18,-5.6,-15.0975
2.18,-5.4,-14.8975
2.18,-5.2,-14.6975
2.18,-5.0,-14.4975
2.18,-4.8,-14.2975
2.18,-4.6,-14.0975
2.18,-4.4,-13.8975
2.18,-4.2,-13.6975
2.18,-4.0,-13.4975
2.18,-3.8,-13.2975
2.18,-3.6,-13.0975
2.18,-3.4,-12.8975
2.18,-3.2,-12.6975
2.18,-3.0,-12.4975
2.18,-2.8,-12.2975
2.18,-2.6,-12.0975
2.18,-2.4,-11.8975
2.18,-2.2,-11.6975
2.18,-2.0,-11.4975
2.18,-1.8,-11.2975
2.18,-1.6,-11.0975
2.18,-1.4,-10.8975
2.18,-1.2,-10.6975
2.18,-1.0,-10.4975
2.18,-0.8,-10.2975
2.18,-0.6,-10.0975
2.18,-0.4,-9.8975
2.18,-0.2,-9.6975
2.18,0.0,-9.4975
2.18,0.2,-9.2975
2.18,0.4,-9.0975
2.18,0.6,-8.8975
2.18,0.8,-8.6975
2.18,1.0,-8.4975
2.18,1.2,-8.2975
2.18,1.4,-8.0975
2.18,1.6,-7.8975
2.18,1.8,-7.6975
2.18,2.0,-7.4975
2.18,2.2,-7.2975
2.18,2.4,-7.0975
2.18,2.6,-6.8975
2.18,2.8,-6.6975
2.18,3.0,-6.4975
2.18,3.2,-6.2975
2.18,3.4,-6.0975
2.18,3.6,-5.8975
2.18,3.8,-5.6975
2.18,4.0,-5.4975
2.18,4.2,-5.2975
2.18,4.4,-5.0975
2.18,4.6,-4.8975
2.18,4.8,-4.6975
2.18,5.0,-4.4976
2.18,5.2,-4.2976
2.18,5.4,-4.0977
2.18,5.6,-3.8978
2.18,5.8,-3.698
2.18,6.0,-3.4983
2.18,6.2,-3.2988
2.18,6.4,-3.0995
2.18,6.6,-2.9007
2.18,6.8,-2.7026
2.18,7.0,-2.5055
2.18,7.2,-2.3101
2.18,7.4,-2.1171
2.18,7.6,-1.9279
2.18,7.8,-1.7441
2.18,8.0,-1.5678
2.18,8.2,-1.4012
2.18,8.4,-1.2465
2.18,8.6,-1.1053
2.18,8.8,-0.978
2.18,9.0,-0.8641
2.18,9.2,-0.7621
2.18,9.4,-0.6701999999999999
2.18,9.6,-0.5866
2.18,9.8,-0.5096
2.18,10.0,-0.4377
2.26,-6.0,-15.5775
2.26,-5.8,-15.3775
2.26,-5.6,-15.1775
2.26,-5.4,-14.9775
2.26,-5.2,-14.7775
2.26,-5.0,-14.5775
2.26,-4.8,-14.3775
2.26,-4.6,-14.1775
2.26,-4.4,-13.9775
2.26,-4.2,-13.7775
2.26,-4.0,-13.5775
2.26,-3.8,-13.3775
2.26,-3.6,-13.1775
2.26,-3.4,-12.9775
2.26,-3.2,-12.7775
2.26,-3.0,-12.5775
2.26,-2.8,-12.3775
2.26,-2.6,-12.1775
2.26,-2.4,-11.9775
2.26,-2.2,-11.7775
2.26,-2.0,-11.5775
2.26,-1.8,-11.3775
2.26,-1.6,-11.1775
