Composition = 0
log temp (K), log pressure (dyne/cm^2), logdensity (g/cc)
4.5,15.4,1.5727906813156614
4.5,15.6,1.686517510828018
4.5,15.8,1.8007166803263628
4.5,16.0,1.9153316419346997
4.5,16.2,2.0303930069417437
4.5,16.4,2.1460174409591746
4.5,16.6,2.2621345576099303
4.58,-6.0,-18.72387895929092
4.58,-5.8,-18.523790166705737
4.58,-5.6,-18.323878959290923
4.58,-5.4,-18.12387895929092
4.58,-5.2,-17.92387895929092
4.58,-5.0,-17.72387895929092
4.58,-4.8,-17.523790166705737
4.58,-4.6,-17.323878959290923
4.58,-4.4,-17.12387895929092
4.58,-4.2,-16.92387895929092
4.58,-4.0,-16.72387895929092
4.58,-3.8,-16.523790166705737
4.58,-3.6,-16.323878959290923
4.58,-3.4,-16.12387895929092
4.58,-3.2,-15.923878959290919
4.58,-3.0,-15.72387895929092
4.58,-2.8,-15.52387895929092
4.58,-2.6,-15.32387895929092
4.58,-2.4,-15.12387895929092
4.58,-2.2,-14.923878959290919
4.58,-2.0,-14.723790166705736
4.58,-1.8,-14.523790166705735
4.58,-1.6,-14.323790166705736
4.58,-1.4,-14.123790166705737
4.58,-1.2,-13.923790166705736
4.58,-1.0,-13.723790166705736
4.58,-0.8,-13.523790166705735
4.58,-0.6,-13.323790166705736
4.58,-0.4,-13.123790166705737
4.58,-0.2,-12.923790166705736
4.58,0.0,-12.723790166705736
4.58,0.2,-12.523790166705735
4.58,0.4,-12.32377895929092
4.58,0.6,-12.12377895929092
4.58,0.8,-11.92377895929092
4.58,1.0,-11.723767754167284
4.58,1.2,-11.523756551334415
4.58,1.4,-11.32374535079191
4.58,1.6,-11.123711762902461
4.58,1.8,-10.923667011090092
4.58,2.0,-10.723599951976016
4.58,2.2,-10.523499517490286
4.58,2.4,-10.32333253710699
4.58,2.6,-10.12307749415273
4.58,2.8,-9.922691683135353
4.58,3.0,-9.722123565473128
4.58,3.2,-9.521314772374025
4.58,3.4,-9.320224166510842
4.58,3.6,-9.118839548448578
4.58,3.8,-8.917196344555583
4.58,4.0,-8.715242356532723
4.58,4.2,-8.513406593638313
4.58,4.4,-8.311633835493646
4.58,4.6,-8.110113056098957
4.58,4.8,-7.908865141699391
4.58,5.0,-7.70780324339527
4.58,5.2,-7.506971562943314
4.58,5.4,-7.306213291638309
4.58,5.6,-7.1054763358578015
4.58,5.8,-6.904827041888461
4.58,6.0,-6.7041330606116905
4.58,6.2,-6.503370539274684
4.58,6.4,-6.30243151732105
4.58,6.6,-6.1013925367668085
4.58,6.8,-5.900045814692301
4.58,7.0,-5.6985525489373074
4.58,7.2,-5.496620828696247
4.58,7.4,-5.294289538652613
4.58,7.6,-5.09125297029984
4.58,7.8,-4.887746482058314
4.58,8.0,-4.6832700393164
4.58,8.2,-4.473358559588771
4.58,8.4,-4.264163016037339
4.58,8.6,-4.0554724581344805
4.58,8.8,-3.8447649652188565
4.58,9.0,-3.6322132243190626
4.58,9.2,-3.417509400017078
4.58,9.4,-3.2007797062583543
4.58,9.6,-2.982792420309228
4.58,9.8,-2.7646901907198442
4.58,10.0,-2.5474990344824526
4.58,10.2,-2.3322634105203384
4.58,10.4,-2.1183184538107698
4.58,10.6,-1.9039832426439902
4.58,10.8,-1.6891687719983663
4.58,11.0,-1.4725658127582182
4.58,11.2,-1.258289380016371
4.58,11.4,-1.0500276017028272
4.58,11.6,-0.8448018209164905
4.58,11.8,-0.6472045143150238
4.58,12.0,-0.46705092713999224
4.58,12.2,-0.30088998098987796
4.58,12.4,-0.1507787591958986
4.58,12.6,-0.016569417808381795
4.58,12.8,0.1070947821022821
4.58,13.0,0.22395552407267835
4.58,13.2,0.33674439429644426
4.58,13.4,0.44734240593313546
4.58,13.6,0.5577533702575543
4.58,13.8,0.6691785486911074
4.58,14.0,0.7814814676878374
4.58,14.2,0.8935435215996179
4.58,14.4,1.005504713755166
4.58,14.6,1.1178370946165943
4.58,14.8,1.2305780989360817
4.58,15.0,1.3435946530183989
4.58,15.2,1.457025034280062
4.58,15.4,1.5706966246674863
4.58,15.6,1.684797909523692
4.58,15.8,1.799297916337655
4.58,16.0,1.9141862754284122
4.58,16.2,2.029534247534526
4.58,16.4,2.145331245258023
4.58,16.6,2.2615483783556787
4.58,16.8,2.3783174409591745
4.58,17.0,2.4953415810633093
4.66,-6.0,-18.80397819561153
4.66,-5.8,-18.60397819561153
4.66,-5.6,-18.40397819561153
4.66,-5.4,-18.20397819561153
4.66,-5.2,-18.00397819561153
4.66,-5.0,-17.80397819561153
4.66,-4.8,-17.60397819561153
4.66,-4.6,-17.40397819561153
4.66,-4.4,-17.20397819561153
4.66,-4.2,-17.00397819561153
4.66,-4.0,-16.80397819561153
4.66,-3.8,-16.60397819561153
4.66,-3.6,-16.40397819561153
4.66,-3.4,-16.20397819561153
4.66,-3.2,-16.00397819561153
4.66,-3.0,-15.80397819561153
4.66,-2.8,-15.60397819561153
4.66,-2.6,-15.40397819561153
4.66,-2.4,-15.20397819561153
4.66,-2.2,-15.00397819561153
4.66,-2.0,-14.803889382420465
4.66,-1.8,-14.603889382420466
4.66,-1.6,-14.403889382420465
4.66,-1.4,-14.203889382420465
4.66,-1.2,-14.003889382420464
4.66,-1.0,-13.803889382420465
4.66,-0.8,-13.603889382420466
4.66,-0.6,-13.403889382420465
4.66,-0.4,-13.203889382420465
4.66,-0.2,-13.003889382420464
4.66,0.0,-12.803889382420465
4.66,0.2,-12.603889382420466
4.66,0.4,-12.403889382420465
4.66,0.6,-12.203889382420465
4.66,0.8,-12.003889382420464
4.66,1.0,-11.803889382420465
4.66,1.2,-11.603889382420466
4.66,1.4,-11.403889382420465
4.66,1.6,-11.203889382420465
4.66,1.8,-11.003878195611529
4.66,2.0,-10.80387819561153
4.66,2.2,-10.60387819561153
4.66,2.4,-10.403867011090092
4.66,2.6,-10.203855828855744
4.66,2.8,-10.003844648908073
4.66,3.0,-9.803811122781054
4.66,3.2,-9.60377761721944
4.66,3.4,-9.403710667748301
4.66,3.6,-9.203610397506504
4.66,3.8,-9.003443690275853
4.66,4.0,-8.803078021239497
4.66,4.2,-8.602614852428752
4.66,4.4,-8.40186925749615
4.66,4.6,-8.200993374731166
4.66,4.8,-7.999724166510841
4.66,5.0,-7.798170129783056
4.66,5.2,-7.596265345851932
4.66,5.4,-7.394222538575071
4.66,5.6,-7.192189013692856
4.66,5.8,-6.99026253530943
4.66,6.0,-6.788443055344511
4.66,6.2,-6.586797478217768
4.66,6.4,-6.3854147407835775
4.66,6.6,-6.184064042228373
4.66,6.8,-5.982795981191067
4.66,7.0,-5.78144995595901
4.66,7.2,-5.579992086047802
4.66,7.4,-5.378374122349956
4.66,7.6,-5.176472190392157
4.66,7.8,-4.974062731570075
4.66,8.0,-4.771768076728965
4.66,8.2,-4.56658275544288
4.66,8.4,-4.359297633286914
4.66,8.6,-4.153652083385094
4.66,8.8,-3.9466765178106984
4.66,9.0,-3.7383626785395685
4.66,9.2,-3.528476891049183
4.66,9.4,-3.316702004004181
4.66,9.6,-3.1032205854428776
4.66,9.8,-2.8887410433036904
4.66,10.0,-2.6734249388363427
4.66,10.2,-2.4577726336381254
4.66,10.4,-2.242840667126729
4.66,10.6,-2.0266528024582415
4.66,10.8,-1.8098783188189518
4.66,11.0,-1.592562889185956
4.66,11.2,-1.3732490334353062
4.66,11.4,-1.15902631133772
4.66,11.6,-0.9529520833850934
4.66,11.8,-0.7511558887508879
4.66,12.0,-0.5580178576523878
4.66,12.2,-0.37881813569682643
4.66,12.4,-0.21536330604375128
4.66,12.6,-0.0681039695243803
4.66,12.8,0.06645288073685161
4.66,13.0,0.19191910571556084
4.66,13.2,0.311366449017396
4.66,13.4,0.4274343021916167
4.66,13.6,0.5420981644058509
4.66,13.8,0.6566751654554476
4.66,14.0,0.7711896411514665
4.66,14.2,0.8851795765756316
4.66,14.4,0.998687113472828
4.66,14.6,1.112262084198765
4.66,14.8,1.225993885895352
4.66,15.0,1.3398620362178935
4.66,15.2,1.4539686095461573
4.66,15.4,1.5682156087075465
4.66,15.6,1.682704958246434
4.66,15.8,1.797579055361548
4.66,16.0,1.9127681442431284
4.66,16.2,2.028389196780488
4.66,16.4,2.144386435062467
4.66,16.6,2.2608621963591347
4.66,16.8,2.3777312452580226
4.66,17.0,2.4948553607226307
4.66,17.2,2.612210452010047
4.74,-6.0,-18.884055828855743
4.74,-5.8,-18.684067011090093
4.74,-5.6,-18.484067011090094
4.74,-5.4,-18.284055828855745
4.74,-5.2,-18.08406701109009
4.74,-5.0,-17.884055828855743
4.74,-4.8,-17.684067011090093
4.74,-4.6,-17.484067011090094
4.74,-4.4,-17.284055828855745
4.74,-4.2,-17.08406701109009
4.74,-4.0,-16.884055828855743
4.74,-3.8,-16.684067011090093
4.74,-3.6,-16.484067011090094
4.74,-3.4,-16.284067011090094
4.74,-3.2,-16.08406701109009
4.74,-3.0,-15.884067011090092
4.74,-2.8,-15.684055828855744
4.74,-2.6,-15.484067011090092
4.74,-2.4,-15.284067011090093
4.74,-2.2,-15.084067011090093
4.74,-2.0,-14.88397819561153
4.74,-1.8,-14.683967011090093
4.74,-1.6,-14.48397819561153
4.74,-1.4,-14.28397819561153
4.74,-1.2,-14.08397819561153
4.74,-1.0,-13.88397819561153
4.74,-0.8,-13.683967011090093
4.74,-0.6,-13.48397819561153
4.74,-0.4,-13.28397819561153
4.74,-0.2,-13.08397819561153
4.74,0.0,-12.88397819561153
4.74,0.2,-12.683967011090093
4.74,0.4,-12.48397819561153
4.74,0.6,-12.28397819561153
4.74,0.8,-12.08397819561153
4.74,1.0,-11.88397819561153
4.74,1.2,-11.683967011090093
4.74,1.4,-11.48397819561153
4.74,1.6,-11.28397819561153
4.74,1.8,-11.08397819561153
4.74,2.0,-10.88397819561153
4.74,2.2,-10.683967011090093
4.74,2.4,-10.48397819561153
4.74,2.6,-10.28397819561153
4.74,2.8,-10.08397819561153
4.74,3.0,-9.883967011090093
4.74,3.2,-9.683967011090093
4.74,3.4,-9.483967011090092
4.74,3.6,-9.283955828855744
4.74,3.8,-9.083944648908075
4.74,4.0,-8.883822295871138
4.74,4.2,-8.683699951976015
4.74,4.4,-8.483566453267084
4.74,4.6,-8.283410667748301
4.74,4.8,-8.08312152952825
4.74,5.0,-7.8827769907894245
4.74,5.2,-7.682344316140203
4.74,5.4,-7.481691683135353
4.74,5.6,-7.280867051998306
4.74,5.8,-7.079800450990445
4.74,6.0,-6.878260543521408
4.74,6.2,-6.676423321313794
4.74,6.4,-6.474412598891217
4.74,6.6,-6.27195632585728
4.74,6.8,-6.069728509389438
4.74,7.0,-5.867636852436282
4.74,7.2,-5.6653087462671365
4.74,7.4,-5.463147938815282
4.74,7.6,-5.260968435270908
4.74,7.8,-5.058706020900778
4.74,8.0,-4.8566875655394135
4.74,8.2,-4.653924387886176
4.74,8.4,-4.448416441501317
4.74,8.6,-4.243797447645432
4.74,8.8,-4.039192086047802
4.74,9.0,-3.83353306061169
4.74,9.2,-3.6269517789141834
4.74,9.4,-3.418967355890534
4.74,9.6,-3.2094690064736944
4.74,9.8,-2.9987700393164
4.74,10.0,-2.786920072060737
4.74,10.2,-2.574079386389747
4.74,10.4,-2.3602239589404013
4.74,10.6,-2.1453968188987003
4.74,10.8,-1.9291457238835992
4.74,11.0,-1.7123716413015333
4.74,11.2,-1.4945263807785296
4.74,11.4,-1.2752587167280034
4.74,11.6,-1.0627058510465106
4.74,11.8,-0.8590966865463434
4.74,12.0,-0.6594494216901713
4.74,12.2,-0.4661235735196846
4.74,12.4,-0.2890163053518166
4.74,12.6,-0.1292561513562734
4.74,12.8,0.01691587328884564
4.74,13.0,0.15227488726284005
4.74,13.2,0.2800284849066416
4.74,13.4,0.40282456761080315
4.74,13.6,0.5228995490095556
4.74,13.8,0.6414007322375467
4.74,14.0,0.7588410513863612
4.74,14.2,0.8751732003913185
4.74,14.4,0.9905291377286025
4.74,14.6,1.1056608034680662
4.74,14.8,1.220546810296311
4.74,15.0,1.33546744782238
4.74,15.2,1.4503378821856352
4.74,15.4,1.56526074331543
4.74,15.6,1.6803251840436566
4.74,15.8,1.795587090026313
4.74,16.0,1.9111499154340308
4.74,16.2,2.0270441023833747
4.74,16.4,2.1433277986680888
4.74,16.6,2.2599174409591747
4.74,16.8,2.376958845637521
4.74,17.0,2.4942829118353997
4.74,17.2,2.611724217996715
4.74,17.4,2.72925536072263
4.82,-6.0,-18.964233471246676
4.82,-5.8,-18.764233471246676
4.82,-5.6,-18.564233471246673
4.82,-5.4,-18.364233471246674
4.82,-5.2,-18.164244648908074
4.82,-5.0,-17.964233471246676
4.82,-4.8,-17.764233471246676
4.82,-4.6,-17.564233471246673
4.82,-4.4,-17.364233471246674
4.82,-4.2,-17.164244648908074
4.82,-4.0,-16.964233471246676
4.82,-3.8,-16.764233471246676
4.82,-3.6,-16.564233471246673
4.82,-3.4,-16.364233471246674
4.82,-3.2,-16.164233471246675
4.82,-3.0,-15.964233471246676
4.82,-2.8,-15.764233471246675
4.82,-2.6,-15.564233471246675
4.82,-2.4,-15.364233471246674
4.82,-2.2,-15.164233471246675
4.82,-2.0,-14.964144648908073
4.82,-1.8,-14.764144648908074
4.82,-1.6,-14.564144648908075
4.82,-1.4,-14.364144648908074
4.82,-1.2,-14.164144648908074
4.82,-1.0,-13.964144648908073
4.82,-0.8,-13.764144648908074
4.82,-0.6,-13.564144648908075
4.82,-0.4,-13.364144648908074
4.82,-0.2,-13.164144648908074
4.82,0.0,-12.964144648908073
4.82,0.2,-12.764144648908074
4.82,0.4,-12.564144648908075
4.82,0.6,-12.364144648908074
4.82,0.8,-12.164144648908074
4.82,1.0,-11.964144648908073
4.82,1.2,-11.764144648908074
4.82,1.4,-11.564144648908075
4.82,1.6,-11.364144648908074
4.82,1.8,-11.164144648908074
4.82,2.0,-10.964144648908073
4.82,2.2,-10.764144648908074
4.82,2.4,-10.564144648908075
4.82,2.6,-10.364144648908074
4.82,2.8,-10.164144648908074
4.82,3.0,-9.964144648908073
4.82,3.2,-9.764144648908074
4.82,3.4,-9.564144648908075
4.82,3.6,-9.364144648908074
4.82,3.8,-9.164144648908074
4.82,4.0,-8.964044648908073
4.82,4.2,-8.763944648908074
4.82,4.4,-8.563855828855743
4.82,4.6,-8.363755828855744
4.82,4.8,-8.163555828855744
4.82,5.0,-7.963444648908073
4.82,5.2,-7.763233471246675
4.82,5.4,-7.563011122781054
4.82,5.6,-7.362766453267083
4.82,5.8,-7.162388369513232
4.82,6.0,-6.961954771555084
4.82,6.2,-6.761343911356958
4.82,6.4,-6.560534661507716
4.82,6.6,-6.359541355467199
4.82,6.8,-6.158215264962557
4.82,7.0,-5.956976657366085
4.82,7.2,-5.755065111437685
4.82,7.4,-5.552670907586582
4.82,7.6,-5.3499374038879175
4.82,7.8,-5.147047360897557
4.82,8.0,-4.943981874422023
4.82,8.2,-4.741193119448249
4.82,8.4,-4.536804562706341
4.82,8.6,-4.331897472212047
4.82,8.8,-4.128168435270909
4.82,9.0,-3.923627587614842
4.82,9.2,-3.7186720834484217
4.82,9.4,-3.51302784429664
4.82,9.6,-3.3062709372996015
4.82,9.8,-3.098447121132324
4.82,10.0,-2.889689538652614
4.82,10.2,-2.679904455563765
4.82,10.4,-2.468936357007457
4.82,10.6,-2.2561777329258805
4.82,10.8,-2.042414620477646
4.82,11.0,-1.8272170570270674
4.82,11.2,-1.611568079491452
4.82,11.4,-1.3954027119394388
4.82,11.6,-1.1766849640324373
4.82,11.8,-0.9670360809798156
4.82,12.0,-0.7647437335009626
4.82,12.2,-0.5659078429211295
4.82,12.4,-0.3747475642585534
4.82,12.6,-0.19842793629912406
4.82,12.8,-0.038380900920135526
4.82,13.0,0.10872197522613943
4.82,13.2,0.24602285199817792
4.82,13.4,0.3758130739393045
4.82,13.6,0.5003550419917404
4.82,13.8,0.6226973320474491
4.82,14.0,0.7437373792848473
4.82,14.2,0.8631468001951528
4.82,14.4,0.9808297593889361
4.82,14.6,1.097695138921837
4.82,14.8,1.2141112878193414
4.82,15.0,1.3301232862332737
4.82,15.2,1.4459585746128
4.82,15.4,1.5616449990869532
4.82,15.6,1.6773851496281693
4.82,15.8,1.793208423421726
4.82,16.0,1.9091587919987805
4.82,16.2,2.0254400822599536
4.82,16.4,2.1419966832897606
4.82,16.6,2.258858845637521
4.82,16.8,2.376100225668124
4.82,17.0,2.4935966832897605
4.82,17.2,2.6111517417710206
4.82,17.4,2.7287691376465086
4.82,17.6,2.8464069078897296
4.82,17.8,2.9640769315815385
4.9,-6.0,-19.044311122781053
4.9,-5.8,-18.844311122781054
4.9,-5.6,-18.644311122781055
4.9,-5.4,-18.444311122781055
4.9,-5.2,-18.244311122781053
4.9,-5.0,-18.044311122781053
4.9,-4.8,-17.844311122781054
4.9,-4.6,-17.644311122781055
4.9,-4.4,-17.444311122781055
4.9,-4.2,-17.244311122781053
4.9,-4.0,-17.044311122781053
4.9,-3.8,-16.844311122781054
4.9,-3.6,-16.644311122781055
4.9,-3.4,-16.444311122781055
4.9,-3.2,-16.244311122781053
4.9,-3.0,-16.044311122781053
4.9,-2.8,-15.844311122781054
4.9,-2.6,-15.644311122781055
4.9,-2.4,-15.444311122781054
4.9,-2.2,-15.244311122781054
4.9,-2.0,-15.044222295871137
4.9,-1.8,-14.844222295871138
4.9,-1.6,-14.644222295871138
4.9,-1.4,-14.444222295871137
4.9,-1.2,-14.244222295871138
4.9,-1.0,-14.044222295871137
4.9,-0.8,-13.844222295871138
4.9,-0.6,-13.644222295871138
4.9,-0.4,-13.444222295871137
4.9,-0.2,-13.244222295871138
4.9,0.0,-13.044222295871137
4.9,0.2,-12.844222295871138
4.9,0.4,-12.644222295871138
4.9,0.6,-12.444222295871137
4.9,0.8,-12.244222295871138
4.9,1.0,-12.044222295871137
4.9,1.2,-11.844222295871138
4.9,1.4,-11.644222295871138
4.9,1.6,-11.444222295871137
4.9,1.8,-11.244222295871138
4.9,2.0,-11.044222295871137
4.9,2.2,-10.844222295871138
4.9,2.4,-10.644222295871138
4.9,2.6,-10.444222295871137
4.9,2.8,-10.244222295871138
4.9,3.0,-10.044222295871137
4.9,3.2,-9.844222295871138
4.9,3.4,-9.644222295871138
4.9,3.6,-9.444222295871137
4.9,3.8,-9.244222295871138
4.9,4.0,-9.044133471246674
4.9,4.2,-8.844044648908074
4.9,4.4,-8.643955828855743
4.9,4.6,-8.443855828855744
4.9,4.8,-8.243767011090092
4.9,5.0,-8.04367819561153
4.9,5.2,-7.84357819561153
4.9,5.4,-7.643389382420464
4.9,5.6,-7.4431893824204645
4.9,5.8,-7.242989382420464
4.9,6.0,-7.042689382420464
4.9,6.2,-6.842367011090092
4.9,6.4,-6.642033471246674
4.9,6.6,-6.441577617219439
4.9,6.8,-6.2408883695132324
4.9,7.0,-6.0403880955056914
4.9,7.2,-5.839700110488063
4.9,7.4,-5.638636792810791
4.9,7.6,-5.437258402587335
4.9,7.8,-5.23546129476237
4.9,8.0,-5.033292746754319
4.9,8.2,-4.830839548448576
4.9,8.4,-4.627354209229787
4.9,8.6,-4.422475473005919
4.9,8.8,-4.218222367637847
4.9,9.0,-4.013884504958602
4.9,9.2,-3.809184419809079
4.9,9.4,-3.6041960711031273
4.9,9.6,-3.3987058013801916
4.9,9.8,-3.19256184479973
4.9,10.0,-2.98568483947666
4.9,10.2,-2.7780926124504144
4.9,10.4,-2.56963151732105
4.9,10.6,-2.359713212401635
4.9,10.8,-2.1482415582099317
4.9,11.0,-1.9359476462523664
4.9,11.2,-1.721247670011435
4.9,11.4,-1.508503830036905
4.9,11.6,-1.2931123343971012
4.9,11.8,-1.0770927586351404
4.9,12.0,-0.8696525539430023
4.9,12.2,-0.6695585595887716
4.9,12.4,-0.47059722458621
4.9,12.6,-0.28042511914516366
4.9,12.8,-0.10618579151599976
4.9,13.0,0.05304382961009822
4.9,13.2,0.20102768518606368
4.9,13.4,0.3400874011087833
4.9,13.6,0.4723347141934552
4.9,13.8,0.6003391913836522
4.9,14.0,0.7256063655316027
4.9,14.2,0.848468421867245
4.9,14.4,0.9690477823181382
4.9,14.6,1.08821357042318
4.9,14.8,1.2063496914009273
4.9,15.0,1.3238035239277655
4.9,15.2,1.4408043426543935
4.9,15.4,1.5574549463442198
4.9,15.6,1.6738712925172199
4.9,15.8,1.7902698631930343
4.9,16.0,1.9067810711811117
4.9,16.2,2.023449610195566
4.9,16.4,2.140379254616326
4.9,16.6,2.2575277986680886
4.9,16.8,2.375041581063309
4.9,17.0,2.492737981250221
4.9,17.2,2.610479254616326
4.9,17.4,2.728196683289761
4.9,17.6,2.8460207341214327
4.9,17.8,2.963690843079516
4.9,18.0,3.0812322275043553
4.98,-6.0,-19.124155828855745
4.98,-5.8,-18.924244648908072
4.98,-5.6,-18.724155828855743
4.98,-5.4,-18.524155828855744
4.98,-5.2,-18.324167011090093
4.98,-5.0,-18.124155828855745
4.98,-4.8,-17.924244648908072
4.98,-4.6,-17.724155828855743
4.98,-4.4,-17.524155828855744
4.98,-4.2,-17.324167011090093
4.98,-4.0,-17.124155828855745
4.98,-3.8,-16.924244648908072
4.98,-3.6,-16.724155828855743
4.98,-3.4,-16.524155828855744
4.98,-3.2,-16.324155828855744
4.98,-3.0,-16.124155828855745
4.98,-2.8,-15.924244648908074
4.98,-2.6,-15.724155828855743
4.98,-2.4,-15.524155828855744
4.98,-2.2,-15.324155828855744
4.98,-2.0,-15.124067011090093
4.98,-1.8,-14.924067011090093
4.98,-1.6,-14.724067011090092
4.98,-1.4,-14.524067011090093
4.98,-1.2,-14.324067011090094
4.98,-1.0,-14.124067011090093
4.98,-0.8,-13.924067011090093
4.98,-0.6,-13.724067011090092
4.98,-0.4,-13.524067011090093
4.98,-0.2,-13.324067011090094
4.98,0.0,-13.124067011090093
4.98,0.2,-12.924067011090093
4.98,0.4,-12.724067011090092
4.98,0.6,-12.524067011090093
4.98,0.8,-12.324067011090094
4.98,1.0,-12.124067011090093
4.98,1.2,-11.924067011090093
4.98,1.4,-11.724067011090092
4.98,1.6,-11.524067011090093
4.98,1.8,-11.324067011090094
4.98,2.0,-11.124067011090093
4.98,2.2,-10.924067011090093
4.98,2.4,-10.724067011090092
4.98,2.6,-10.524067011090093
4.98,2.8,-10.324067011090094
4.98,3.0,-10.124067011090093
4.98,3.2,-9.924067011090093
4.98,3.4,-9.724067011090092
4.98,3.6,-9.524067011090093
4.98,3.8,-9.324067011090094
4.98,4.0,-9.124144648908073
4.98,4.2,-8.924133471246675
4.98,4.4,-8.724044648908073
4.98,4.6,-8.524044648908074
4.98,4.8,-8.323955828855743
4.98,5.0,-8.123867011090093
4.98,5.2,-7.923767011090092
4.98,5.4,-7.723589382420464
4.98,5.6,-7.523489382420464
4.98,5.8,-7.323300571517305
4.98,6.0,-7.123111762902461
4.98,6.2,-6.92291176290246
4.98,6.4,-6.722622956576341
4.98,6.6,-6.522322956576341
4.98,6.8,-6.321922956576341
4.98,7.0,-6.121500571517305
4.98,7.2,-5.921144648908073
4.98,7.4,-5.720566453267083
4.98,7.6,-5.519843800406471
4.98,7.8,-5.318865888345968
4.98,8.0,-5.117800110488063
4.98,8.2,-4.916392921040596
4.98,8.4,-4.714693319906771
4.98,8.6,-4.511493374731166
4.98,8.8,-4.308097554879596
4.98,9.0,-4.104702868318741
4.98,9.2,-3.900542355524631
4.98,9.4,-3.69589052347491
4.98,9.6,-3.490761359578308
4.98,9.8,-3.2851638941141466
4.98,10.0,-3.079115106607514
4.98,10.2,-2.8725470475702752
4.98,10.4,-2.665489436852267
4.98,10.6,-2.4576870224979492
4.98,10.8,-2.248444999785792
4.98,11.0,-2.0384285637852178
4.98,11.2,-1.8264818446495725
4.98,11.4,-1.6138279609457507
4.98,11.6,-1.4024108708842011
4.98,11.8,-1.1886457238835995
4.98,12.0,-0.9750342878838655
4.98,12.2,-0.770741233555602
4.98,12.4,-0.5712761101995405
4.98,12.6,-0.3730073181589222
4.98,12.8,-0.18460884669218638
4.98,13.0,-0.012298355551677615
4.98,13.2,0.14698355739750255
4.98,13.4,0.2965432486978298
4.98,13.6,0.43780119716288324
4.98,13.8,0.5727988085208416
4.98,14.0,0.7034007975048266
4.98,14.2,0.8305641041281533
4.98,14.4,0.9547326108550473
4.98,14.6,1.0767021770871577
4.98,14.8,1.1970732187624213
4.98,15.0,1.316258402472309
4.98,15.2,1.4346134509714767
4.98,15.4,1.5523164369391675
4.98,15.6,1.6696966246674863
4.98,15.8,1.7868577221997428
4.98,16.0,1.904030226400962
4.98,16.2,2.021172621127867
4.98,16.4,2.138489196780488
4.98,16.6,2.2560104520100466
4.98,16.8,2.373724217996715
4.98,17.0,2.491693006941744
4.98,17.2,2.609620503400388
4.98,17.4,2.727524217996715
4.98,17.6,2.8453621963591345
4.98,17.8,2.963132561030924
4.98,18.0,3.080932227504355
4.98,18.2,3.198770176961316
4.98,18.4,3.316444785444015
5.06,-6.0,-19.204233471246674
5.06,-5.8,-19.004233471246675
5.06,-5.6,-18.804233471246675
5.06,-5.4,-18.604233471246676
5.06,-5.2,-18.404233471246673
5.06,-5.0,-18.204233471246674
5.06,-4.8,-18.004233471246675
5.06,-4.6,-17.804233471246675
5.06,-4.4,-17.604233471246676
5.06,-4.2,-17.404233471246673
5.06,-4.0,-17.204233471246674
5.06,-3.8,-17.004233471246675
5.06,-3.6,-16.804233471246675
5.06,-3.4,-16.604233471246676
5.06,-3.2,-16.404233471246673
5.06,-3.0,-16.204233471246674
5.06,-2.8,-16.004233471246675
5.06,-2.6,-15.804233471246675
5.06,-2.4,-15.604233471246674
5.06,-2.2,-15.404233471246675
5.06,-2.0,-15.204144648908073
5.06,-1.8,-15.004144648908074
5.06,-1.6,-14.804144648908073
5.06,-1.4,-14.604144648908074
5.06,-1.2,-14.404144648908074
5.06,-1.0,-14.204144648908073
5.06,-0.8,-14.004144648908074
5.06,-0.6,-13.804144648908073
5.06,-0.4,-13.604144648908074
5.06,-0.2,-13.404144648908074
5.06,0.0,-13.204144648908073
5.06,0.2,-13.004144648908074
5.06,0.4,-12.804144648908073
5.06,0.6,-12.604144648908074
5.06,0.8,-12.404144648908074
5.06,1.0,-12.204144648908073
5.06,1.2,-12.004144648908074
5.06,1.4,-11.804144648908073
5.06,1.6,-11.604144648908074
5.06,1.8,-11.404144648908074
5.06,2.0,-11.204144648908073
5.06,2.2,-11.004144648908074
5.06,2.4,-10.804144648908073
5.06,2.6,-10.604144648908074
5.06,2.8,-10.404144648908074
5.06,3.0,-10.204144648908073
5.06,3.2,-10.004144648908074
5.06,3.4,-9.804144648908073
5.06,3.6,-9.604144648908074
5.06,3.8,-9.404144648908074
5.06,4.0,-9.204233471246674
5.06,4.2,-9.004233471246675
5.06,4.4,-8.804144648908073
5.06,4.6,-8.604133471246675
5.06,4.8,-8.404044648908073
5.06,5.0,-8.203955828855744
5.06,5.2,-8.003867011090092
5.06,5.4,-7.803767011090092
5.06,5.6,-7.60367819561153
5.06,5.8,-7.40357819561153
5.06,6.0,-7.203400571517305
5.06,6.2,-7.003211762902461
5.06,6.4,-6.803022956576341
5.06,6.6,-6.6028229565763406
5.06,6.8,-6.402534152539354
5.06,7.0,-6.202145350791909
5.06,7.2,-6.001934152539354
5.06,7.4,-5.801522956576341
5.06,7.6,-5.6010005715173055
5.06,7.8,-5.4003781956115295
5.06,8.0,-5.199699951976016
5.06,8.2,-4.998699517490286
5.06,8.4,-4.797821423295416
5.06,8.6,-4.5961439113569575
5.06,8.8,-4.393689754686176
5.06,9.0,-4.191485020805278
5.06,9.2,-3.988790658675782
5.06,9.4,-3.7854718730146044
5.06,9.6,-3.5815097988585745
5.06,9.8,-3.37694195672619
5.06,10.0,-3.171745393942496
5.06,10.2,-2.9659100467278092
5.06,10.4,-2.759606830185221
