Composition = 0
log temp (K), log pressure (dyne/cm^2), logdensity (g/cc)
4.58,-1.2,-13.914099577668457
4.58,-1.0,-13.714099577668458
4.58,-0.8,-13.514099577668457
4.58,-0.6,-13.314099577668458
4.58,-0.4,-13.114099577668458
4.58,-0.2,-12.914099577668457
4.58,0.0,-12.714099577668458
4.58,0.2,-12.514099577668457
4.58,0.4,-12.314086742106943
4.58,0.6,-12.114086742106943
4.58,0.8,-11.914086742106942
4.58,1.0,-11.714073909121351
4.58,1.2,-11.51406107871124
4.58,1.4,-11.31404825087617
4.58,1.6,-11.114009782816796
4.58,1.8,-10.913958528094792
4.58,2.0,-10.713881723148452
4.58,2.2,-10.513766689098226
4.58,2.4,-10.31357542720754
4.58,2.6,-10.113283276451275
4.58,2.8,-9.912841283898336
4.58,3.0,-9.712190333165843
4.58,3.2,-9.511263401451163
4.58,3.4,-9.31001309337342
4.58,3.6,-9.108425055922853
4.58,3.8,-8.906539475429888
4.58,4.0,-8.704310752793829
4.58,4.2,-8.502216550765425
4.58,4.4,-8.300208596124621
4.58,4.6,-8.098489544165183
4.58,4.8,-7.897083824869887
4.58,5.0,-7.695906917272081
4.58,5.2,-7.494994841441237
4.58,5.4,-7.2941823320075665
4.58,5.6,-7.093409475548666
4.58,5.8,-6.892737550774458
4.58,6.0,-6.692029318700714
4.58,6.2,-6.491257315009233
4.58,6.4,-6.290312373959238
4.58,6.6,-6.089267479976782
4.58,6.8,-5.8879136692644245
4.58,7.0,-5.686406250672684
4.58,7.2,-5.484454536262053
4.58,7.4,-5.282088121175758
4.58,7.6,-5.07900040109932
4.58,7.8,-4.875416850549842
4.58,8.0,-4.670837325236818
4.58,8.2,-4.460847778571473
4.58,8.4,-4.251530600715749
4.58,8.6,-4.042688232320574
4.58,8.8,-3.8318413082591456
4.58,9.0,-3.6191738117838725
4.58,9.2,-3.4043922774052784
4.58,9.4,-3.187627121032433
4.58,9.6,-2.9696417985825176
4.58,9.8,-2.751570103197925
4.58,10.0,-2.5344265979298175
4.58,10.2,-2.3192471426450574
4.58,10.4,-2.10537225467129
4.58,10.6,-1.8911392572369468
4.58,10.8,-1.676475983628546
4.58,11.0,-1.4600561395300782
4.58,11.2,-1.2459815009536972
4.58,11.4,-1.038059359162168
4.58,11.6,-0.8333268054656635
4.58,11.8,-0.6362672888613833
4.58,12.0,-0.45649073667526385
4.58,12.2,-0.29054174483181533
4.58,12.4,-0.1404729594164845
4.58,12.6,-0.00621815862626351
4.58,12.8,0.11747018644947921
4.58,13.0,0.23428105294865045
4.58,13.2,0.34695085721531566
4.58,13.4,0.45738751566235847
4.58,13.6,0.5675957647151868
4.58,13.8,0.6787775060914867
4.58,14.0,0.7908204102329826
4.58,14.2,0.9026465442430989
4.58,14.4,1.0144156570105862
4.58,14.6,1.126595350469362
4.58,14.8,1.2391995675942629
4.58,15.0,1.3520904155978444
4.58,15.2,1.4653973431665626
4.58,15.4,1.5789515922505928
4.58,15.6,1.6929399835872427
4.58,15.8,1.807341245263677
4.58,16.0,1.9221434712372563
4.58,16.2,2.037427876276252
4.58,16.4,2.1531823060986093
4.58,16.6,2.2693878033652304
4.58,16.8,2.3861665632808884
4.58,17.0,2.5032081387363867
4.66,-6.0,-18.79427133791692
4.66,-5.8,-18.59427133791692
4.66,-5.6,-18.39427133791692
4.66,-5.4,-18.19427133791692
4.66,-5.2,-17.99427133791692
4.66,-5.0,-17.79427133791692
4.66,-4.8,-17.59427133791692
4.66,-4.6,-17.39427133791692
4.66,-4.4,-17.19427133791692
4.66,-4.2,-16.99427133791692
4.66,-4.0,-16.79427133791692
4.66,-3.8,-16.59427133791692
4.66,-3.6,-16.39427133791692
4.66,-3.4,-16.19427133791692
4.66,-3.2,-15.994271337916919
4.66,-3.0,-15.794271337916918
4.66,-2.8,-15.594271337916918
4.66,-2.6,-15.394271337916917
4.66,-2.4,-15.194271337916918
4.66,-2.2,-14.994271337916919
4.66,-2.0,-14.794184150311
4.66,-1.8,-14.594184150311001
4.66,-1.6,-14.394184150311
4.66,-1.4,-14.194184150311001
4.66,-1.2,-13.994184150311
4.66,-1.0,-13.794184150311
4.66,-0.8,-13.594184150311001
4.66,-0.6,-13.394184150311
4.66,-0.4,-13.194184150311001
4.66,-0.2,-12.994184150311
4.66,0.0,-12.794184150311
4.66,0.2,-12.594184150311001
4.66,0.4,-12.394184150311
4.66,0.6,-12.194184150311001
4.66,0.8,-11.994184150311
4.66,1.0,-11.794184150311
4.66,1.2,-11.594184150311001
4.66,1.4,-11.394184150311
4.66,1.6,-11.194184150311001
4.66,1.8,-10.994171337916917
4.66,2.0,-10.794171337916918
4.66,2.2,-10.594171337916919
4.66,2.4,-10.394158528094792
4.66,2.6,-10.194145720844183
4.66,2.8,-9.994132916164647
4.66,3.0,-9.79409451754809
4.66,3.2,-9.594056142055358
4.66,3.4,-9.39397946039384
4.66,3.6,-9.19386461103329
4.66,3.8,-8.993673656325864
4.66,4.0,-8.793269323830705
4.66,4.2,-8.592753258328228
4.66,4.4,-8.39192810043733
4.66,4.6,-8.190938874876899
4.66,4.8,-7.98951309337342
4.66,5.0,-7.7877601381129535
4.66,5.2,-7.585618675769192
4.66,5.4,-7.383317694369229
4.66,5.6,-7.181026187331656
4.66,5.8,-6.978871557489008
4.66,6.0,-6.776854120292928
4.66,6.2,-6.5750511866365375
4.66,6.4,-6.373550363686081
4.66,6.6,-6.172116438596538
4.66,6.8,-5.970792685081142
4.66,7.0,-5.769409402679555
4.66,7.2,-5.567927612717121
4.66,7.4,-5.366291768919638
4.66,7.6,-5.164374382334504
4.66,7.8,-4.961948323031696
4.66,8.0,-4.759624135009402
4.66,8.2,-4.554425863906045
4.66,8.4,-4.347127819235821
4.66,8.6,-4.141414582154706
4.66,8.8,-3.93435145913802
4.66,9.0,-3.7259288417390706
4.66,9.2,-3.515923073806893
4.66,9.4,-3.3040296253526122
4.66,9.6,-3.0904437447366417
4.66,9.8,-2.875875209398146
4.66,10.0,-2.6604951243064376
4.66,10.2,-2.444803989957362
4.66,10.4,-2.229851703753212
4.66,10.6,-2.013681105704031
4.66,10.8,-1.7969567160018918
4.66,11.0,-1.5797157770377215
4.66,11.2,-1.360445863857309
4.66,11.4,-1.1464188839410385
4.66,11.6,-0.9407145821547054
4.66,11.8,-0.7394033290490867
4.66,12.0,-0.5467548320847906
4.66,12.2,-0.3678977877687923
4.66,12.4,-0.20459797198197732
4.66,12.6,-0.05738906828996282
4.66,12.8,0.07711702696227848
4.66,13.0,0.20247487418092192
4.66,13.2,0.32175239507904385
4.66,13.4,0.43760996718992284
4.66,13.6,0.5520345674534235
4.66,13.8,0.6663461945109113
4.66,14.0,0.7805875331795508
4.66,14.2,0.894330919596668
4.66,14.4,1.0076385164226767
4.66,14.6,1.1210524816577507
4.66,14.8,1.2346461034320881
4.66,15.0,1.3483815934362269
4.66,15.2,1.4623612813589904
4.66,15.4,1.5764874142501994
4.66,15.6,1.6908621492469933
4.66,15.8,1.8056338209304108
4.66,16.0,1.9207368610450481
4.66,16.2,2.036290548809613
4.66,16.4,2.152245246834183
4.66,16.6,2.268703561460242
4.66,16.8,2.385582306098609
4.66,17.0,2.502723854085336
4.66,17.2,2.6200866849891717
4.74,-6.0,-18.874345720844182
4.74,-5.8,-18.674358528094793
4.74,-5.6,-18.474358528094793
4.74,-5.4,-18.274345720844185
4.74,-5.2,-18.07435852809479
4.74,-5.0,-17.874345720844182
4.74,-4.8,-17.674358528094793
4.74,-4.6,-17.474358528094793
4.74,-4.4,-17.274345720844185
4.74,-4.2,-17.07435852809479
4.74,-4.0,-16.874345720844182
4.74,-3.8,-16.674358528094793
4.74,-3.6,-16.474358528094793
4.74,-3.4,-16.274358528094794
4.74,-3.2,-16.07435852809479
4.74,-3.0,-15.874358528094792
4.74,-2.8,-15.674345720844183
4.74,-2.6,-15.474358528094792
4.74,-2.4,-15.274358528094792
4.74,-2.2,-15.074358528094793
4.74,-2.0,-14.874271337916918
4.74,-1.8,-14.674258528094793
4.74,-1.6,-14.474271337916917
4.74,-1.4,-14.274271337916918
4.74,-1.2,-14.074271337916919
4.74,-1.0,-13.874271337916918
4.74,-0.8,-13.674258528094793
4.74,-0.6,-13.474271337916917
4.74,-0.4,-13.274271337916918
4.74,-0.2,-13.074271337916919
4.74,0.0,-12.874271337916918
4.74,0.2,-12.674258528094793
4.74,0.4,-12.474271337916917
4.74,0.6,-12.274271337916918
4.74,0.8,-12.074271337916919
4.74,1.0,-11.874271337916918
4.74,1.2,-11.674258528094793
4.74,1.4,-11.474271337916917
4.74,1.6,-11.274271337916918
4.74,1.8,-11.074271337916919
4.74,2.0,-10.874271337916918
4.74,2.2,-10.674258528094793
4.74,2.4,-10.474271337916917
4.74,2.6,-10.274271337916918
4.74,2.8,-10.074271337916919
4.74,3.0,-9.874258528094792
4.74,3.2,-9.674258528094793
4.74,3.4,-9.474258528094792
4.74,3.6,-9.274245720844183
4.74,3.8,-9.074232916164648
4.74,4.0,-8.87410731451704
4.74,4.2,-8.67398172314845
4.74,4.4,-8.473843355361021
4.74,4.6,-8.27367946039384
4.74,4.8,-8.0733773618219
4.74,5.0,-7.873011801233337
4.74,5.2,-7.672545269326059
4.74,5.4,-7.471841283898337
4.74,5.6,-7.270940164531445
4.74,5.8,-7.069761606897686
4.74,6.0,-6.8680694658317805
4.74,6.2,-6.666035870374879
4.74,6.4,-6.463802459872569
4.74,6.6,-6.261101020018262
4.74,6.8,-6.058616299781773
4.74,7.0,-5.856286942745697
4.74,7.2,-5.653759727586108
4.74,7.4,-5.4514393805855
4.74,7.6,-5.249142357921863
4.74,7.8,-5.046795002231998
4.74,8.0,-4.844713265443461
4.74,8.2,-4.641910252452488
4.74,8.4,-4.436401102847293
4.74,8.6,-4.23176408822781
4.74,8.8,-4.027127612717121
4.74,9.0,-3.821429318700713
4.74,9.2,-3.6147901851245914
4.74,9.4,-3.406732176157299
4.74,9.6,-3.197142804261013
4.74,9.8,-2.9863373252368173
4.74,10.0,-2.7743728545473125
4.74,10.2,-2.561418858577745
4.74,10.4,-2.3474629776467046
4.74,10.6,-2.1325549190105826
4.74,10.8,-1.9162498662831673
4.74,11.0,-1.6994490113119063
4.74,11.2,-1.481550616072421
4.74,11.4,-1.262303323949086
4.74,11.6,-1.0500034213493576
4.74,11.8,-0.8467442437658919
4.74,12.0,-0.647529847840526
4.74,12.2,-0.45463682073841427
4.74,12.4,-0.277782925261017
4.74,12.6,-0.11814806099725214
4.74,12.8,0.0279007170191756
4.74,13.0,0.16309033340646814
4.74,13.2,0.29061515702248814
4.74,13.4,0.41314554769701994
4.74,13.6,0.5329383931023145
4.74,13.8,0.6511481371939251
4.74,14.0,0.768304211149068
4.74,14.2,0.8843811958609373
4.74,14.4,0.999529583134708
4.74,14.6,1.1144939048414577
4.74,14.8,1.2292350908934497
4.74,15.0,1.3440162199896548
4.74,15.2,1.4587545713957155
4.74,15.4,1.5735530946311242
4.74,15.6,1.6884993578587404
4.74,15.8,1.8036570869953943
4.74,16.0,1.91913014196423
4.74,16.2,2.0349531726790295
4.74,16.4,2.1511924203372788
4.74,16.6,2.2677665632808885
4.74,16.8,2.384813782572494
4.74,17.0,2.5021552756346828
4.74,17.2,2.619602385094548
4.74,17.4,2.7371238540853358
4.82,-6.0,-18.954520114055747
4.82,-5.8,-18.754520114055747
4.82,-5.6,-18.554520114055745
4.82,-5.4,-18.354520114055745
4.82,-5.2,-18.154532916164648
4.82,-5.0,-17.954520114055747
4.82,-4.8,-17.754520114055747
4.82,-4.6,-17.554520114055745
4.82,-4.4,-17.354520114055745
4.82,-4.2,-17.154532916164648
4.82,-4.0,-16.954520114055747
4.82,-3.8,-16.754520114055747
4.82,-3.6,-16.554520114055745
4.82,-3.4,-16.354520114055745
4.82,-3.2,-16.154520114055746
4.82,-3.0,-15.954520114055747
4.82,-2.8,-15.754520114055747
4.82,-2.6,-15.554520114055748
4.82,-2.4,-15.354520114055747
4.82,-2.2,-15.154520114055748
4.82,-2.0,-14.954432916164647
4.82,-1.8,-14.754432916164648
4.82,-1.6,-14.554432916164648
4.82,-1.4,-14.354432916164647
4.82,-1.2,-14.154432916164648
4.82,-1.0,-13.954432916164647
4.82,-0.8,-13.754432916164648
4.82,-0.6,-13.554432916164648
4.82,-0.4,-13.354432916164647
4.82,-0.2,-13.154432916164648
4.82,0.0,-12.954432916164647
4.82,0.2,-12.754432916164648
4.82,0.4,-12.554432916164648
4.82,0.6,-12.354432916164647
4.82,0.8,-12.154432916164648
4.82,1.0,-11.954432916164647
4.82,1.2,-11.754432916164648
4.82,1.4,-11.554432916164648
4.82,1.6,-11.354432916164647
4.82,1.8,-11.154432916164648
4.82,2.0,-10.954432916164647
4.82,2.2,-10.754432916164648
4.82,2.4,-10.554432916164648
4.82,2.6,-10.354432916164647
4.82,2.8,-10.154432916164648
4.82,3.0,-9.954432916164647
4.82,3.2,-9.754432916164648
4.82,3.4,-9.554432916164648
4.82,3.6,-9.354432916164647
4.82,3.8,-9.154432916164648
4.82,4.0,-8.954332916164647
4.82,4.2,-8.754232916164648
4.82,4.4,-8.554145720844183
4.82,4.6,-8.354045720844184
4.82,4.8,-8.153845720844183
4.82,5.0,-7.953732916164647
4.82,5.2,-7.753520114055747
4.82,5.4,-7.553294517548089
4.82,5.6,-7.353043355361021
4.82,5.8,-7.152653920367526
4.82,6.0,-6.9522008955024095
4.82,6.2,-6.751559359515912
4.82,6.4,-6.550705089351896
4.82,6.6,-6.349639892197677
4.82,6.8,-6.1482078157669555
4.82,7.0,-5.946831900267172
4.82,7.2,-5.744742614816426
4.82,7.4,-5.542128419521596
4.82,7.6,-5.33915341940176
4.82,7.8,-5.136012421126565
4.82,8.0,-4.9327134717651955
4.82,8.2,-4.729716798872799
4.82,8.4,-4.525179773517049
4.82,8.6,-4.320166248312825
4.82,8.8,-4.116342357921863
4.82,9.0,-3.9117349398681074
4.82,9.2,-3.7067256959525334
4.82,9.4,-3.501029371642705
4.82,9.6,-3.29421841256352
4.82,9.8,-3.0863303447286414
4.82,10.0,-2.877488121175758
4.82,10.2,-2.6675988708747638
4.82,10.4,-2.456513757210906
4.82,10.6,-2.2436393270436112
4.82,10.8,-2.0297594878353045
4.82,11.0,-1.8144550169874492
4.82,11.2,-1.5987064002497962
4.82,11.4,-1.38239249914098
4.82,11.6,-1.1637489992134924
4.82,11.8,-0.9543229585872799
4.82,12.0,-0.7523222586025615
4.82,12.2,-0.5538457574820312
4.82,12.4,-0.3630238870222783
4.82,12.6,-0.18695683768817614
4.82,12.8,-0.027127294875279578
4.82,13.0,0.11973747262231636
4.82,13.2,0.2567565229588054
4.82,13.4,0.3862500343391263
4.82,13.6,0.5105044422969677
4.82,13.8,0.6325461308919792
4.82,14.0,0.7532868790292613
4.82,14.2,0.872423036588538
4.82,14.4,0.9898877056539632
4.82,14.6,1.106576075614779
4.82,14.8,1.2228373044474052
4.82,15.0,1.3387084674503371
4.82,15.2,1.4544065930199008
4.82,15.4,1.569963445602044
4.82,15.6,1.6855819281276936
4.82,15.8,1.8012955318839674
4.82,16.0,1.9171543473199293
4.82,16.2,2.0333626474454607
4.82,16.4,2.149870981836044
4.82,16.6,2.266713782572494
4.82,16.8,2.383960974386658
4.82,17.0,2.501470981836044
4.82,17.2,2.6190337761639704
4.82,17.4,2.7366395663846075
4.82,17.6,2.854240510736841
4.82,17.8,2.9718502061201875
4.9,-6.0,-19.03459451754809
4.9,-5.8,-18.834594517548087
4.9,-5.6,-18.634594517548088
4.9,-5.4,-18.43459451754809
4.9,-5.2,-18.23459451754809
4.9,-5.0,-18.03459451754809
4.9,-4.8,-17.834594517548087
4.9,-4.6,-17.634594517548088
4.9,-4.4,-17.43459451754809
4.9,-4.2,-17.23459451754809
4.9,-4.0,-17.03459451754809
4.9,-3.8,-16.834594517548087
4.9,-3.6,-16.634594517548088
4.9,-3.4,-16.43459451754809
4.9,-3.2,-16.23459451754809
4.9,-3.0,-16.03459451754809
4.9,-2.8,-15.834594517548089
4.9,-2.6,-15.63459451754809
4.9,-2.4,-15.434594517548089
4.9,-2.2,-15.23459451754809
4.9,-2.0,-15.03450731451704
4.9,-1.8,-14.83450731451704
4.9,-1.6,-14.634507314517041
4.9,-1.4,-14.43450731451704
4.9,-1.2,-14.23450731451704
4.9,-1.0,-14.03450731451704
4.9,-0.8,-13.83450731451704
4.9,-0.6,-13.634507314517041
4.9,-0.4,-13.43450731451704
4.9,-0.2,-13.23450731451704
4.9,0.0,-13.03450731451704
4.9,0.2,-12.83450731451704
4.9,0.4,-12.634507314517041
4.9,0.6,-12.43450731451704
4.9,0.8,-12.23450731451704
4.9,1.0,-12.03450731451704
4.9,1.2,-11.83450731451704
4.9,1.4,-11.634507314517041
4.9,1.6,-11.43450731451704
4.9,1.8,-11.23450731451704
4.9,2.0,-11.03450731451704
4.9,2.2,-10.83450731451704
4.9,2.4,-10.634507314517041
4.9,2.6,-10.43450731451704
4.9,2.8,-10.23450731451704
4.9,3.0,-10.03450731451704
4.9,3.2,-9.83450731451704
4.9,3.4,-9.634507314517041
4.9,3.6,-9.43450731451704
4.9,3.8,-9.23450731451704
4.9,4.0,-9.034420114055747
4.9,4.2,-8.834332916164648
4.9,4.4,-8.634245720844183
4.9,4.6,-8.434145720844183
4.9,4.8,-8.234058528094792
4.9,5.0,-8.033971337916919
4.9,5.2,-7.833871337916919
4.9,5.4,-7.633684150311001
4.9,5.6,-7.433484150311001
4.9,5.8,-7.233284150311
4.9,6.0,-7.032984150311001
4.9,6.2,-6.832658528094792
4.9,6.4,-6.632320114055746
4.9,6.6,-6.4318561420553575
4.9,6.8,-6.231153920367526
4.9,7.0,-6.0306245213141665
4.9,7.2,-5.829894628813972
4.9,7.4,-5.62877839583518
4.9,7.6,-5.427315661417751
4.9,7.8,-5.225402103592029
4.9,8.0,-5.0230770658661115
4.9,8.2,-4.820425055922851
4.9,8.4,-4.616720671253385
4.9,8.6,-4.411623007526593
4.9,8.8,-4.20713904073513
4.9,9.0,-4.002586599641768
4.9,9.2,-3.7977067943532847
4.9,9.4,-3.5925700048986857
4.9,9.6,-3.386960764134249
4.9,9.8,-3.1807196788374785
4.9,10.0,-2.973755502217684
4.9,10.2,-2.766073665513269
4.9,10.4,-2.5575123739592374
4.9,10.6,-2.347485002522164
4.9,10.8,-2.135895949560815
4.9,11.0,-1.9234657378015527
4.9,11.2,-1.708643510180467
4.9,11.4,-1.4957090716481385
4.9,11.6,-1.280149802291532
4.9,11.8,-1.064204132446634
4.9,12.0,-0.8569266279082963
4.9,12.2,-0.6570477785714735
4.9,12.4,-0.45839697468580276
4.9,12.6,-0.26854720589196734
4.9,12.8,-0.09460327887638312
4.9,13.0,0.06433102064238831
4.9,13.2,0.2119845541770336
4.9,13.4,0.35069754012743115
4.9,13.6,0.48261312081320795
4.9,13.8,0.6102961769641697
4.9,14.0,0.735252886859963
4.9,14.2,0.8578343569559743
4.9,14.4,0.9781801699249141
4.9,14.6,1.0971544338888377
4.9,14.8,1.2151240302486315
4.9,15.0,1.332428614650255
4.9,15.2,1.4492872713624432
4.9,15.4,1.5658031420221852
4.9,15.6,1.682094386773104
4.9,15.8,1.7983797477584775
4.9,16.0,1.9147938474825963
4.9,16.2,2.0313875793013647
4.9,16.4,2.1482651550481617
4.9,16.6,2.265392420337278
4.9,16.8,2.3829081387363864
4.9,17.0,2.500618082152654
4.9,17.2,2.6183651550481617
4.9,17.4,2.736070981836044
4.9,17.6,2.8538562780040118
4.9,17.8,2.9714660684205607
4.9,18.0,3.0889291744459255
4.98,-6.0,-19.114445720844184
4.98,-5.8,-18.914532916164646
4.98,-5.6,-18.714445720844182
4.98,-5.4,-18.514445720844183
4.98,-5.2,-18.314458528094793
4.98,-5.0,-18.114445720844184
4.98,-4.8,-17.914532916164646
4.98,-4.6,-17.714445720844182
4.98,-4.4,-17.514445720844183
4.98,-4.2,-17.314458528094793
4.98,-4.0,-17.114445720844184
4.98,-3.8,-16.914532916164646
4.98,-3.6,-16.714445720844182
4.98,-3.4,-16.514445720844183
4.98,-3.2,-16.314445720844184
4.98,-3.0,-16.114445720844184
4.98,-2.8,-15.914532916164648
4.98,-2.6,-15.714445720844182
4.98,-2.4,-15.514445720844183
4.98,-2.2,-15.314445720844184
4.98,-2.0,-15.114358528094792
4.98,-1.8,-14.914358528094793
4.98,-1.6,-14.714358528094792
4.98,-1.4,-14.514358528094792
4.98,-1.2,-14.314358528094793
4.98,-1.0,-14.114358528094792
4.98,-0.8,-13.914358528094793
4.98,-0.6,-13.714358528094792
4.98,-0.4,-13.514358528094792
4.98,-0.2,-13.314358528094793
4.98,0.0,-13.114358528094792
4.98,0.2,-12.914358528094793
4.98,0.4,-12.714358528094792
4.98,0.6,-12.514358528094792
4.98,0.8,-12.314358528094793
4.98,1.0,-12.114358528094792
4.98,1.2,-11.914358528094793
4.98,1.4,-11.714358528094792
4.98,1.6,-11.514358528094792
4.98,1.8,-11.314358528094793
4.98,2.0,-11.114358528094792
4.98,2.2,-10.914358528094793
4.98,2.4,-10.714358528094792
4.98,2.6,-10.514358528094792
4.98,2.8,-10.314358528094793
4.98,3.0,-10.114358528094792
4.98,3.2,-9.914358528094793
4.98,3.4,-9.714358528094792
4.98,3.6,-9.514358528094792
4.98,3.8,-9.314358528094793
4.98,4.0,-9.114432916164647
4.98,4.2,-8.914420114055748
4.98,4.4,-8.714332916164647
4.98,4.6,-8.514332916164648
4.98,4.8,-8.314245720844182
4.98,5.0,-8.114158528094793
4.98,5.2,-7.914058528094793
4.98,5.4,-7.713884150311
4.98,5.6,-7.513784150311
4.98,5.8,-7.313596965277479
4.98,6.0,-7.113409782816795
4.98,6.2,-6.913209782816795
4.98,6.4,-6.712922602929388
4.98,6.6,-6.512622602929388
4.98,6.8,-6.3122226029293875
4.98,7.0,-6.111796965277478
4.98,7.2,-5.911432916164647
4.98,7.4,-5.710843355361021
4.98,7.6,-5.510102871085072
4.98,7.8,-5.309099083708637
4.98,8.0,-5.107994628813972
4.98,8.2,-4.906528130940792
4.98,8.4,-4.70474107994672
4.98,8.6,-4.501438874876898
4.98,8.8,-4.297897242759062
4.98,9.0,-4.094312408436415
4.98,9.2,-3.8899366113706404
4.98,9.4,-3.685055121985111
4.98,9.6,-3.4796987318002337
4.98,9.8,-3.273892804410511
4.98,10.0,-3.0676570800215837
4.98,10.2,-2.860928647062927
4.98,10.4,-2.6537268604763278
4.98,10.6,-2.445788245288813
4.98,10.8,-2.236418842479835
4.98,11.0,-2.026263445674028
4.98,11.2,-1.8141728187319748
4.98,11.4,-1.6013583117541386
4.98,11.6,-1.38967855429951
4.98,11.8,-1.1757498662831676
4.98,12.0,-0.9621674158231361
4.98,12.2,-0.7579675610009717
4.98,12.4,-0.5586915959382759
4.98,12.6,-0.3607478072192341
4.98,12.8,-0.17272847535662736
4.98,13.0,-0.0007778058621117323
4.98,13.2,0.158142292585721
4.98,13.4,0.30732436676514313
4.98,13.6,0.44822168705251053
4.98,13.8,0.5828814188420353
4.98,14.0,0.7131627560484376
4.98,14.2,0.8400305990859065
4.98,14.4,0.9639491620999158
4.98,14.6,1.0857131012447123
4.98,14.8,1.2059080957118165
4.98,15.0,1.3249340747695308
4.98,15.2,1.4431403192432997
4.98,15.4,1.5607017083505519
4.98,15.6,1.6779515922505928
4.98,15.8,1.7949941222886994
4.98,16.0,1.9120640162141667
4.98,16.2,2.0291278956756207
4.98,16.4,2.146390548809613
4.98,16.6,2.2638866849891714
4.98,16.8,2.381602385094548
4.98,17.0,2.4995808399219994
4.98,17.2,2.6175122005355633
4.98,17.4,2.735402385094548
4.98,17.6,2.8532035614602425
4.98,17.8,2.9709136368866402
4.98,18.0,3.0886291744459253
4.98,18.2,3.206374499745431
4.98,18.4,3.3239617605431313
5.06,-6.0,-19.194520114055745
5.06,-5.8,-18.994520114055746
5.06,-5.6,-18.794520114055747
5.06,-5.4,-18.594520114055747
5.06,-5.2,-18.394520114055744
5.06,-5.0,-18.194520114055745
5.06,-4.8,-17.994520114055746
5.06,-4.6,-17.794520114055747
5.06,-4.4,-17.594520114055747
5.06,-4.2,-17.394520114055744
5.06,-4.0,-17.194520114055745
5.06,-3.8,-16.994520114055746
5.06,-3.6,-16.794520114055747
5.06,-3.4,-16.594520114055747
5.06,-3.2,-16.394520114055744
5.06,-3.0,-16.194520114055745
5.06,-2.8,-15.994520114055748
5.06,-2.6,-15.794520114055747
5.06,-2.4,-15.594520114055747
5.06,-2.2,-15.394520114055748
5.06,-2.0,-15.194432916164647
5.06,-1.8,-14.994432916164648
5.06,-1.6,-14.794432916164647
5.06,-1.4,-14.594432916164648
5.06,-1.2,-14.394432916164648
5.06,-1.0,-14.194432916164647
5.06,-0.8,-13.994432916164648
5.06,-0.6,-13.794432916164647
5.06,-0.4,-13.594432916164648
5.06,-0.2,-13.394432916164648
5.06,0.0,-13.194432916164647
5.06,0.2,-12.994432916164648
5.06,0.4,-12.794432916164647
5.06,0.6,-12.594432916164648
5.06,0.8,-12.394432916164648
5.06,1.0,-12.194432916164647
5.06,1.2,-11.994432916164648
5.06,1.4,-11.794432916164647
5.06,1.6,-11.594432916164648
5.06,1.8,-11.394432916164648
5.06,2.0,-11.194432916164647
5.06,2.2,-10.994432916164648
5.06,2.4,-10.794432916164647
5.06,2.6,-10.594432916164648
5.06,2.8,-10.394432916164648
5.06,3.0,-10.194432916164647
5.06,3.2,-9.994432916164648
5.06,3.4,-9.794432916164647
5.06,3.6,-9.594432916164648
5.06,3.8,-9.394432916164648
5.06,4.0,-9.194520114055747
5.06,4.2,-8.994520114055748
5.06,4.4,-8.794432916164647
5.06,4.6,-8.594420114055747
5.06,4.8,-8.394332916164647
5.06,5.0,-8.194245720844183
5.06,5.2,-7.9941585280947915
5.06,5.4,-7.7940585280947925
5.06,5.6,-7.593971337916919
5.06,5.8,-7.393871337916919
5.06,6.0,-7.1936969652774785
5.06,6.2,-6.993509782816795
5.06,6.4,-6.793322602929388
5.06,6.6,-6.5931226029293875
5.06,6.8,-6.3928354256157
5.06,7.0,-6.19244825087617
5.06,7.2,-5.9922354256157
5.06,7.4,-5.791822602929388
5.06,7.6,-5.591296965277479
5.06,7.8,-5.390671337916919
5.06,8.0,-5.189981723148452
5.06,8.2,-4.988966689098227
5.06,8.4,-4.788062696897811
5.06,8.6,-4.586359359515911
5.06,8.8,-4.38386820563446
5.06,9.0,-4.1815899248042685
5.06,9.2,-3.978794223994707
5.06,9.4,-3.7753410604204984
5.06,9.6,-3.571208558476905
5.06,9.8,-3.3664394396927477
5.06,10.0,-3.1610218242388544
5.06,10.2,-2.9549587850261614
5.06,10.4,-2.7484317439232733
5.06,10.6,-2.541312138810911
5.06,10.8,-2.333613116718183
5.06,11.0,-2.124926860476328
5.06,11.2,-1.9152534796285998
5.06,11.4,-1.7039033913987656
5.06,11.6,-1.4926218269469553
5.06,11.8,-1.2817734786271655
5.06,12.0,-1.0689176326209642
5.06,12.2,-0.8579129071065521
5.06,12.4,-0.6573040378442129
5.06,12.6,-0.4584823704347606
5.06,12.8,-0.26172413500940245
5.06,13.0,-0.07623584575088663
5.06,13.2,0.09485723767474569
5.06,13.4,0.25529274658246787
5.06,13.6,0.40644304294919387
5.06,13.8,0.5494266768218553
5.06,14.0,0.6862224210693251
5.06,14.2,0.8181345486200462
5.06,14.4,0.9464595015912126
5.06,14.6,1.0717914587756394
5.06,14.8,1.1946734364649831
5.06,15.0,1.3158090758195549
5.06,15.2,1.435750109863311
5.06,15.4,1.5546584467759248
5.06,15.6,1.6730380475035405
5.06,15.8,1.7909384060048372
5.06,16.0,1.908680068215091
5.06,16.2,2.0263990604168405
5.06,16.4,2.1441313841290155
5.06,16.6,2.2619965217509725
5.06,16.8,2.380080839921999
