Composition = 90% Water, 10% env
4.82,6.2,-6.233424830282512
4.82,6.4,-6.029693730570918
4.82,6.6,-5.825691058742755
4.82,6.8,-5.621342492724236
4.82,7.0,-5.416766693402283
4.82,7.2,-5.211676268058146
4.82,7.4,-5.006102870852189
4.82,7.6,-4.800074169443511
4.82,7.8,-4.593629099165739
4.82,8.0,-4.38674501652594
4.82,8.2,-4.179565319304888
4.82,8.4,-3.971417546675746
4.82,8.6,-3.762680324480299
4.82,8.8,-3.5539793177212147
4.82,9.0,-3.3446340207958998
4.82,9.2,-3.134838277910535
4.82,9.4,-2.9245678702902476
4.82,9.6,-2.7137731848135584
4.82,9.8,-2.502618557664078
4.82,10.0,-2.2913662588461463
4.82,10.2,-2.0802822068459856
4.82,10.4,-1.8697233967676585
4.82,10.6,-1.6599909262312407
4.82,10.8,-1.4519400241581757
4.82,11.0,-1.245747881157489
4.82,11.2,-1.041609058654376
4.82,11.4,-0.8386018029613689
4.82,11.6,-0.6346725974950974
4.82,11.8,-0.4326528510851893
4.82,12.0,-0.2335714915752863
4.82,12.2,-0.04256764986484478
4.82,12.4,0.13261509305782132
4.82,12.6,0.2861770143565207
4.82,12.8,0.422603651929067
4.82,13.0,0.5455902236535424
4.82,13.2,0.6602088267269192
4.82,13.4,0.769338264603366
4.82,13.6,0.8751599647762136
4.82,13.8,0.9794039906943772
4.82,14.0,1.0830112380281998
4.82,14.2,1.186408296055181
4.82,14.4,1.2899189379976854
4.82,14.6,1.3939757919032936
4.82,14.8,1.4988024228371537
4.82,15.0,1.6044327410975288
4.82,15.2,1.71088462895811
4.82,15.4,1.8181453164999373
4.82,15.6,1.926241935514764
4.9,0.0,-12.588371046535482
4.9,0.2,-12.387244949307075
4.9,0.4,-12.1860919114605
4.9,0.6,-11.984911193648749
4.9,0.8,-11.7837016046958
4.9,1.0,-11.582462071412452
4.9,1.2,-11.381191141413751
4.9,1.4,-11.17988745262925
4.9,1.6,-10.97854960754812
4.9,1.8,-10.777176112240873
4.9,2.0,-10.575765186181219
4.9,2.2,-10.374315019093993
4.9,2.4,-10.172823743349667
4.9,2.6,-9.971289004805065
4.9,2.8,-9.769708781896806
4.9,3.0,-9.56808035934594
4.9,3.2,-9.366401166243113
4.9,3.4,-9.164668104662555
4.9,3.6,-8.962877980018703
4.9,3.8,-8.761027285442323
4.9,4.0,-8.559085788113276
4.9,4.2,-8.357075304174545
4.9,4.4,-8.154990694321585
4.9,4.6,-7.952822925653401
4.9,4.8,-7.750573886325626
4.9,5.0,-7.54823324165579
4.9,5.2,-7.345789878383065
4.9,5.4,-7.143212250494181
4.9,5.6,-6.940514220215724
4.9,5.8,-6.737689384542214
4.9,6.0,-6.534694483136486
4.9,6.2,-6.331539253127686
4.9,6.4,-6.128213153557707
4.9,6.6,-5.924663313842001
4.9,6.8,-5.720833792858911
4.9,7.0,-5.516837474794785
4.9,7.2,-5.312529636916136
4.9,7.4,-5.107822070857768
4.9,7.6,-4.902700259477211
4.9,7.8,-4.697099361658975
4.9,8.0,-4.491003523674543
4.9,8.2,-4.28441324839867
4.9,8.4,-4.077050893800415
4.9,8.6,-3.8687801263828425
4.9,8.8,-3.6603002079039006
4.9,9.0,-3.451387832096724
4.9,9.2,-3.2419814748284934
4.9,9.4,-3.0321656892263436
4.9,9.6,-2.8219444623929144
4.9,9.8,-2.6113729555824503
4.9,10.0,-2.400579441521128
4.9,10.2,-2.1897925816617545
4.9,10.4,-1.9792659650373519
4.9,10.6,-1.769207249346603
4.9,10.8,-1.5601197072368733
4.9,11.0,-1.3527687124122512
4.9,11.2,-1.1468001777882564
4.9,11.4,-0.9434732563461118
4.9,11.6,-0.7401759078676605
4.9,11.8,-0.5364143836166034
4.9,12.0,-0.33483110873984495
4.9,12.2,-0.1377903681541935
4.9,12.4,0.0504735989634901
4.9,12.6,0.22132184581547387
4.9,12.8,0.37319095155516313
4.9,13.0,0.5083737485042457
4.9,13.2,0.6324643149783751
4.9,13.4,0.7485525374048012
4.9,13.6,0.8596073618482271
4.9,13.8,0.9676726917571157
4.9,14.0,1.0740599436643476
4.9,14.2,1.179542970671576
4.9,14.4,1.284639922885157
4.9,14.6,1.3898535337721993
4.9,14.8,1.4954922984125942
4.9,15.0,1.6017737121790059
4.9,15.2,1.7087681177284597
4.9,15.4,1.8164782735616556
4.9,15.6,1.9249053463741033
4.98,0.2,-12.480249064739064
4.98,0.4,-12.279197184649528
4.98,0.6,-12.078118927616252
4.98,0.8,-11.877013147926782
4.98,1.0,-11.675878912585908
4.98,1.2,-11.474714849550736
4.98,1.4,-11.273519636142648
4.98,1.6,-11.072291844008301
4.98,1.8,-10.871030119236679
4.98,2.0,-10.669732873856447
4.98,2.2,-10.4683983049097
4.98,2.4,-10.267024704090973
4.98,2.6,-10.065609841361137
4.98,2.8,-9.864151818032482
4.98,3.0,-9.662648108216432
4.98,3.2,-9.461096366630983
4.98,3.4,-9.259493663462075
4.98,3.6,-9.057836960379108
4.98,3.8,-8.856123138208059
4.98,4.0,-8.654370178930721
4.98,4.2,-8.452527185874054
4.98,4.4,-8.25059319859161
4.98,4.6,-8.048610636691452
4.98,4.8,-7.846523059584242
4.98,5.0,-7.644350015068408
4.98,5.2,-7.44208129721418
4.98,5.4,-7.2396907239826485
4.98,5.6,-7.0372147880157785
4.98,5.8,-6.8345956773031755
4.98,6.0,-6.631849052743144
4.98,6.2,-6.428958235502494
4.98,6.4,-6.225887830424752
4.98,6.6,-6.022645588872086
4.98,6.8,-5.8191875482130895
4.98,7.0,-5.615517724433431
4.98,7.2,-5.411642834339873
4.98,7.4,-5.207448306929124
4.98,7.6,-5.002931025204733
4.98,7.8,-4.7980271499667895
4.98,8.0,-4.592760610529634
4.98,8.2,-4.387017498190417
4.98,8.4,-4.180784422078088
4.98,8.6,-3.973633537317338
4.98,8.8,-3.7659762684242875
4.98,9.0,-3.5578759828947586
4.98,9.2,-3.3490802803151554
4.98,9.4,-3.1397234237363505
4.98,9.6,-2.929868584219519
4.98,9.8,-2.7196043586158822
4.98,10.0,-2.5090546520182273
4.98,10.2,-2.2983614175060056
4.98,10.4,-2.0877646641398218
4.98,10.6,-1.8774984717313907
4.98,10.8,-1.667779648207961
4.98,11.0,-1.4593577847396502
4.98,11.2,-1.252251907935194
4.98,11.4,-1.0470310001649663
4.98,11.6,-0.8439109706671524
4.98,11.8,-0.6406367830910082
4.98,12.0,-0.4370153200570275
4.98,12.2,-0.2363873539058629
4.98,12.4,-0.04087638470981837
4.98,12.6,0.14414117785090239
4.98,12.8,0.311858622253963
4.98,13.0,0.46168409478382955
4.98,13.2,0.5972238620336865
4.98,13.4,0.7220667234141421
4.98,13.6,0.8397443710644849
4.98,13.8,0.9527109866402256
4.98,14.0,1.0627165740757551
4.98,14.2,1.1708994432380608
4.98,14.4,1.2780393743576817
4.98,14.6,1.3847704616277874
4.98,14.8,1.4915201612974809
4.98,15.0,1.5985815773086927
4.98,15.2,1.7061916254728464
4.98,15.4,1.8144195594364123
4.98,15.6,1.9232812606001242
5.06,0.2,-12.572255552686277
5.06,0.4,-12.37131376137603
5.06,0.6,-12.17034678363901
5.06,0.8,-11.96935430859278
5.06,1.0,-11.768334885266794
5.06,1.2,-11.56728758701551
5.06,1.4,-11.366210943113211
5.06,1.6,-11.165103968995579
5.06,1.8,-10.963964818650203
5.06,2.0,-10.76279228665934
5.06,2.2,-10.561584782303006
5.06,2.4,-10.360340500654422
5.06,2.6,-10.15905766811504
5.06,2.8,-9.957734056793877
5.06,3.0,-9.756367670123048
5.06,3.2,-9.554956099114921
5.06,3.4,-9.353496771347302
5.06,3.6,-9.151986889541819
5.06,3.8,-8.950423372199651
5.06,4.0,-8.748827509131994
5.06,4.2,-8.547146572738633
5.06,4.4,-8.345376473302275
5.06,4.6,-8.143558332879548
5.06,4.8,-7.941644955038134
5.06,5.0,-7.739652147067637
5.06,5.2,-7.537573881131198
5.06,5.4,-7.335399883487331
5.06,5.6,-7.133129839796332
5.06,5.8,-6.930748320982365
5.06,6.0,-6.728227683077662
5.06,6.2,-6.525575348809469
5.06,6.4,-6.322783321734946
5.06,6.6,-6.119834429742284
5.06,6.8,-5.916691271083908
5.06,7.0,-5.71333261665042
5.06,7.2,-5.5098225243225505
5.06,7.4,-5.306025293532663
5.06,7.6,-5.101940707579777
5.06,7.8,-4.89754845257257
5.06,8.0,-4.6928318912665254
5.06,8.2,-4.487678452937437
5.06,8.4,-4.282197987416412
5.06,8.6,-4.076069027399936
5.06,8.8,-3.869266972666329
5.06,9.0,-3.662103686758042
5.06,9.2,-3.4543342424208667
5.06,9.4,-3.2459201777739906
5.06,9.6,-3.0368806379819167
5.06,9.8,-2.827276211978553
5.06,10.0,-2.6171840710599312
5.06,10.2,-2.406728268011901
5.06,10.4,-2.196143031830178
5.06,10.6,-1.9856271615490064
5.06,10.8,-1.7755342576871693
5.06,11.0,-1.566173381891046
5.06,11.2,-1.3580540916096102
5.06,11.4,-1.151316351142145
5.06,11.6,-0.9465972481067118
5.06,11.8,-0.7434250619518017
5.06,12.0,-0.5398761804700356
5.06,12.2,-0.33653261371637344
5.06,12.4,-0.13740091606699492
5.06,12.6,0.05601407780266514
5.06,12.8,0.23801679490072802
5.06,13.0,0.4036754866548375
5.06,13.2,0.5519089920402707
5.06,13.4,0.6878734212001528
5.06,13.6,0.8143357081540561
5.06,13.8,0.933479819921198
5.06,14.0,1.0481737277474354
5.06,14.2,1.159827591969665
5.06,14.4,1.2696302560920916
5.06,14.6,1.3783579312044334
5.06,14.8,1.4865715522573213
5.06,15.0,1.5947122583268651
5.06,15.2,1.703080198728701
5.06,15.4,1.811892768904957
5.06,15.6,1.921288708879348
5.14,0.4,-12.462061601819295
5.14,0.6,-12.26121154604743
5.14,0.8,-12.060338149391063
5.14,1.0,-11.859440145826769
5.14,1.2,-11.658516160429365
5.14,1.4,-11.457565177041488
5.14,1.6,-11.256586227975541
5.14,1.8,-11.05557763615534
5.14,2.0,-10.854538095217126
5.14,2.2,-10.65346627953291
5.14,2.4,-10.452360462758532
5.14,2.6,-10.251218905148608
5.14,2.8,-10.050039766452565
5.14,3.0,-9.848820950747642
5.14,3.2,-9.647560371020424
5.14,3.4,-9.446255590237516
5.14,3.6,-9.244904027259398
5.14,3.8,-9.043502798720253
5.14,4.0,-8.8420252095278
5.14,4.2,-8.640491414677044
5.14,4.4,-8.438921680335453
5.14,4.6,-8.237264140499649
5.14,4.8,-8.035562270482293
5.14,5.0,-7.833759655859112
5.14,5.2,-7.631905988313794
5.14,5.4,-7.429943244650752
5.14,5.6,-7.2278889582296175
5.14,5.8,-7.025731945511554
5.14,6.0,-6.823446276359757
5.14,6.2,-6.621064729027182
5.14,6.4,-6.418530601256234
5.14,6.6,-6.215856732583189
5.14,6.8,-6.013029579736055
5.14,7.0,-5.810008602982475
5.14,7.2,-5.6068237305823505
5.14,7.4,-5.403404232846315
5.14,7.6,-5.199727446208481
5.14,7.8,-4.995799164317014
5.14,8.0,-4.791559240299591
5.14,8.2,-4.586951726008298
5.14,8.4,-4.382022916930715
5.14,8.6,-4.176626379348672
5.14,8.8,-3.9705928867398246
5.14,9.0,-3.7641670772435134
5.14,9.2,-3.5572586164454982
5.14,9.4,-3.34974135183384
5.14,9.6,-3.1416606632496857
5.14,9.8,-2.932971313709564
5.14,10.0,-2.7237079741399013
5.14,10.2,-2.5139590120938227
5.14,10.4,-2.3038186179934095
5.14,10.6,-2.093489761267824
5.14,10.8,-1.8832334861173516
5.14,11.0,-1.673445312313517
5.14,11.2,-1.4644252549942527
5.14,11.4,-1.2567005951605505
5.14,11.6,-1.050431823251571
5.14,11.8,-0.8458950314712455
5.14,12.0,-0.6424226840873354
5.14,12.2,-0.4376369957732885
5.14,12.4,-0.23571393121847597
5.14,12.6,-0.038408860246869264
5.14,12.8,0.152339540667044
5.14,13.0,0.3318562910249102
5.14,13.2,0.4951528847595469
5.14,13.4,0.6433077641374577
5.14,13.6,0.7798491149337995
5.14,13.8,0.9076126864027604
5.14,14.0,1.0288081681607533
5.14,14.2,1.1451313549302389
5.14,14.4,1.2584818951266867
5.14,14.6,1.3699039839603038
5.14,14.8,1.480113506336075
5.14,15.0,1.5897294748928097
5.14,15.2,1.6991916152551414
5.14,15.4,1.808794191401901
5.14,15.6,1.918768416610489
5.22,0.4,-12.551513810920596
5.22,0.6,-12.35078119767893
5.22,0.8,-12.150027210273896
5.22,1.0,-11.949251033400689
5.22,1.2,-11.748451308606551
5.22,1.4,-11.547627398053976
5.22,1.6,-11.346777972721403
5.22,1.8,-11.145901847932466
5.22,2.0,-10.944997586284032
5.22,2.2,-10.74406404952318
5.22,2.4,-10.543099618380372
5.22,2.6,-10.342102756987261
5.22,2.8,-10.141071795956174
5.22,3.0,-9.940004578756053
5.22,3.2,-9.738899418777278
5.22,3.4,-9.53775403022489
5.22,3.6,-9.336566006272461
5.22,3.8,-9.135332771381458
5.22,4.0,-8.93407463085436
5.22,4.2,-8.732742335884398
5.22,4.4,-8.531332261342149
5.22,4.6,-8.329887269436464
5.22,4.8,-8.12838010288084
5.22,5.0,-7.926782724267957
5.22,5.2,-7.725133813114148
5.22,5.4,-7.523387516958042
5.22,5.6,-7.321557941114429
5.22,5.8,-7.11963817483642
5.22,6.0,-6.917620747691049
5.22,6.2,-6.715493745976733
5.22,6.4,-6.513254557804137
5.22,6.6,-6.310861303577074
5.22,6.8,-6.10832935876485
5.22,7.0,-5.9056452069623635
5.22,7.2,-5.702793515108347
5.22,7.4,-5.499753299020929
5.22,7.6,-5.296483598893331
5.22,7.8,-5.092983442771564
5.22,8.0,-4.88920661866089
5.22,8.2,-4.685118243726288
5.22,8.4,-4.480692164866905
5.22,8.6,-4.275916762724722
5.22,8.8,-4.070626615197587
5.22,9.0,-3.8648418481220874
5.22,9.2,-3.6586650936349265
5.22,9.4,-3.4519569938170895
5.22,9.6,-3.2446993076601807
5.22,9.8,-3.0368347266760116
5.22,10.0,-2.828430792258192
5.22,10.2,-2.6194732110901797
5.22,10.4,-2.4100292996429076
5.22,10.6,-2.200217213595319
5.22,10.8,-1.9902342388405563
5.22,11.0,-1.7803392724910543
5.22,11.2,-1.5708415250910044
5.22,11.4,-1.3622129698082353
5.22,11.6,-1.1550234977734615
5.22,11.8,-0.9488574580676541
5.22,12.0,-0.7447557276875759
5.22,12.2,-0.5405582271179005
5.22,12.4,-0.3355475453275289
5.22,12.6,-0.13457012054131637
5.22,12.8,0.06118617440577764
5.22,13.0,0.24996209672861971
5.22,13.2,0.42709746306664464
5.22,13.4,0.5886440801609538
5.22,13.6,0.7369610211814467
5.22,13.8,0.8743699780391844
5.22,14.0,1.0035359971289004
5.22,14.2,1.126125733579715
5.22,14.4,1.2441192344133556
5.22,14.6,1.359035794980489
5.22,14.8,1.471892273404206
5.22,15.0,1.5834306480653806
5.22,15.2,1.6943219321421739
5.22,15.4,1.805004907364052
5.22,15.6,1.9157324270163563
5.3,0.6,-12.43921684574102
5.3,0.8,-12.238579496749416
5.3,1.0,-12.03792272148337
5.3,1.2,-11.837245060572368
5.3,1.4,-11.636546159834602
5.3,1.6,-11.435824576176248
5.3,1.8,-11.235079377427331
5.3,2.0,-11.034309210746223
5.3,2.2,-10.833512972515683
5.3,2.4,-10.632689353876847
5.3,2.6,-10.431836847325423
5.3,2.8,-10.230953955939677
5.3,3.0,-10.030038718462674
5.3,3.2,-9.829089607862445
5.3,3.4,-9.62810460561588
5.3,3.6,-9.42708147068675
5.3,3.8,-9.226017952168958
5.3,4.0,-9.024911375781196
5.3,4.2,-8.82375903411596
5.3,4.4,-8.622557839216997
5.3,4.6,-8.42130456786394
5.3,4.8,-8.219972780104873
5.3,5.0,-8.018603822665831
5.3,5.2,-7.817147733135327
5.3,5.4,-7.615645437922699
5.3,5.6,-7.414042114788471
5.3,5.8,-7.212384497105515
5.3,6.0,-7.010616135634397
5.3,6.2,-6.808752543110325
5.3,6.4,-6.6067820110250075
5.3,6.6,-6.404701780405998
5.3,6.8,-6.2024706545944115
5.3,7.0,-6.000106781466163
5.3,7.2,-5.797589805568496
5.3,7.4,-5.59493169574736
5.3,7.6,-5.392063560477048
5.3,7.8,-5.188968550981803
5.3,8.0,-4.985648463747484
5.3,8.2,-4.782050267170423
5.3,8.4,-4.578145553369008
5.3,8.6,-4.37395410484792
5.3,8.8,-4.169342915365169
5.3,9.0,-3.9642221419399055
5.3,9.2,-3.758755501938566
5.3,9.4,-3.5527905673271176
5.3,9.6,-3.3462945625996685
5.3,9.8,-3.1392436329550906
5.3,10.0,-2.9316457747513316
5.3,10.2,-2.723478163422609
5.3,10.4,-2.5147544054685818
5.3,10.6,-2.3056069825244783
5.3,10.8,-2.0960749822892457
5.3,11.0,-1.8863785134601518
5.3,11.2,-1.6768412544134679
5.3,11.4,-1.4676949237435064
5.3,11.6,-1.2596471737349948
5.3,11.8,-1.0525716265533778
5.3,12.0,-0.8468901040343252
5.3,12.2,-0.6428451807916236
5.3,12.4,-0.4377864558471352
5.3,12.6,-0.23334385804908778
5.3,12.8,-0.03317429853116191
5.3,13.0,0.16140045571359432
5.3,13.2,0.3486563596690556
5.3,13.4,0.5234662490829357
5.3,13.6,0.6844943086262536
5.3,13.8,0.8328962988429789
5.3,14.0,0.9713332164514673
5.3,14.2,1.1015978844737202
5.3,14.4,1.2255295900727197
5.3,14.6,1.3450346158016884
5.3,14.8,1.4613313231952205
5.3,15.0,1.5753877629000104
5.3,15.2,1.6881822039226797
5.3,15.4,1.800247308793608
5.3,15.6,1.9120254408982322
5.38,0.6,-12.526436361679687
5.38,0.8,-12.32590954402368
5.38,1.0,-12.12536640700475
5.38,1.2,-11.924805011580386
5.38,1.4,-11.72422525607474
5.38,1.6,-11.523626025177666
5.38,1.8,-11.323006259851802
5.38,2.0,-11.12236496311707
5.38,2.2,-10.921700914720248
5.38,2.4,-10.721013280751748
5.38,2.6,-10.520300393299932
5.38,2.8,-10.319561007422818
5.38,3.0,-10.118793593521202
5.38,3.2,-9.917996519329234
5.38,3.4,-9.71716811843084
5.38,3.6,-9.516306362113516
5.38,3.8,-9.315409277458608
5.38,4.0,-9.114474490993855
5.38,4.2,-8.91349960917229
5.38,4.4,-8.712481911005966
5.38,4.6,-8.511418483905526
5.38,4.8,-8.31030606598438
5.38,5.0,-8.10911869251181
5.38,5.2,-7.90789705068005
5.38,5.4,-7.706614634915349
5.38,5.6,-7.505243878377687
5.38,5.8,-7.303802017768792
5.38,6.0,-7.102302356268138
5.38,6.2,-6.900699108846677
5.38,6.4,-6.699004534310039
5.38,6.6,-6.497210214450028
5.38,6.8,-6.2953034645240065
5.38,7.0,-6.093280185960982
5.38,7.2,-5.891098643956832
5.38,7.4,-5.688794808346545
5.38,7.6,-5.486306773876084
5.38,7.8,-5.283640091595884
5.38,8.0,-5.080774970393927
5.38,8.2,-4.877661803284851
5.38,8.4,-4.674274688019852
5.38,8.6,-4.4706126745429495
5.38,8.8,-4.266641263660428
5.38,9.0,-4.062200152178728
5.38,9.2,-3.8574040334728283
5.38,9.4,-3.652189933786132
5.38,9.6,-3.4464750399443314
5.38,9.8,-3.2402204483422814
5.38,10.0,-3.0334384692285323
5.38,10.2,-2.826067852200801
5.38,10.4,-2.6181368954953754
5.38,10.6,-2.409668973581001
5.38,10.8,-2.2007488427086943
5.38,11.0,-1.9914754198475597
5.38,11.2,-1.7821096388669622
5.38,11.4,-1.5728436861977222
5.38,11.6,-1.364128818645109
5.38,11.8,-1.1564125633759113
5.38,12.0,-0.9495931474695607
5.38,12.2,-0.7444912006223348
5.38,12.4,-0.5398866024543969
5.38,12.6,-0.33454923878173726
5.38,12.8,-0.13027008428321327
5.38,13.0,0.06907125163296252
5.38,13.2,0.26278773554738194
5.38,13.4,0.4482965275926034
5.38,13.6,0.6218270997154515
5.38,13.8,0.782418196583585
5.38,14.0,0.9312200680721683
5.38,14.2,1.0703785215740382
5.38,14.4,1.2016862573511844
5.38,14.6,1.326979698879126
5.38,14.8,1.4477533760640149
5.38,15.0,1.5651474615649754
5.38,15.2,1.680374520278476
5.38,15.4,1.7942793849328516
5.38,15.6,1.907411104722785
5.46,0.6,-12.612439319183808
5.46,0.8,-12.41201328623477
5.46,1.0,-12.21157372375791
5.46,1.2,-12.01111851765222
5.46,1.4,-11.810647922332869
5.46,1.6,-11.61016082711272
5.46,1.8,-11.409656429281466
5.46,2.0,-11.209134073534033
5.46,2.2,-11.00859241262748
5.46,2.4,-10.808030729063416
5.46,2.6,-10.607447830517463
5.46,2.8,-10.406842413815097
5.46,3.0,-10.206213190872067
5.46,3.2,-10.005558744024615
5.46,3.4,-9.804877566439005
5.46,3.6,-9.604167990857912
5.46,3.8,-9.40342828330279
5.46,4.0,-9.202656391116307
5.46,4.2,-9.001850114270812
5.46,4.4,-8.801007187585515
5.46,4.6,-8.600103285561536
5.46,4.8,-8.399179019981224
5.46,5.0,-8.198209524104193
5.46,5.2,-7.99719131818583
5.46,5.4,-7.7960987424189145
5.46,5.6,-7.5949713708280235
5.46,5.8,-7.393760579987306
5.46,6.0,-7.192505310186437
5.46,6.2,-6.991152144544009
5.46,6.4,-6.789745556158938
5.46,6.6,-6.5882304389784245
5.46,6.8,-6.386620881156654
5.46,7.0,-6.184904460796819
5.46,7.2,-5.983077153442942
5.46,7.4,-5.781101219867799
5.46,7.6,-5.5790051880232845
5.46,7.8,-5.376730878271021
5.46,8.0,-5.174284283620694
5.46,8.2,-4.971645501904051
5.46,8.4,-4.768765716749265
5.46,8.6,-4.565645683805533
5.46,8.8,-4.362253526721319
5.46,9.0,-4.158486132549197
5.46,9.2,-3.9543585665006487
5.46,9.4,-3.7498510719379383
5.46,9.6,-3.5449293422894352
5.46,9.8,-3.339501375826025
5.46,10.0,-3.133534751377166
5.46,10.2,-2.9270319152336457
5.46,10.4,-2.7199539113658453
5.46,10.6,-2.5123060273810456
5.46,10.8,-2.3041100327447492
5.46,11.0,-2.0954356908634155
5.46,11.2,-1.8864609996635204
5.46,11.4,-1.67735932300873
5.46,11.6,-1.468440572712045
5.46,11.8,-1.2601598145451938
5.46,12.0,-1.0527135017882452
5.46,12.2,-0.8463738476371311
5.46,12.4,-0.6412441132726497
5.46,12.6,-0.4362609742822934
5.46,12.8,-0.23040427137837036
5.46,13.0,-0.027061087940910077
5.46,13.2,0.1713229379371391
5.46,13.4,0.36414913969973245
5.46,13.6,0.5485602175116305
5.46,13.8,0.721278794458788
5.46,14.0,0.8816383735421067
5.46,14.2,1.0311971373259472
5.46,14.4,1.1710207170749642
5.46,14.6,1.3035428262646376
5.46,14.8,1.4300638154767524
5.46,15.0,1.5518126061458892
5.46,15.2,1.6702946820389022
5.46,15.4,1.7866163958052323
5.46,15.6,1.9015575976988741
5.54,0.8,-12.496798124394678
5.54,1.0,-12.296445292315909
5.54,1.2,-12.096080691065271
5.54,1.4,-11.895703518576925
5.54,1.6,-11.695312913128596
5.54,1.8,-11.494908034686937
5.54,2.0,-11.294488228681846
5.54,2.2,-11.094052662266376
5.54,2.4,-10.893600249494812
5.54,2.6,-10.693130453934682
5.54,2.8,-10.492641944404324
5.54,3.0,-10.292133672251747
5.54,3.2,-10.091604556457971
5.54,3.4,-9.89105307045569
5.54,3.6,-9.690477989932408
5.54,3.8,-9.489877727062025
5.54,4.0,-9.289250645067872
5.54,4.2,-9.088594797567083
5.54,4.4,-8.887908237827274
5.54,4.6,-8.687188778075992
5.54,4.8,-8.486412542985848
5.54,5.0,-8.285619750648445
5.54,5.2,-8.084785900680586
5.54,5.4,-7.883907857314687
5.54,5.6,-7.682960383810908
5.54,5.8,-7.481982636050342
5.54,6.0,-7.280948625624306
5.54,6.2,-7.0798314919833665
5.54,6.4,-6.8786442025122705
5.54,6.6,-6.6774087646197255
5.54,6.8,-6.476071197285719
5.54,7.0,-6.274645436492768
5.54,7.2,-6.073122562220245
5.54,7.4,-5.871489247106204
5.54,7.6,-5.669740262211505
5.54,7.8,-5.4678560421074796
5.54,8.0,-5.265805790275094
5.54,8.2,-5.063610806578589
5.54,8.4,-4.861183947577539
5.54,8.6,-4.658577330195693
5.54,8.8,-4.455713486202724
5.54,9.0,-4.252588394927822
5.54,9.2,-4.049098259725453
5.54,9.4,-3.8452768471666814
5.54,9.6,-3.641109804195936
5.54,9.8,-3.4364838324872378
5.54,10.0,-3.231362771584158
5.54,10.2,-3.025756200975342
5.54,10.4,-2.8195825941596944
5.54,10.6,-2.6128301379521326
5.54,10.8,-2.4055066059227155
5.54,11.0,-2.1976449260893944
5.54,11.2,-1.989335274139166
5.54,11.4,-1.7807065842882586
5.54,11.6,-1.5719903180324208
5.54,11.8,-1.3635247573064335
5.54,12.0,-1.1556477100815672
5.54,12.2,-0.9487060167096046
5.54,12.4,-0.7425695039622408
5.54,12.6,-0.537445108615328
5.54,12.8,-0.3316971331371595
5.54,13.0,-0.1258364409190832
5.54,13.2,0.07606287231235509
5.54,13.4,0.27320320805368964
5.54,13.6,0.464687269977628
5.54,13.8,0.6480598056081548
5.54,14.0,0.8207613002402536
5.54,14.2,0.9810714520884298
5.54,14.4,1.1313801189526216
5.54,14.6,1.2723515632659284
5.54,14.8,1.4061177421061004
5.54,15.0,1.5338478530885524
5.54,15.2,1.6566855007212964
5.54,15.4,1.7762971411489872
5.54,15.6,1.8937162151955873
5.62,0.8,-12.580700978939582
5.62,1.0,-12.380421845724472
5.62,1.2,-12.180136491941527
5.62,1.4,-11.979839282976569
5.62,1.6,-11.779531290611963
5.62,1.8,-11.579212132849696
5.62,2.0,-11.378880780512342
5.62,2.2,-11.178536803404347
5.62,2.4,-10.978179265828688
5.62,2.6,-10.77780748568503
5.62,2.8,-10.577420687429402
5.62,3.0,-10.377017813759647
5.62,3.2,-10.176598053973139
5.62,3.4,-9.976160096537866
5.62,3.6,-9.77570288111218
5.62,3.8,-9.575225217563965
5.62,4.0,-9.374725638757097
5.62,4.2,-9.174202627067272
5.62,4.4,-8.973654414121356
5.62,4.6,-8.77307926504755
5.62,4.8,-8.572475177195338
5.62,5.0,-8.37183986522592
5.62,5.2,-8.171149627217885
5.62,5.4,-7.9704440890461
5.62,5.6,-7.769699149489538
5.62,5.8,-7.568890086762632
5.62,6.0,-7.368055769271574
5.62,6.2,-7.167170640851104
5.62,6.4,-6.966208549277575
5.62,6.6,-6.765207250490855
5.62,6.8,-6.564114632264288
5.62,7.0,-6.362951675807293
5.62,7.2,-6.161729505912089
5.62,7.4,-5.960396116633228
5.62,7.6,-5.758963592852738
5.62,7.8,-5.557417704206084
5.62,8.0,-5.35575207865313
5.62,8.2,-5.153924052028788
5.62,8.4,-4.951964147704141
5.62,8.6,-4.749809399996886
5.62,8.8,-4.5474377148572005
5.62,9.0,-4.344864776505759
5.62,9.2,-4.14199889808755
5.62,9.4,-3.938830227609694
5.62,9.6,-3.7353623418241493
5.62,9.8,-3.5314942950937858
5.62,10.0,-3.327225561373164
5.62,10.2,-3.1224902042797096
5.62,10.4,-2.9172260006672026
5.62,10.6,-2.7114221016622575
5.62,10.8,-2.505037722651933
5.62,11.0,-2.29809678139852
5.62,11.2,-2.0906138891284933
5.62,11.4,-1.8826770219917406
5.62,11.6,-1.6744195171648038
5.62,11.8,-1.4660982706016417
5.62,12.0,-1.2580328506310394
5.62,12.2,-1.0506731695137952
5.62,12.4,-0.843950636096394
5.62,12.6,-0.638014060104246
5.62,12.8,-0.43269527590905704
5.62,13.0,-0.22617952635139532
5.62,13.2,-0.021044604377502874
5.62,13.4,0.18004229602367447
5.62,13.6,0.3765016545941252
5.62,13.8,0.5672557396195539
5.62,14.0,0.7500641993370927
5.62,14.2,0.9216741509167519
5.62,14.4,1.0824400578611781
5.62,14.6,1.233389932338156
5.62,14.8,1.3755364417937488
5.62,15.0,1.510321478256794
5.62,15.2,1.638972230197299
