Composition = 0
log temp (K), log pressure (dyne/cm^2), logdensity (g/cc)
3.94,7.8,-4.0511
3.94,8.0,-3.8479
3.94,8.2,-3.6431
3.94,8.4,-3.436
3.94,8.6,-3.2261
3.94,8.8,-3.0127
3.94,9.0,-2.7957
3.94,9.2,-2.5758
3.94,9.4,-2.3544
3.94,9.6,-2.1338
3.94,9.8,-1.9166
3.94,10.0,-1.7055
3.94,10.2,-1.5036
3.94,10.4,-1.3134
3.94,10.6,-1.1377
3.94,10.8,-0.9769
3.94,11.0,-0.8321
3.94,11.2,-0.7041
3.94,11.4,-0.59
3.94,11.6,-0.48449999999999993
3.94,11.8,-0.38409999999999994
3.94,12.0,-0.2853
3.94,12.2,-0.18489999999999998
3.94,12.4,-0.0823
3.94,12.6,0.021999999999999964
3.94,12.8,0.1272
3.94,13.0,0.23309999999999997
3.94,13.2,0.3392
3.94,13.4,0.4447
3.94,13.6,0.5481
4.02,-6.0,-18.2368
4.02,-5.8,-18.0368
4.02,-5.6,-17.8368
4.02,-5.4,-17.6368
4.02,-5.2,-17.4368
4.02,-5.0,-17.2368
4.02,-4.8,-17.0368
4.02,-4.6,-16.8368
4.02,-4.4,-16.6368
4.02,-4.2,-16.4368
4.02,-4.0,-16.2368
4.02,-3.8,-16.0368
4.02,-3.6,-15.8368
4.02,-3.4,-15.6368
4.02,-3.2,-15.4368
4.02,-3.0,-15.2368
4.02,-2.8,-15.0368
4.02,-2.6,-14.8368
4.02,-2.4,-14.6368
4.02,-2.2,-14.4368
4.02,-2.0,-14.2367
4.02,-1.8,-14.0367
4.02,-1.6,-13.8367
4.02,-1.4,-13.6367
4.02,-1.2,-13.4367
4.02,-1.0,-13.2367
4.02,-0.8,-13.0367
4.02,-0.6,-12.8367
4.02,-0.4,-12.6367
4.02,-0.2,-12.4367
4.02,0.0,-12.2366
4.02,0.2,-12.0366
4.02,0.4,-11.8365
4.02,0.6,-11.6363
4.02,0.8,-11.4361
4.02,1.0,-11.2357
4.02,1.2,-11.0351
4.02,1.4,-10.8342
4.02,1.6,-10.6328
4.02,1.8,-10.4305
4.02,2.0,-10.2271
4.02,2.2,-10.022
4.02,2.4,-9.8144
4.02,2.6,-9.6037
4.02,2.8,-9.3892
4.02,3.0,-9.1709
4.02,3.2,-8.9491
4.02,3.4,-8.7249
4.02,3.6,-8.5
4.02,3.8,-8.2757
4.02,4.0,-8.0543
4.02,4.2,-7.8342
4.02,4.4,-7.6167
4.02,4.6,-7.4018
4.02,4.8,-7.1894
4.02,5.0,-6.9792
4.02,5.2,-6.7708
4.02,5.4,-6.564
4.02,5.6,-6.3585
4.02,5.8,-6.154
4.02,6.0,-5.9504
4.02,6.2,-5.7476
4.02,6.4,-5.5453
4.02,6.6,-5.3434
4.02,6.8,-5.1419
4.02,7.0,-4.9406
4.02,7.2,-4.7396
4.02,7.4,-4.5386
4.02,7.6,-4.3375
4.02,7.8,-4.1364
4.02,8.0,-3.935
4.02,8.2,-3.733
4.02,8.4,-3.5302
4.02,8.6,-3.3262
4.02,8.8,-3.1203
4.02,9.0,-2.9119
4.02,9.2,-2.7004
4.02,9.4,-2.4858
4.02,9.6,-2.2685
4.02,9.8,-2.05
4.02,10.0,-1.8332
4.02,10.2,-1.6214
4.02,10.4,-1.4183
4.02,10.6,-1.2276
4.02,10.8,-1.0521
4.02,11.0,-0.8927
4.02,11.2,-0.7514
4.02,11.4,-0.6269
4.02,11.6,-0.5147
4.02,11.8,-0.4103
4.02,12.0,-0.30879999999999996
4.02,12.2,-0.20429999999999998
4.02,12.4,-0.096
4.02,12.6,0.012899999999999984
4.02,12.8,0.1191
4.02,13.0,0.22470000000000007
4.02,13.2,0.3315
4.02,13.4,0.43900000000000006
4.02,13.6,0.5441
4.02,13.8,0.6471
4.02,14.0,0.7503
4.1,-6.0,-18.3197
4.1,-5.8,-18.1197
4.1,-5.6,-17.9197
4.1,-5.4,-17.7197
4.1,-5.2,-17.5197
4.1,-5.0,-17.3197
4.1,-4.8,-17.1197
4.1,-4.6,-16.9197
4.1,-4.4,-16.7197
4.1,-4.2,-16.5197
4.1,-4.0,-16.3197
4.1,-3.8,-16.1197
4.1,-3.6,-15.9197
4.1,-3.4,-15.7197
4.1,-3.2,-15.5197
4.1,-3.0,-15.3197
4.1,-2.8,-15.1197
4.1,-2.6,-14.9197
4.1,-2.4,-14.7197
4.1,-2.2,-14.5197
4.1,-2.0,-14.3196
4.1,-1.8,-14.1196
4.1,-1.6,-13.9196
4.1,-1.4,-13.7196
4.1,-1.2,-13.5196
4.1,-1.0,-13.3196
4.1,-0.8,-13.1196
4.1,-0.6,-12.9196
4.1,-0.4,-12.7196
4.1,-0.2,-12.5196
4.1,0.0,-12.3196
4.1,0.2,-12.1196
4.1,0.4,-11.9196
4.1,0.6,-11.7196
4.1,0.8,-11.5196
4.1,1.0,-11.3196
4.1,1.2,-11.1196
4.1,1.4,-10.9195
4.1,1.6,-10.7194
4.1,1.8,-10.5193
4.1,2.0,-10.3191
4.1,2.2,-10.1188
4.1,2.4,-9.9184
4.1,2.6,-9.7176
4.1,2.8,-9.5165
4.1,3.0,-9.3147
4.1,3.2,-9.1119
4.1,3.4,-8.9077
4.1,3.6,-8.7015
4.1,3.8,-8.4924
4.1,4.0,-8.2779
4.1,4.2,-8.0616
4.1,4.4,-7.8417
4.1,4.6,-7.6188
4.1,4.8,-7.3942
4.1,5.0,-7.1696
4.1,5.2,-6.9461
4.1,5.4,-6.7247
4.1,5.6,-6.5058
4.1,5.8,-6.2897
4.1,6.0,-6.0758
4.1,6.2,-5.8644
4.1,6.4,-5.6551
4.1,6.6,-5.4475
4.1,6.8,-5.2413
4.1,7.0,-5.0363
4.1,7.2,-4.8322
4.1,7.4,-4.6289
4.1,7.6,-4.4262
4.1,7.8,-4.2239
4.1,8.0,-4.0219
4.1,8.2,-3.82
4.1,8.4,-3.6179
4.1,8.6,-3.4156
4.1,8.8,-3.2126
4.1,9.0,-3.0086
4.1,9.2,-2.803
4.1,9.4,-2.5952
4.1,9.6,-2.3848
4.1,9.8,-2.1719
4.1,10.0,-1.9572
4.1,10.2,-1.743
4.1,10.4,-1.5327
4.1,10.6,-1.3304
4.1,10.8,-1.1409
4.1,11.0,-0.9663
4.1,11.2,-0.8097
4.1,11.4,-0.6737
4.1,11.6,-0.5522
4.1,11.8,-0.4376
4.1,12.0,-0.32619999999999993
4.1,12.2,-0.2157
4.1,12.4,-0.10559999999999997
4.1,12.6,0.003200000000000018
4.1,12.8,0.1099
4.1,13.0,0.2164000000000001
4.1,13.2,0.3242
4.1,13.4,0.4328
4.1,13.6,0.5392
4.1,13.8,0.6432
4.1,14.0,0.7472
4.1,14.2,0.8534000000000002
4.1,14.4,0.9615
4.18,-6.0,-18.3968
4.18,-5.8,-18.1968
4.18,-5.6,-17.9968
4.18,-5.4,-17.7968
4.18,-5.2,-17.5968
4.18,-5.0,-17.3968
4.18,-4.8,-17.1968
4.18,-4.6,-16.9968
4.18,-4.4,-16.7968
4.18,-4.2,-16.5968
4.18,-4.0,-16.3968
4.18,-3.8,-16.1968
4.18,-3.6,-15.9968
4.18,-3.4,-15.7968
4.18,-3.2,-15.5968
4.18,-3.0,-15.3968
4.18,-2.8,-15.1968
4.18,-2.6,-14.9968
4.18,-2.4,-14.7968
4.18,-2.2,-14.5968
4.18,-2.0,-14.3967
4.18,-1.8,-14.1967
4.18,-1.6,-13.9967
4.18,-1.4,-13.7967
4.18,-1.2,-13.5967
4.18,-1.0,-13.3967
4.18,-0.8,-13.1967
4.18,-0.6,-12.9967
4.18,-0.4,-12.7967
4.18,-0.2,-12.5967
4.18,0.0,-12.3967
4.18,0.2,-12.1967
4.18,0.4,-11.9967
4.18,0.6,-11.7967
4.18,0.8,-11.5967
4.18,1.0,-11.3967
4.18,1.2,-11.1967
4.18,1.4,-10.9967
4.18,1.6,-10.7967
4.18,1.8,-10.5967
4.18,2.0,-10.3967
4.18,2.2,-10.1967
4.18,2.4,-9.9966
4.18,2.6,-9.7966
4.18,2.8,-9.5965
4.18,3.0,-9.3963
4.18,3.2,-9.1961
4.18,3.4,-8.9958
4.18,3.6,-8.7952
4.18,3.8,-8.5943
4.18,4.0,-8.3926
4.18,4.2,-8.1904
4.18,4.4,-7.9872
4.18,4.6,-7.7825
4.18,4.8,-7.5754
4.18,5.0,-7.3654
4.18,5.2,-7.1517
4.18,5.4,-6.9342
4.18,5.6,-6.7131
4.18,5.8,-6.4895
4.18,6.0,-6.2649
4.18,6.2,-6.0406
4.18,6.4,-5.8179
4.18,6.6,-5.5975
4.18,6.8,-5.3796
4.18,7.0,-5.1644
4.18,7.2,-4.9517
4.18,7.4,-4.7411
4.18,7.6,-4.5324
4.18,7.8,-4.3252
4.18,8.0,-4.1194
4.18,8.2,-3.9145
4.18,8.4,-3.7105
4.18,8.6,-3.5069
4.18,8.8,-3.3036
4.18,9.0,-3.1003
4.18,9.2,-2.8963
4.18,9.4,-2.6916
4.18,9.6,-2.4863
4.18,9.8,-2.2788
4.18,10.0,-2.0691
4.18,10.2,-1.858
4.18,10.4,-1.6471
4.18,10.6,-1.4396
4.18,10.8,-1.2398
4.18,11.0,-1.0525
4.18,11.2,-0.8800000000000001
4.18,11.4,-0.7288
4.18,11.6,-0.5966
4.18,11.8,-0.4704999999999999
4.18,12.0,-0.34609999999999996
4.18,12.2,-0.22759999999999994
4.18,12.4,-0.11590000000000002
4.18,12.6,-0.00710000000000001
4.18,12.8,0.1022
4.18,13.0,0.21169999999999997
4.18,13.2,0.3202
4.18,13.4,0.4273
4.18,13.6,0.5329
4.18,13.8,0.6379
4.18,14.0,0.7434
4.18,14.2,0.8505
4.18,14.4,0.9591
4.18,14.6,1.0688
4.18,14.8,1.1792
4.18,15.0,1.2905
4.26,-6.0,-18.4761
4.26,-5.8,-18.2761
4.26,-5.6,-18.0761
4.26,-5.4,-17.8761
4.26,-5.2,-17.6761
4.26,-5.0,-17.4761
4.26,-4.8,-17.2761
4.26,-4.6,-17.0761
4.26,-4.4,-16.8761
4.26,-4.2,-16.6761
4.26,-4.0,-16.4761
4.26,-3.8,-16.2761
4.26,-3.6,-16.0761
4.26,-3.4,-15.8761
4.26,-3.2,-15.6761
4.26,-3.0,-15.4761
4.26,-2.8,-15.2761
4.26,-2.6,-15.0761
4.26,-2.4,-14.8761
4.26,-2.2,-14.6761
4.26,-2.0,-14.476
4.26,-1.8,-14.276
4.26,-1.6,-14.076
4.26,-1.4,-13.876
4.26,-1.2,-13.676
4.26,-1.0,-13.476
4.26,-0.8,-13.276
4.26,-0.6,-13.076
4.26,-0.4,-12.876
4.26,-0.2,-12.676
4.26,0.0,-12.476
4.26,0.2,-12.276
4.26,0.4,-12.076
4.26,0.6,-11.876
4.26,0.8,-11.676
4.26,1.0,-11.476
4.26,1.2,-11.276
4.26,1.4,-11.076
4.26,1.6,-10.876
4.26,1.8,-10.676
4.26,2.0,-10.476
4.26,2.2,-10.276
4.26,2.4,-10.076
4.26,2.6,-9.876
4.26,2.8,-9.676
4.26,3.0,-9.476
4.26,3.2,-9.276
4.26,3.4,-9.0759
4.26,3.6,-8.8759
4.26,3.8,-8.6758
4.26,4.0,-8.4754
4.26,4.2,-8.2749
4.26,4.4,-8.0742
4.26,4.6,-7.8733
4.26,4.8,-7.6721
4.26,5.0,-7.4704
4.26,5.2,-7.268
4.26,5.4,-7.0645
4.26,5.6,-6.8595
4.26,5.8,-6.6522
4.26,6.0,-6.442
4.26,6.2,-6.2282
4.26,6.4,-6.0106
4.26,6.6,-5.7896
4.26,6.8,-5.5663
4.26,7.0,-5.342
4.26,7.2,-5.1183
4.26,7.4,-4.8961
4.26,7.6,-4.6761
4.26,7.8,-4.4587
4.26,8.0,-4.2438
4.26,8.2,-4.0312
4.26,8.4,-3.8209
4.26,8.6,-3.6112
4.26,8.8,-3.4038
4.26,9.0,-3.1992
4.26,9.2,-2.9944
4.26,9.4,-2.7893
4.26,9.6,-2.5838
4.26,9.8,-2.3778
4.26,10.0,-2.1712
4.26,10.2,-1.9637
4.26,10.4,-1.7554
4.26,10.6,-1.5477
4.26,10.8,-1.3438
4.26,11.0,-1.1471
4.26,11.2,-0.9626
4.26,11.4,-0.793
4.26,11.6,-0.6375
4.26,11.8,-0.4945
4.26,12.0,-0.3628
4.26,12.2,-0.24129999999999996
4.26,12.4,-0.1275
4.26,12.6,-0.01709999999999996
4.26,12.8,0.09380000000000001
4.26,13.0,0.20439999999999994
4.26,13.2,0.3132
4.26,13.4,0.4199
4.26,13.6,0.5258
4.26,13.8,0.632
4.26,14.0,0.7389
4.26,14.2,0.847
4.26,14.4,0.9562
4.26,14.6,1.0663
4.26,14.8,1.1772
4.26,15.0,1.2889
4.26,15.2,1.4012
4.26,15.4,1.5143
4.34,-6.0,-18.5565
4.34,-5.8,-18.3565
4.34,-5.6,-18.1565
4.34,-5.4,-17.9565
4.34,-5.2,-17.7565
4.34,-5.0,-17.5565
4.34,-4.8,-17.3565
4.34,-4.6,-17.1565
4.34,-4.4,-16.9565
4.34,-4.2,-16.7565
4.34,-4.0,-16.5565
4.34,-3.8,-16.3565
4.34,-3.6,-16.1565
4.34,-3.4,-15.9565
4.34,-3.2,-15.7565
4.34,-3.0,-15.5565
4.34,-2.8,-15.3565
4.34,-2.6,-15.1565
4.34,-2.4,-14.9565
4.34,-2.2,-14.7565
4.34,-2.0,-14.5564
4.34,-1.8,-14.3564
4.34,-1.6,-14.1564
4.34,-1.4,-13.9564
4.34,-1.2,-13.7564
4.34,-1.0,-13.5564
4.34,-0.8,-13.3564
4.34,-0.6,-13.1564
4.34,-0.4,-12.9564
4.34,-0.2,-12.7564
4.34,0.0,-12.5564
4.34,0.2,-12.3564
4.34,0.4,-12.1564
4.34,0.6,-11.9564
4.34,0.8,-11.7564
4.34,1.0,-11.5564
4.34,1.2,-11.3564
4.34,1.4,-11.1564
4.34,1.6,-10.9564
4.34,1.8,-10.7564
4.34,2.0,-10.5564
4.34,2.2,-10.3564
4.34,2.4,-10.1564
4.34,2.6,-9.9564
4.34,2.8,-9.7564
4.34,3.0,-9.5564
4.34,3.2,-9.3564
4.34,3.4,-9.1564
4.34,3.6,-8.9564
4.34,3.8,-8.7564
4.34,4.0,-8.5561
4.34,4.2,-8.3558
4.34,4.4,-8.1554
4.34,4.6,-7.955
4.34,4.8,-7.7544
4.34,5.0,-7.5537
4.34,5.2,-7.3528
4.34,5.4,-7.1517
4.34,5.6,-6.9503
4.34,5.8,-6.7484
4.34,6.0,-6.5459
4.34,6.2,-6.3424
4.34,6.4,-6.1375
4.34,6.6,-5.9307
4.34,6.8,-5.7214
4.34,7.0,-5.5089
4.34,7.2,-5.2929
4.34,7.4,-5.0735
4.34,7.6,-4.8516
4.34,7.8,-4.6282
4.34,8.0,-4.4052
4.34,8.2,-4.1821
4.34,8.4,-3.9602
4.34,8.6,-3.7451
4.34,8.8,-3.5317
4.34,9.0,-3.3192
4.34,9.2,-3.1074
4.34,9.4,-2.8967
4.34,9.6,-2.6876
4.34,9.8,-2.4797
4.34,10.0,-2.2728
4.34,10.2,-2.0663
4.34,10.4,-1.86
4.34,10.6,-1.6544
4.34,10.8,-1.4493
4.34,11.0,-1.247
4.34,11.2,-1.0499
4.34,11.4,-0.8440000000000001
4.34,11.6,-0.6676
4.34,11.8,-0.5217
4.34,12.0,-0.38350000000000006
4.34,12.2,-0.255
4.34,12.4,-0.1384
4.34,12.6,-0.02720000000000004
4.34,12.8,0.08459999999999995
4.34,13.0,0.19639999999999996
4.34,13.2,0.3055
4.34,13.4,0.4116
4.34,13.6,0.5176
4.34,13.8,0.6249
4.34,14.0,0.7335
4.34,14.2,0.8429
4.34,14.4,0.9528
4.34,14.6,1.0634
4.34,14.8,1.1748
4.34,15.0,1.287
4.34,15.2,1.3997
4.34,15.4,1.513
4.34,15.6,1.6268
4.34,15.8,1.7412
4.42,-6.0,-18.6367
4.42,-5.8,-18.4367
4.42,-5.6,-18.2368
4.42,-5.4,-18.0368
4.42,-5.2,-17.8368
4.42,-5.0,-17.6367
4.42,-4.8,-17.4367
4.42,-4.6,-17.2368
4.42,-4.4,-17.0368
4.42,-4.2,-16.8368
4.42,-4.0,-16.6367
4.42,-3.8,-16.4367
4.42,-3.6,-16.2368
4.42,-3.4,-16.0368
4.42,-3.2,-15.8368
4.42,-3.0,-15.6368
4.42,-2.8,-15.4367
4.42,-2.6,-15.2368
4.42,-2.4,-15.0368
4.42,-2.2,-14.8368
4.42,-2.0,-14.6367
4.42,-1.8,-14.4367
4.42,-1.6,-14.2367
4.42,-1.4,-14.0367
4.42,-1.2,-13.8367
4.42,-1.0,-13.6367
4.42,-0.8,-13.4367
4.42,-0.6,-13.2367
4.42,-0.4,-13.0367
4.42,-0.2,-12.8367
4.42,0.0,-12.6367
4.42,0.2,-12.4367
4.42,0.4,-12.2367
4.42,0.6,-12.0367
4.42,0.8,-11.8367
4.42,1.0,-11.6367
4.42,1.2,-11.4367
4.42,1.4,-11.2367
4.42,1.6,-11.0367
4.42,1.8,-10.8367
4.42,2.0,-10.6367
4.42,2.2,-10.4367
4.42,2.4,-10.2367
4.42,2.6,-10.0367
4.42,2.8,-9.8367
4.42,3.0,-9.6367
4.42,3.2,-9.4367
4.42,3.4,-9.2367
4.42,3.6,-9.0367
4.42,3.8,-8.8367
4.42,4.0,-8.6365
4.42,4.2,-8.4363
4.42,4.4,-8.236
4.42,4.6,-8.0356
4.42,4.8,-7.8353
4.42,5.0,-7.6348
4.42,5.2,-7.4342
4.42,5.4,-7.2336
4.42,5.6,-7.0328
4.42,5.8,-6.8318
4.42,6.0,-6.6306
4.42,6.2,-6.429
4.42,6.4,-6.2271
4.42,6.6,-6.0247
4.42,6.8,-5.8214
4.42,7.0,-5.6172
4.42,7.2,-5.4115
4.42,7.4,-5.2039
4.42,7.6,-4.9938
4.42,7.8,-4.7807
4.42,8.0,-4.5652
4.42,8.2,-4.3424
4.42,8.4,-4.1203
4.42,8.6,-3.9015
4.42,8.8,-3.6815
4.42,9.0,-3.4615
4.42,9.2,-3.2417
4.42,9.4,-3.0234
4.42,9.6,-2.8076
4.42,9.8,-2.5947
4.42,10.0,-2.3843
4.42,10.2,-2.1762
4.42,10.4,-1.9697
4.42,10.6,-1.7626
4.42,10.8,-1.5545
4.42,11.0,-1.3461
4.42,11.2,-1.1378
4.42,11.4,-0.9270000000000002
4.42,11.6,-0.7269
4.42,11.8,-0.555
4.42,12.0,-0.40370000000000006
4.42,12.2,-0.2699
4.42,12.4,-0.15069999999999997
4.42,12.6,-0.038400000000000024
4.42,12.8,0.07339999999999998
4.42,13.0,0.18510000000000001
4.42,13.2,0.29440000000000005
4.42,13.4,0.4011
4.42,13.6,0.508
4.42,13.8,0.6168
4.42,14.0,0.7271
4.42,14.2,0.8378
4.42,14.4,0.9486
4.42,14.6,1.0599
4.42,14.8,1.172
4.42,15.0,1.2847
4.42,15.2,1.3978
4.42,15.4,1.5115
4.42,15.6,1.6256
4.42,15.8,1.7402
4.42,16.0,1.8551
4.42,16.2,1.9705
4.5,-6.0,-18.7171
4.5,-5.8,-18.5171
4.5,-5.6,-18.3171
4.5,-5.4,-18.1171
4.5,-5.2,-17.9171
4.5,-5.0,-17.7171
4.5,-4.8,-17.5171
4.5,-4.6,-17.3171
4.5,-4.4,-17.1171
4.5,-4.2,-16.9171
4.5,-4.0,-16.7171
4.5,-3.8,-16.5171
4.5,-3.6,-16.3171
4.5,-3.4,-16.1171
4.5,-3.2,-15.9171
4.5,-3.0,-15.7171
4.5,-2.8,-15.5171
4.5,-2.6,-15.3171
4.5,-2.4,-15.1171
4.5,-2.2,-14.9171
4.5,-2.0,-14.717
4.5,-1.8,-14.517
4.5,-1.6,-14.317
4.5,-1.4,-14.117
4.5,-1.2,-13.917
4.5,-1.0,-13.717
4.5,-0.8,-13.517
4.5,-0.6,-13.317
4.5,-0.4,-13.117
4.5,-0.2,-12.917
4.5,0.0,-12.717
4.5,0.2,-12.517
4.5,0.4,-12.317
4.5,0.6,-12.117
4.5,0.8,-11.917
4.5,1.0,-11.717
4.5,1.2,-11.517
4.5,1.4,-11.317
4.5,1.6,-11.117
4.5,1.8,-10.917
4.5,2.0,-10.717
4.5,2.2,-10.517
4.5,2.4,-10.317
4.5,2.6,-10.117
4.5,2.8,-9.917
4.5,3.0,-9.717
4.5,3.2,-9.517
4.5,3.4,-9.317
4.5,3.6,-9.117
4.5,3.8,-8.917
4.5,4.0,-8.7168
4.5,4.2,-8.5166
4.5,4.4,-8.3164
4.5,4.6,-8.1161
4.5,4.8,-7.9158
4.5,5.0,-7.7155
4.5,5.2,-7.5151
4.5,5.4,-7.3146
4.5,5.6,-7.114
4.5,5.8,-6.9133
4.5,6.0,-6.7125
4.5,6.2,-6.5115
4.5,6.4,-6.3103
4.5,6.6,-6.1089
4.5,6.8,-5.9071
4.5,7.0,-5.7049
4.5,7.2,-5.5022
4.5,7.4,-5.2988
4.5,7.6,-5.0941
4.5,7.8,-4.8892
4.5,8.0,-4.6798
4.5,8.2,-4.4654
4.5,8.4,-4.2539
4.5,8.6,-4.0403
4.5,8.8,-3.8243
4.5,9.0,-3.6062
4.5,9.2,-3.3859
4.5,9.4,-3.1646
4.5,9.6,-2.9439
4.5,9.8,-2.7258
4.5,10.0,-2.5107
4.5,10.2,-2.2984
4.5,10.4,-2.0881
4.5,10.6,-1.8771
4.5,10.8,-1.6639
4.5,11.0,-1.4506
4.5,11.2,-1.239
4.5,11.4,-1.0287
4.5,11.6,-0.8216
4.5,11.8,-0.6306000000000002
4.5,12.0,-0.4619
4.5,12.2,-0.3124
4.5,12.4,-0.1772
4.5,12.6,-0.05260000000000001
4.5,12.8,0.06369999999999996
4.5,13.0,0.17450000000000002
4.5,13.2,0.28219999999999995
4.5,13.4,0.3889
4.5,13.6,0.4969
4.5,13.8,0.6073
4.5,14.0,0.7195
4.5,14.2,0.8317
4.5,14.4,0.9436
4.5,14.6,1.0558
4.5,14.8,1.1686
4.5,15.0,1.2819
4.5,15.2,1.3956
4.5,15.4,1.5096
4.5,15.6,1.6241
4.5,15.8,1.739
4.5,16.0,1.8542
4.5,16.2,1.9697
4.5,16.4,2.0856
4.5,16.6,2.2018
4.58,-6.0,-18.7972
4.58,-5.8,-18.5971
4.58,-5.6,-18.3972
4.58,-5.4,-18.1972
4.58,-5.2,-17.9972
4.58,-5.0,-17.7972
4.58,-4.8,-17.5971
4.58,-4.6,-17.3972
4.58,-4.4,-17.1972
4.58,-4.2,-16.9972
4.58,-4.0,-16.7972
4.58,-3.8,-16.5971
4.58,-3.6,-16.3972
4.58,-3.4,-16.1972
4.58,-3.2,-15.9972
4.58,-3.0,-15.7972
4.58,-2.8,-15.5972
4.58,-2.6,-15.3972
4.58,-2.4,-15.1972
4.58,-2.2,-14.9972
4.58,-2.0,-14.7971
4.58,-1.8,-14.5971
4.58,-1.6,-14.3971
4.58,-1.4,-14.1971
4.58,-1.2,-13.9971
4.58,-1.0,-13.7971
4.58,-0.8,-13.5971
4.58,-0.6,-13.3971
4.58,-0.4,-13.1971
4.58,-0.2,-12.9971
4.58,0.0,-12.7971
4.58,0.2,-12.5971
4.58,0.4,-12.3971
4.58,0.6,-12.1971
4.58,0.8,-11.9971
4.58,1.0,-11.7971
4.58,1.2,-11.5971
4.58,1.4,-11.3971
4.58,1.6,-11.1971
4.58,1.8,-10.9971
4.58,2.0,-10.7971
4.58,2.2,-10.5971
4.58,2.4,-10.3971
4.58,2.6,-10.1971
4.58,2.8,-9.9971
4.58,3.0,-9.7971
4.58,3.2,-9.5971
4.58,3.4,-9.3971
4.58,3.6,-9.1971
4.58,3.8,-8.9971
4.58,4.0,-8.797
4.58,4.2,-8.5969
4.58,4.4,-8.3967
4.58,4.6,-8.1965
4.58,4.8,-7.9963
4.58,5.0,-7.796
4.58,5.2,-7.5957
4.58,5.4,-7.3953
4.58,5.6,-7.1948
4.58,5.8,-6.9943
4.58,6.0,-6.7937
4.58,6.2,-6.593
4.58,6.4,-6.3921
4.58,6.6,-6.1911
4.58,6.8,-5.9898
4.58,7.0,-5.7884
4.58,7.2,-5.5866
4.58,7.4,-5.3845
4.58,7.6,-5.1818
4.58,7.8,-4.9788
4.58,8.0,-4.775
4.58,8.2,-4.5656
4.58,8.4,-4.3572
4.58,8.6,-4.1495
4.58,8.8,-3.9397
4.58,9.0,-3.7279
4.58,9.2,-3.5137
4.58,9.4,-3.2972
4.58,9.6,-3.0792
4.58,9.8,-2.8609
4.58,10.0,-2.6434
4.58,10.2,-2.4278
4.58,10.4,-2.2134
4.58,10.6,-1.9984
4.58,10.8,-1.7826
4.58,11.0,-1.5648
4.58,11.2,-1.3492
4.58,11.4,-1.1387
4.58,11.6,-0.9302
4.58,11.8,-0.729
4.58,12.0,-0.5463
4.58,12.2,-0.37870000000000004
4.58,12.4,-0.22829999999999998
4.58,12.6,-0.09440000000000003
4.58,12.8,0.02909999999999998
4.58,13.0,0.1463
4.58,13.2,0.2599000000000001
4.58,13.4,0.37160000000000004
4.58,13.6,0.48339999999999994
4.58,13.8,0.5965
4.58,14.0,0.7106
4.58,14.2,0.8243
4.58,14.4,0.9376
4.58,14.6,1.051
4.58,14.8,1.1647
4.58,15.0,1.2786
4.58,15.2,1.3929
4.58,15.4,1.5074
4.58,15.6,1.6223
4.58,15.8,1.7375
4.58,16.0,1.853
4.58,16.2,1.9688
4.58,16.4,2.0849
4.58,16.6,2.2012
4.58,16.8,2.3179
4.58,17.0,2.4348
4.66,-6.0,-18.8774
4.66,-5.8,-18.6774
4.66,-5.6,-18.4774
4.66,-5.4,-18.2774
4.66,-5.2,-18.0774
4.66,-5.0,-17.8774
4.66,-4.8,-17.6774
4.66,-4.6,-17.4774
4.66,-4.4,-17.2774
4.66,-4.2,-17.0774
4.66,-4.0,-16.8774
4.66,-3.8,-16.6774
4.66,-3.6,-16.4774
4.66,-3.4,-16.2774
4.66,-3.2,-16.0774
4.66,-3.0,-15.8774
4.66,-2.8,-15.6774
4.66,-2.6,-15.4774
4.66,-2.4,-15.2774
4.66,-2.2,-15.0774
4.66,-2.0,-14.8773
4.66,-1.8,-14.6773
4.66,-1.6,-14.4773
4.66,-1.4,-14.2773
4.66,-1.2,-14.0773
4.66,-1.0,-13.8773
4.66,-0.8,-13.6773
4.66,-0.6,-13.4773
4.66,-0.4,-13.2773
4.66,-0.2,-13.0773
4.66,0.0,-12.8773
4.66,0.2,-12.6773
4.66,0.4,-12.4773
4.66,0.6,-12.2773
4.66,0.8,-12.0773
4.66,1.0,-11.8773
4.66,1.2,-11.6773
4.66,1.4,-11.4773
4.66,1.6,-11.2773
4.66,1.8,-11.0773
4.66,2.0,-10.8773
4.66,2.2,-10.6773
4.66,2.4,-10.4773
4.66,2.6,-10.2773
4.66,2.8,-10.0773
4.66,3.0,-9.8773
4.66,3.2,-9.6773
4.66,3.4,-9.4773
4.66,3.6,-9.2773
4.66,3.8,-9.0773
4.66,4.0,-8.8772
4.66,4.2,-8.6771
4.66,4.4,-8.4769
4.66,4.6,-8.2768
4.66,4.8,-8.0766
4.66,5.0,-7.8764
4.66,5.2,-7.6761
4.66,5.4,-7.4758
4.66,5.6,-7.2755
4.66,5.8,-7.0751
4.66,6.0,-6.8746
4.66,6.2,-6.674
4.66,6.4,-6.4734
4.66,6.6,-6.2726
4.66,6.8,-6.0717
4.66,7.0,-5.8706
4.66,7.2,-5.6693
4.66,7.4,-5.4678
4.66,7.6,-5.266
4.66,7.8,-5.0637
4.66,8.0,-4.8616
4.66,8.2,-4.6565
4.66,8.4,-4.4493
4.66,8.6,-4.2441
4.66,8.8,-4.0377
4.66,9.0,-3.8301
4.66,9.2,-3.621
4.66,9.4,-3.41
4.66,9.6,-3.1972
4.66,9.8,-2.9833
